,Condition,Date/Time,current,power,voltage
194,normal,Thu Nov 21 14:15:02 2019,0.33,9.03,26.99
195,normal,Thu Nov 21 14:15:03 2019,0.33,8.53,25.29
196,normal,Thu Nov 21 14:15:04 2019,0.34,8.15,23.79
197,normal,Thu Nov 21 14:15:05 2019,0.34,7.78,22.45
198,normal,Thu Nov 21 14:15:06 2019,0.35,7.53,21.29
199,normal,Thu Nov 21 14:15:07 2019,0.35,7.27,20.22
200,normal,Thu Nov 21 14:15:08 2019,0.35,6.77,19.25
201,normal,Thu Nov 21 14:15:09 2019,0.36,6.64,18.37
202,normal,Thu Nov 21 14:15:10 2019,0.35,6.27,17.56
203,normal,Thu Nov 21 14:15:11 2019,0.36,6.14,16.84
204,normal,Thu Nov 21 14:15:12 2019,0.38,6.13,16.15
205,normal,Thu Nov 21 14:15:13 2019,0.38,6.01,15.53
206,normal,Thu Nov 21 14:15:14 2019,0.37,5.63,14.94
207,normal,Thu Nov 21 14:15:15 2019,0.38,5.51,14.39
208,normal,Thu Nov 21 14:15:16 2019,0.38,5.38,13.93
209,normal,Thu Nov 21 14:15:17 2019,0.37,5.38,14.34
210,normal,Thu Nov 21 14:15:18 2019,0.38,5.88,15.45
211,normal,Thu Nov 21 14:15:19 2019,0.36,6.13,16.73
212,normal,Thu Nov 21 14:15:20 2019,0.35,6.52,18.26
213,normal,Thu Nov 21 14:15:21 2019,0.35,7.14,20.05
214,normal,Thu Nov 21 14:15:22 2019,0.33,7.52,22.27
215,normal,Thu Nov 21 14:15:23 2019,0.33,8.4,25.04
216,normal,Thu Nov 21 14:15:24 2019,0.32,9.29,28.63
217,normal,Thu Nov 21 14:15:25 2019,0.3,10.17,33.38
218,normal,Thu Nov 21 14:15:26 2019,0.3,12.07,40.06
219,normal,Thu Nov 21 14:15:27 2019,0.28,14.22,50.05
220,normal,Thu Nov 21 14:15:28 2019,0.25,16.65,65.97
221,normal,Thu Nov 21 14:15:29 2019,0.18,18.43,97.83
222,normal,Thu Nov 21 14:15:30 2019,0.22,22.64,99.16
223,normal,Thu Nov 21 14:15:31 2019,0.22,22.78,99.16
224,normal,Thu Nov 21 14:15:32 2019,0.22,22.66,99.16
225,normal,Thu Nov 21 14:15:33 2019,0.2,21.25,101.4
226,normal,Thu Nov 21 14:15:34 2019,0.2,20.63,100.84
227,normal,Thu Nov 21 14:15:35 2019,0.22,22.28,100.8
228,normal,Thu Nov 21 14:15:36 2019,0.21,22.15,100.79
229,normal,Thu Nov 21 14:15:37 2019,0.22,22.28,100.8
230,normal,Thu Nov 21 14:15:38 2019,0.21,21.9,101.18
231,normal,Thu Nov 21 14:15:39 2019,0.22,22.28,100.72
232,normal,Thu Nov 21 14:15:40 2019,0.22,22.28,100.72
233,normal,Thu Nov 21 14:15:41 2019,0.21,21.77,100.71
234,normal,Thu Nov 21 14:15:42 2019,0.21,21.52,100.72
235,normal,Thu Nov 21 14:15:43 2019,0.21,21.79,101.15
236,normal,Thu Nov 21 14:15:44 2019,0.21,21.9,101.51
237,normal,Thu Nov 21 14:15:45 2019,0.21,20.88,98.48
238,normal,Thu Nov 21 14:15:46 2019,0.2,19.98,98.26
239,normal,Thu Nov 21 14:15:47 2019,0.21,21.41,101.51
