,Condition,Date/Time,current,power,voltage
90,normal,Wed Nov  6 19:29:09 2019,0.1,2.02,19.75
91,normal,Wed Nov  6 19:29:10 2019,0.09,1.88,19.58
92,normal,Wed Nov  6 19:29:11 2019,0.09,1.75,19.42
93,normal,Wed Nov  6 19:29:12 2019,0.09,1.88,19.24
94,normal,Wed Nov  6 19:29:13 2019,0.09,1.75,19.1
95,normal,Wed Nov  6 19:29:14 2019,0.09,1.75,18.95
96,normal,Wed Nov  6 19:29:15 2019,0.09,1.75,18.84
97,normal,Wed Nov  6 19:29:16 2019,0.09,1.75,18.74
98,normal,Wed Nov  6 19:29:17 2019,0.09,1.75,18.63
99,normal,Wed Nov  6 19:29:18 2019,0.09,1.75,18.57
100,normal,Wed Nov  6 19:29:19 2019,0.09,1.75,18.48
101,normal,Wed Nov  6 19:29:20 2019,0.09,1.75,18.39
102,normal,Wed Nov  6 19:29:21 2019,0.09,1.74,18.3
103,normal,Wed Nov  6 19:29:22 2019,0.09,1.75,18.23
104,normal,Wed Nov  6 19:29:23 2019,0.09,1.75,18.14
105,normal,Wed Nov  6 19:29:24 2019,0.09,1.75,18.11
106,normal,Wed Nov  6 19:29:25 2019,0.09,1.75,18.03
107,normal,Wed Nov  6 19:29:26 2019,0.09,1.74,17.97
108,normal,Wed Nov  6 19:29:27 2019,0.09,1.61,17.91
109,normal,Wed Nov  6 19:29:28 2019,0.09,1.61,17.87
110,normal,Wed Nov  6 19:29:29 2019,0.09,1.61,17.82
111,normal,Wed Nov  6 19:29:30 2019,0.09,1.61,17.77
112,normal,Wed Nov  6 19:29:31 2019,0.09,1.61,17.73
113,normal,Wed Nov  6 19:29:32 2019,0.08,1.47,17.71
114,normal,Wed Nov  6 19:29:33 2019,0.09,1.61,17.69
115,normal,Wed Nov  6 19:29:34 2019,0.08,1.47,17.65
116,normal,Wed Nov  6 19:29:35 2019,0.09,1.61,17.63
117,normal,Wed Nov  6 19:29:36 2019,0.08,1.47,17.59
118,normal,Wed Nov  6 19:29:37 2019,0.09,1.61,17.59
119,normal,Wed Nov  6 19:29:38 2019,0.09,1.61,17.56
120,normal,Wed Nov  6 19:29:39 2019,0.08,1.47,17.56
121,normal,Wed Nov  6 19:29:40 2019,0.08,1.47,17.54
122,normal,Wed Nov  6 19:29:41 2019,0.09,1.61,17.53
123,normal,Wed Nov  6 19:29:42 2019,0.08,1.47,17.52
124,normal,Wed Nov  6 19:29:43 2019,0.09,1.61,17.5
125,normal,Wed Nov  6 19:29:44 2019,0.08,1.47,17.51
126,normal,Wed Nov  6 19:29:45 2019,0.09,1.61,17.48
127,normal,Wed Nov  6 19:29:46 2019,0.08,1.47,17.48
128,normal,Wed Nov  6 19:29:47 2019,0.09,1.61,17.47
129,normal,Wed Nov  6 19:29:48 2019,0.08,1.47,17.48
130,normal,Wed Nov  6 19:29:49 2019,0.09,1.61,17.47
131,normal,Wed Nov  6 19:29:50 2019,0.08,1.47,17.46
132,normal,Wed Nov  6 19:29:51 2019,0.08,1.47,17.46
133,normal,Wed Nov  6 19:29:52 2019,0.08,1.47,17.45
134,normal,Wed Nov  6 19:29:53 2019,0.09,1.61,17.44
135,normal,Wed Nov  6 19:29:54 2019,0.08,1.47,17.45
136,normal,Wed Nov  6 19:29:55 2019,0.08,1.47,17.44
137,normal,Wed Nov  6 19:29:56 2019,0.08,1.47,17.44
138,normal,Wed Nov  6 19:29:57 2019,0.08,1.47,17.41
139,normal,Wed Nov  6 19:29:58 2019,0.08,1.47,17.43
140,normal,Wed Nov  6 19:29:59 2019,0.08,1.47,17.44
141,normal,Wed Nov  6 19:30:00 2019,0.08,1.47,17.43
142,normal,Wed Nov  6 19:30:01 2019,0.08,1.47,17.42
143,normal,Wed Nov  6 19:30:02 2019,0.09,1.61,17.44
144,normal,Wed Nov  6 19:30:03 2019,0.08,1.47,17.43
145,normal,Wed Nov  6 19:30:04 2019,0.08,1.47,17.42
146,normal,Wed Nov  6 19:30:05 2019,0.08,1.47,17.43
147,normal,Wed Nov  6 19:30:06 2019,0.08,1.47,17.43
148,normal,Wed Nov  6 19:30:07 2019,0.09,1.61,17.42
149,normal,Wed Nov  6 19:30:08 2019,0.08,1.47,17.43
150,normal,Wed Nov  6 19:30:09 2019,0.08,1.47,17.43
151,normal,Wed Nov  6 19:30:10 2019,0.08,1.47,17.42
152,normal,Wed Nov  6 19:30:11 2019,0.08,1.47,17.41
153,normal,Wed Nov  6 19:30:12 2019,0.08,1.47,17.43
154,normal,Wed Nov  6 19:30:13 2019,0.09,1.6,17.45
155,normal,Wed Nov  6 19:30:14 2019,0.09,1.6,17.5
156,normal,Wed Nov  6 19:30:15 2019,0.08,1.47,17.51
157,normal,Wed Nov  6 19:30:16 2019,0.08,1.47,17.49
158,normal,Wed Nov  6 19:30:17 2019,0.09,1.6,17.51
159,normal,Wed Nov  6 19:30:18 2019,0.08,1.47,17.51
160,normal,Wed Nov  6 19:30:19 2019,0.07,1.2,16.72
161,normal,Wed Nov  6 19:30:20 2019,0.06,1.07,16.58
162,normal,Wed Nov  6 19:30:21 2019,0.06,1.07,16.56
163,normal,Wed Nov  6 19:30:22 2019,0.05,0.93,16.56
164,normal,Wed Nov  6 19:30:23 2019,0.06,1.07,16.62
165,normal,Wed Nov  6 19:30:24 2019,0.07,1.34,17.2
166,normal,Wed Nov  6 19:30:25 2019,0.1,2.01,18.43
167,normal,Wed Nov  6 19:30:26 2019,0.07,1.34,17.15
168,normal,Wed Nov  6 19:30:27 2019,0.07,1.34,17.08
169,normal,Wed Nov  6 19:30:28 2019,0.1,2.01,18.6
170,normal,Wed Nov  6 19:30:29 2019,0.11,2.14,18.67
171,normal,Wed Nov  6 19:30:30 2019,0.11,2.14,18.65
172,normal,Wed Nov  6 19:30:31 2019,0.1,1.87,18.63
173,normal,Wed Nov  6 19:30:32 2019,0.1,2.01,18.65
174,normal,Wed Nov  6 19:30:33 2019,0.1,2.01,18.64
175,normal,Wed Nov  6 19:30:34 2019,0.1,2.01,18.64
176,normal,Wed Nov  6 19:30:35 2019,0.1,2.01,18.61
177,normal,Wed Nov  6 19:30:36 2019,0.1,2.01,18.64
178,normal,Wed Nov  6 19:30:37 2019,0.1,2.01,18.61
179,normal,Wed Nov  6 19:30:38 2019,0.1,1.87,18.6
180,normal,Wed Nov  6 19:30:39 2019,0.1,2.0,18.59
181,normal,Wed Nov  6 19:30:40 2019,0.1,2.01,18.59
182,normal,Wed Nov  6 19:30:41 2019,0.1,2.01,18.59
183,normal,Wed Nov  6 19:30:42 2019,0.11,2.14,18.57
184,normal,Wed Nov  6 19:30:43 2019,0.1,2.01,18.57
185,normal,Wed Nov  6 19:30:44 2019,0.1,2.01,18.59
186,normal,Wed Nov  6 19:30:45 2019,0.11,2.14,18.57
187,normal,Wed Nov  6 19:30:46 2019,0.1,2.0,18.59
188,normal,Wed Nov  6 19:30:47 2019,0.1,1.87,18.57
189,normal,Wed Nov  6 19:30:48 2019,0.1,2.01,18.63
190,normal,Wed Nov  6 19:30:49 2019,0.1,2.0,18.59
191,normal,Wed Nov  6 19:30:50 2019,0.1,2.0,18.56
192,normal,Wed Nov  6 19:30:51 2019,0.1,2.01,18.56
193,normal,Wed Nov  6 19:30:52 2019,0.1,2.01,18.54
194,normal,Wed Nov  6 19:30:53 2019,0.1,2.01,18.51
195,normal,Wed Nov  6 19:30:54 2019,0.1,1.87,18.48
196,normal,Wed Nov  6 19:30:56 2019,0.1,2.01,18.45
197,normal,Wed Nov  6 19:30:57 2019,0.1,1.87,18.44
198,normal,Wed Nov  6 19:30:58 2019,0.1,1.87,18.4
199,normal,Wed Nov  6 19:30:59 2019,0.1,2.0,18.4
200,normal,Wed Nov  6 19:31:00 2019,0.11,2.14,18.35
201,normal,Wed Nov  6 19:31:01 2019,0.1,2.0,18.32
202,normal,Wed Nov  6 19:31:02 2019,0.1,1.87,18.27
203,normal,Wed Nov  6 19:31:03 2019,0.11,2.0,18.24
204,normal,Wed Nov  6 19:31:04 2019,0.11,2.0,18.18
205,normal,Wed Nov  6 19:31:05 2019,0.1,1.87,18.16
206,normal,Wed Nov  6 19:31:06 2019,0.11,2.0,18.13
207,normal,Wed Nov  6 19:31:07 2019,0.1,1.87,18.09
208,normal,Wed Nov  6 19:31:08 2019,0.11,2.0,18.06
209,normal,Wed Nov  6 19:31:09 2019,0.1,1.87,18.01
210,normal,Wed Nov  6 19:31:10 2019,0.11,2.0,17.95
211,normal,Wed Nov  6 19:31:11 2019,0.11,2.0,17.89
212,normal,Wed Nov  6 19:31:12 2019,0.1,1.87,17.86
213,normal,Wed Nov  6 19:31:13 2019,0.1,1.87,17.83
214,normal,Wed Nov  6 19:31:14 2019,0.11,2.0,17.77
215,normal,Wed Nov  6 19:31:15 2019,0.11,2.0,17.73
216,normal,Wed Nov  6 19:31:16 2019,0.1,1.87,17.67
217,normal,Wed Nov  6 19:31:17 2019,0.1,1.87,17.6
218,normal,Wed Nov  6 19:31:18 2019,0.11,2.0,17.57
219,normal,Wed Nov  6 19:31:19 2019,0.1,1.87,17.51
220,normal,Wed Nov  6 19:31:20 2019,0.1,1.87,17.46
221,normal,Wed Nov  6 19:31:21 2019,0.12,2.14,17.76
222,normal,Wed Nov  6 19:31:22 2019,0.11,2.14,18.77
223,normal,Wed Nov  6 19:31:23 2019,0.1,2.0,18.77
224,normal,Wed Nov  6 19:31:24 2019,0.1,2.0,18.58
225,normal,Wed Nov  6 19:31:25 2019,0.1,2.0,18.6
226,normal,Wed Nov  6 19:31:26 2019,0.1,2.0,19.55
227,normal,Wed Nov  6 19:31:27 2019,0.1,2.4,23.25
228,normal,Wed Nov  6 19:31:28 2019,0.09,2.67,28.69
229,normal,Wed Nov  6 19:31:29 2019,0.08,3.07,36.24
230,normal,Wed Nov  6 19:31:30 2019,0.07,3.61,48.5
231,normal,Wed Nov  6 19:31:31 2019,0.05,3.88,70.93
232,normal,Wed Nov  6 19:31:32 2019,0.02,2.54,98.59
233,normal,Wed Nov  6 19:31:33 2019,0.0,0.93,100.75
234,normal,Wed Nov  6 19:31:34 2019,0.02,2.14,99.65
235,normal,Wed Nov  6 19:31:35 2019,0.03,3.88,98.51
236,normal,Wed Nov  6 19:31:36 2019,0.05,5.49,95.92
237,normal,Wed Nov  6 19:31:37 2019,0.07,6.84,86.28
238,normal,Wed Nov  6 19:31:38 2019,0.08,6.03,74.09
239,normal,Wed Nov  6 19:31:39 2019,0.07,5.23,65.46
240,normal,Wed Nov  6 19:31:40 2019,0.08,4.82,58.44
241,normal,Wed Nov  6 19:31:41 2019,0.08,4.55,52.9
242,normal,Wed Nov  6 19:31:42 2019,0.08,4.29,48.14
243,normal,Wed Nov  6 19:31:43 2019,0.08,3.48,41.77
244,normal,Wed Nov  6 19:31:44 2019,0.08,3.35,39.6
245,normal,Wed Nov  6 19:31:45 2019,0.09,3.48,36.31
246,normal,Wed Nov  6 19:31:46 2019,0.09,3.08,32.85
247,normal,Wed Nov  6 19:31:47 2019,0.06,1.6,24.48
248,normal,Wed Nov  6 19:31:48 2019,0.06,1.6,23.35
249,normal,Wed Nov  6 19:31:49 2019,0.07,1.6,21.76
250,normal,Wed Nov  6 19:31:50 2019,0.07,1.47,19.58
251,normal,Wed Nov  6 19:31:51 2019,0.06,1.2,17.38
252,normal,Wed Nov  6 19:31:52 2019,0.06,1.07,16.44
253,normal,Wed Nov  6 19:31:53 2019,0.07,1.2,16.82
254,normal,Wed Nov  6 19:31:54 2019,0.1,2.0,18.51
255,normal,Wed Nov  6 19:31:55 2019,0.11,2.14,18.58
256,normal,Wed Nov  6 19:31:56 2019,0.1,2.0,18.63
257,normal,Wed Nov  6 19:31:57 2019,0.1,2.0,18.71
258,normal,Wed Nov  6 19:31:58 2019,0.11,2.14,18.79
259,normal,Wed Nov  6 19:31:59 2019,0.1,2.0,18.76
260,normal,Wed Nov  6 19:32:00 2019,0.12,2.27,18.41
261,normal,Wed Nov  6 19:32:01 2019,0.1,1.87,17.85
262,normal,Wed Nov  6 19:32:02 2019,0.11,2.0,17.22
263,normal,Wed Nov  6 19:32:03 2019,0.11,1.87,16.61
264,normal,Wed Nov  6 19:32:04 2019,0.11,1.87,15.99
265,normal,Wed Nov  6 19:32:05 2019,0.11,1.73,15.44
266,normal,Wed Nov  6 19:32:06 2019,0.13,2.0,14.89
267,normal,Wed Nov  6 19:32:07 2019,0.11,1.73,14.53
268,normal,Wed Nov  6 19:32:08 2019,0.12,1.87,15.59
269,normal,Wed Nov  6 19:32:09 2019,0.11,1.87,16.77
270,normal,Wed Nov  6 19:32:10 2019,0.11,2.0,17.99
271,normal,Wed Nov  6 19:32:11 2019,0.1,2.0,18.68
272,normal,Wed Nov  6 19:32:12 2019,0.1,2.0,18.58
273,normal,Wed Nov  6 19:32:13 2019,0.1,2.0,18.44
274,normal,Wed Nov  6 19:32:14 2019,0.1,2.0,18.5
275,normal,Wed Nov  6 19:32:15 2019,0.1,2.13,19.99
276,normal,Wed Nov  6 19:32:16 2019,0.09,2.4,24.26
277,normal,Wed Nov  6 19:32:17 2019,0.09,2.8,29.91
278,normal,Wed Nov  6 19:32:18 2019,0.08,3.07,37.78
279,normal,Wed Nov  6 19:32:19 2019,0.07,3.61,51.37
280,normal,Wed Nov  6 19:32:20 2019,0.05,4.02,76.6
281,normal,Wed Nov  6 19:32:21 2019,0.07,5.89,83.68
282,normal,Wed Nov  6 19:32:22 2019,0.07,5.76,79.84
283,normal,Wed Nov  6 19:32:23 2019,0.07,5.76,76.45
284,normal,Wed Nov  6 19:32:24 2019,0.07,5.36,73.19
285,normal,Wed Nov  6 19:32:25 2019,0.07,5.22,70.23
286,normal,Wed Nov  6 19:32:26 2019,0.07,5.09,67.6
287,normal,Wed Nov  6 19:32:27 2019,0.08,5.22,65.05
288,normal,Wed Nov  6 19:32:28 2019,0.08,5.09,62.64
289,normal,Wed Nov  6 19:32:29 2019,0.08,5.22,60.77
290,normal,Wed Nov  6 19:32:30 2019,0.08,4.96,58.72
291,normal,Wed Nov  6 19:32:31 2019,0.08,4.82,56.77
292,normal,Wed Nov  6 19:32:32 2019,0.08,4.69,54.83
