,Condition,Date/Time,current,power,voltage
90,normal,Wed Nov  6 18:58:40 2019,0.08,9.55,107.9
91,normal,Wed Nov  6 18:58:41 2019,0.08,9.7,107.92
92,normal,Wed Nov  6 18:58:42 2019,0.08,9.56,107.93
93,normal,Wed Nov  6 18:58:43 2019,0.08,9.41,107.92
94,normal,Wed Nov  6 18:58:44 2019,0.08,9.26,107.92
95,normal,Wed Nov  6 18:58:45 2019,0.08,9.55,107.94
96,normal,Wed Nov  6 18:58:46 2019,0.08,9.56,107.95
97,normal,Wed Nov  6 18:58:47 2019,0.08,9.56,107.98
98,normal,Wed Nov  6 18:58:48 2019,0.08,9.41,107.98
99,normal,Wed Nov  6 18:58:49 2019,0.08,9.41,107.96
100,normal,Wed Nov  6 18:58:50 2019,0.08,9.41,107.96
101,normal,Wed Nov  6 18:58:51 2019,0.08,9.56,107.96
102,normal,Wed Nov  6 18:58:52 2019,0.08,9.56,107.98
103,normal,Wed Nov  6 18:58:53 2019,0.08,9.56,107.98
104,normal,Wed Nov  6 18:58:54 2019,0.08,9.41,107.99
105,normal,Wed Nov  6 18:58:55 2019,0.08,9.41,107.97
106,normal,Wed Nov  6 18:58:56 2019,0.08,9.41,107.97
107,normal,Wed Nov  6 18:58:57 2019,0.08,9.41,107.98
108,normal,Wed Nov  6 18:58:58 2019,0.08,9.41,107.98
109,normal,Wed Nov  6 18:58:59 2019,0.08,9.41,107.95
110,normal,Wed Nov  6 18:59:00 2019,0.08,9.41,107.95
111,normal,Wed Nov  6 18:59:02 2019,0.08,9.27,107.97
112,normal,Wed Nov  6 18:59:03 2019,0.08,9.27,107.98
113,normal,Wed Nov  6 18:59:04 2019,0.08,9.41,107.98
114,normal,Wed Nov  6 18:59:05 2019,0.08,9.41,107.96
115,normal,Wed Nov  6 18:59:06 2019,0.08,9.41,107.96
116,normal,Wed Nov  6 18:59:07 2019,0.08,9.55,107.94
117,normal,Wed Nov  6 18:59:08 2019,0.08,9.41,107.93
118,normal,Wed Nov  6 18:59:09 2019,0.08,9.41,107.92
119,normal,Wed Nov  6 18:59:10 2019,0.08,9.41,107.91
120,normal,Wed Nov  6 18:59:11 2019,0.08,9.41,107.91
121,normal,Wed Nov  6 18:59:12 2019,0.08,9.26,107.9
122,normal,Wed Nov  6 18:59:13 2019,0.08,9.41,107.9
