,date_time,power,power_unknown,DCV,DCA,ACV,ACHZ,TMPI
32,201709120830,37.608,51,32.88,1.2,243.5,60.02,15.0
33,201709120831,38.827,52,32.88,1.24,242.2,60.0,15.0
34,201709120831,39.469,49,32.87,1.26,243.0,59.99,15.0
35,201709120837,40.993,306,32.87,1.36,243.8,60.01,15.0
36,201709120842,43.777,300,32.89,1.48,244.7,60.01,15.0
37,201709120847,49.52,300,32.86,1.63,244.5,60.02,16.0
38,201709120852,54.337,306,33.2,1.9,243.8,60.0,16.0
39,201709120857,61.744,301,33.14,2.0,244.3,60.03,17.0
40,201709120901,62.535,256,33.08,1.93,244.5,59.98,17.0
41,201709120906,58.772,303,33.06,1.86,244.6,60.0,17.0
42,201709120911,59.0,302,33.05,1.85,243.8,60.01,18.0
43,201709120916,60.878,328,33.05,1.97,244.6,59.99,18.0
44,201709120927,80.346,609,33.49,2.95,245.5,60.01,19.0
45,201709120930,108.194,191,33.36,3.03,245.9,60.0,20.0
46,201709120931,91.75,48,33.2,2.59,245.6,59.98,20.0
47,201709120931,85.804,51,33.2,2.51,244.8,59.99,20.0
48,201709120932,80.3,50,33.2,2.49,243.9,59.98,20.0
49,201709120933,83.347,49,33.27,2.69,245.2,59.99,20.0
50,201709120934,93.654,52,33.27,2.79,245.2,60.0,20.0
51,201709120935,92.7,50,33.28,2.87,245.3,60.0,20.0
52,201709120936,110.313,48,33.47,3.58,245.9,59.98,20.0
53,201709120941,122.613,305,33.25,3.52,245.7,59.97,21.0
54,201709120946,135.96,300,33.05,4.88,247.2,60.0,22.0
55,201709120951,154.967,302,32.72,5.22,247.6,59.98,23.0
56,201709120956,168.58,305,32.17,5.36,248.0,59.98,24.0
57,201709121001,170.399,301,31.84,5.54,248.8,60.03,25.0
58,201709121005,173.461,256,31.57,5.65,248.6,60.01,26.0
59,201709121010,176.007,303,31.5,5.77,249.3,60.01,27.0
60,201709121015,179.928,304,31.38,5.95,249.2,60.02,29.0
61,201709121020,183.394,302,31.26,6.06,249.8,60.01,30.0
62,201709121025,186.632,302,31.11,6.23,248.9,60.0,31.0
63,201709121030,190.477,302,30.96,6.35,248.8,60.0,32.0
64,201709121035,193.711,301,30.83,6.48,247.9,59.99,33.0
65,201709121040,196.385,304,30.68,6.64,248.6,60.0,35.0
66,201709121045,199.834,302,30.55,6.78,249.0,59.99,36.0
67,201709121050,203.34,303,30.43,6.89,249.1,60.01,37.0
68,201709121055,205.678,301,30.4,7.01,247.8,59.99,38.0
69,201709121101,207.845,303,30.28,7.09,248.1,59.99,39.0
70,201709121106,209.589,302,30.14,7.15,247.8,59.98,40.0
71,201709121111,211.268,302,29.98,7.26,247.7,59.97,41.0
72,201709121116,212.97,303,29.93,7.38,247.4,60.01,42.0
73,201709121121,216.808,302,29.88,7.51,247.5,60.0,43.0
74,201709121126,219.639,330,29.74,7.64,247.3,60.0,43.0
75,201709121131,220.697,274,29.77,7.7,248.1,60.01,44.0
76,201709121136,224.056,303,29.67,7.78,247.4,60.01,45.0
77,201709121141,224.632,304,29.63,7.85,248.8,59.98,46.0
78,201709121146,226.46,300,29.52,7.98,248.2,60.0,47.0
79,201709121151,229.171,304,29.39,8.07,248.5,60.02,48.0
80,201709121156,228.572,304,29.38,8.11,247.9,60.03,49.0
81,201709121201,232.702,299,29.29,8.22,248.6,60.02,49.0
82,201709121206,232.898,304,29.18,8.25,248.8,60.0,50.0
83,201709121211,234.77,305,29.03,8.36,248.5,60.0,50.0
84,201709121216,235.478,299,29.01,8.43,247.4,60.02,51.0
85,201709121221,237.614,303,29.08,8.44,248.8,60.01,51.0
86,201709121226,238.502,305,28.98,8.51,248.5,60.0,52.0
87,201709121231,238.611,298,28.86,8.48,249.3,60.0,53.0
88,201709121236,235.633,305,28.86,8.52,248.9,60.0,53.0
89,201709121241,238.728,257,28.78,8.51,248.8,60.0,54.0
90,201709121246,239.517,300,28.78,8.64,248.4,59.98,55.0
91,201709121251,240.681,304,28.67,8.67,249.0,59.99,55.0
92,201709121256,241.049,304,28.74,8.62,249.3,59.98,56.0
93,201709121301,241.453,300,28.81,8.62,248.8,59.99,56.0
94,201709121306,239.842,304,28.81,8.61,248.9,59.99,56.0
95,201709121311,239.604,303,28.77,8.61,248.7,59.99,57.0
96,201709121316,241.32,300,28.81,8.61,249.0,60.0,57.0
97,201709121321,241.18,317,28.84,8.66,249.3,60.0,57.0
98,201709121326,240.81,290,28.75,8.59,249.6,60.0,57.0
99,201709121331,240.137,300,28.89,8.54,249.5,59.99,57.0
100,201709121336,239.285,305,28.97,8.56,249.2,60.0,57.0
101,201709121341,239.56,302,29.0,8.49,249.1,59.97,57.0
102,201709121346,240.003,301,28.97,8.55,249.2,59.99,57.0
103,201709121351,238.475,303,29.0,8.38,249.5,60.03,57.0
104,201709121356,236.37,303,29.02,8.42,249.5,60.01,57.0
105,201709121401,236.787,300,28.99,8.38,248.6,60.03,57.0
106,201709121406,233.934,305,29.04,8.35,249.1,60.0,56.0
107,201709121411,233.283,304,29.04,8.22,249.0,60.0,56.0
108,201709121416,231.368,299,29.06,8.11,249.1,60.0,56.0
109,201709121421,229.033,305,29.06,8.12,248.6,60.01,56.0
110,201709121426,226.331,302,29.11,8.0,248.1,60.01,56.0
111,201709121431,224.04,300,29.1,7.88,248.5,59.98,56.0
112,201709121437,222.859,304,29.16,7.83,248.2,59.98,56.0
113,201709121442,220.466,305,29.16,7.79,247.6,60.01,56.0
114,201709121447,219.93,300,29.15,7.74,246.9,60.0,55.0
115,201709121452,218.54,302,29.2,7.66,247.6,60.01,55.0
116,201709121457,214.323,303,29.22,7.46,247.3,60.01,55.0
117,201709121502,209.187,300,29.29,6.98,246.7,60.0,55.0
118,201709121507,203.634,306,29.3,6.96,247.7,59.99,55.0
119,201709121512,201.51,304,29.38,6.81,247.4,60.0,55.0
120,201709121516,190.502,253,29.52,6.51,247.0,59.99,55.0
121,201709121521,185.453,307,29.63,6.47,246.5,60.01,55.0
122,201709121526,191.487,298,29.7,6.41,246.1,59.98,54.0
123,201709121531,182.152,303,29.82,6.49,247.8,60.0,53.0
124,201709121536,189.343,303,29.8,6.3,247.7,60.01,53.0
125,201709121541,182.003,301,29.89,6.38,247.2,60.0,53.0
126,201709121546,183.65,303,29.96,6.25,247.2,60.01,52.0
127,201709121551,176.78,304,29.96,5.87,247.4,60.02,52.0
128,201709121556,171.179,302,29.95,5.84,246.9,60.02,51.0
129,201709121601,166.348,302,30.03,5.52,247.0,60.03,51.0
130,201709121606,157.792,303,30.09,5.17,245.4,60.0,50.0
131,201709121612,149.993,302,30.15,4.77,245.5,59.99,50.0
132,201709121617,145.318,302,30.25,4.85,245.3,60.02,50.0
133,201709121622,142.376,303,30.33,4.67,245.3,60.01,49.0
134,201709121627,135.392,301,30.45,4.46,245.2,60.01,49.0
135,201709121632,128.467,302,30.52,4.11,244.5,59.98,48.0
136,201709121637,122.475,303,30.64,3.85,243.8,60.0,47.0
137,201709121642,115.125,304,30.75,3.76,243.2,60.0,47.0
138,201709121647,110.275,302,30.78,3.44,243.6,60.02,46.0
139,201709121652,86.612,312,32.55,2.2,242.9,60.01,46.0
140,201709121657,58.507,306,32.71,1.74,243.2,60.01,44.0
141,201709121702,51.308,302,33.34,1.31,243.6,60.0,43.0
142,201709121707,35.94,299,32.1,1.03,242.7,59.99,43.0
143,201709121712,32.469,305,31.69,1.13,243.7,59.98,42.0
144,201709121717,32.924,301,31.58,0.99,243.7,59.98,41.0
145,201709121723,29.812,340,32.64,0.89,243.2,60.0,40.0
146,201709121727,28.955,266,32.0,0.94,242.7,60.0,39.0
147,201709121732,28.495,299,33.27,0.83,242.5,59.99,38.0
148,201709121737,24.04,303,33.13,0.7,244.1,60.0,37.0
149,201709121742,20.137,306,31.97,0.6,243.1,59.99,36.0
150,201709121747,17.383,300,30.42,0.6,243.5,59.99,35.0
151,201709121752,16.734,256,30.21,0.55,242.4,60.0,35.0
152,201709121757,16.215,303,30.35,0.56,242.6,60.01,33.0
153,201709121802,15.391,302,30.23,0.5,242.4,60.02,33.0
154,201709121807,13.647,303,30.19,0.45,244.2,59.97,32.0
155,201709121812,12.493,302,30.1,0.41,242.6,60.0,31.0
156,201709121817,10.343,303,29.78,0.31,242.5,59.99,31.0
157,201709121822,8.362,301,29.79,0.3,243.7,59.99,30.0
158,201709121827,8.043,303,29.73,0.28,242.5,59.99,29.0
159,201709121832,7.439,303,29.76,0.26,242.7,59.99,29.0
160,201709121837,6.798,302,29.71,0.23,241.9,60.0,28.0
161,201709121842,5.556,302,29.36,0.18,242.4,59.99,28.0
162,201709121847,4.155,303,29.16,0.14,242.7,59.99,27.0
163,201709121852,2.977,302,28.61,0.1,242.7,60.0,26.0
164,201709121857,1.818,303,27.89,0.07,243.1,60.01,26.0
165,201709121902,0.942,312,27.65,0.04,242.7,60.0,25.0
166,201709130653,0.59,943,29.6,0.1,240.7,59.99,12.0
167,201709130654,2.549,71,29.67,0.1,240.1,60.0,12.0
168,201709130655,2.794,63,29.65,0.11,240.7,59.99,12.0
169,201709130656,3.098,51,29.86,0.12,241.6,60.01,12.0
170,201709130657,3.352,54,30.0,0.12,240.8,60.01,12.0
171,201709130658,3.569,51,30.02,0.14,241.4,60.02,12.0
172,201709130659,3.815,54,30.24,0.15,240.8,60.0,12.0
173,201709130659,4.14,50,30.26,0.15,242.8,59.98,12.0
174,201709130700,4.49,51,30.34,0.17,242.0,59.97,12.0
175,201709130701,4.925,53,30.5,0.18,242.2,59.99,12.0
176,201709130706,5.879,298,30.65,0.2,243.7,60.01,13.0
177,201709130711,6.678,317,30.86,0.27,242.7,59.99,13.0
178,201709130716,8.147,300,30.98,0.29,242.7,60.02,13.0
179,201709130721,9.059,256,31.19,0.33,242.7,60.0,13.0
180,201709130726,10.182,303,31.26,0.37,241.0,59.99,13.0
181,201709130731,11.392,306,31.37,0.39,242.0,60.01,13.0
182,201709130736,11.829,299,31.4,0.4,242.3,60.01,13.0
183,201709130741,13.046,303,31.65,0.48,241.8,60.0,14.0
184,201709130746,14.861,303,31.79,0.52,242.6,60.0,13.0
185,201709130751,17.327,300,31.98,0.61,243.1,60.03,14.0
186,201709130756,19.855,303,32.1,0.66,243.0,60.0,14.0
187,201709130801,20.539,304,32.1,0.7,242.9,60.0,14.0
188,201709130806,21.608,301,32.24,0.75,243.5,60.0,14.0
189,201709130811,25.707,304,32.39,0.91,243.0,59.99,15.0
190,201709130816,33.613,302,32.87,1.32,245.0,60.02,15.0
191,201709130821,43.89,301,32.96,1.51,245.8,60.0,15.0
192,201709130826,45.25,304,32.9,1.51,245.2,60.02,16.0
193,201709130831,44.5,302,32.69,1.26,243.5,60.01,16.0
194,201709130836,40.265,302,32.72,1.26,244.3,60.01,16.0
195,201709130841,44.099,304,32.9,1.47,244.1,60.01,17.0
196,201709130846,46.487,300,32.76,1.5,244.8,59.99,17.0
197,201709130851,48.865,303,32.67,1.33,245.1,60.01,17.0
198,201709130856,46.99,305,33.14,1.71,245.0,59.99,17.0
199,201709130901,76.237,299,33.59,2.7,245.4,59.99,18.0
200,201709130907,76.692,305,33.51,2.71,245.7,59.98,19.0
201,201709130912,68.633,305,33.49,2.76,245.6,60.0,19.0
202,201709130917,68.997,297,32.95,2.1,246.4,59.99,19.0
203,201709130922,75.076,304,33.41,2.62,246.2,60.01,20.0
204,201709130927,91.449,305,33.42,3.41,247.6,59.99,21.0
205,201709130932,136.973,336,33.2,4.79,248.3,60.0,21.0
206,201709130937,157.263,266,32.92,4.94,247.7,59.99,22.0
207,201709130942,161.641,306,32.67,5.11,248.1,60.0,23.0
208,201709130947,165.657,297,32.48,5.26,248.4,59.99,24.0
209,201709130952,169.625,304,32.17,5.43,248.6,59.98,25.0
210,201709130956,172.252,258,31.87,5.57,248.3,59.99,26.0
211,201709131001,175.407,300,31.56,5.72,249.0,59.98,28.0
212,201709131006,177.622,304,31.2,5.87,248.6,60.0,29.0
213,201709131011,180.789,303,31.15,6.0,248.5,60.0,30.0
214,201709131016,183.595,301,30.99,6.12,248.4,59.97,31.0
215,201709131021,187.694,304,30.8,6.3,248.4,59.98,32.0
216,201709131026,192.123,302,30.7,6.55,248.3,59.98,33.0
217,201709131031,197.423,300,30.56,6.76,248.2,59.99,35.0
218,201709131037,202.576,304,30.46,6.87,247.7,59.98,36.0
219,201709131042,203.739,303,30.36,6.89,247.0,59.97,37.0
220,201709131047,204.383,300,30.28,6.97,247.5,59.97,38.0
221,201709131052,206.164,304,30.14,7.07,246.9,60.02,39.0
222,201709131057,209.558,303,30.06,7.21,246.6,60.01,40.0
223,201709131102,210.873,300,29.97,7.27,247.0,60.02,41.0
224,201709131107,212.761,305,29.85,7.38,248.1,60.01,42.0
225,201709131112,215.818,302,29.82,7.44,248.0,60.01,43.0
226,201709131117,213.209,301,29.67,7.55,247.9,60.01,44.0
227,201709131122,217.668,304,29.62,7.63,247.5,59.99,45.0
228,201709131127,221.669,329,29.53,7.77,247.1,60.01,46.0
229,201709131132,224.511,274,29.45,7.87,247.3,59.98,46.0
230,201709131137,225.993,304,29.37,7.92,248.0,60.01,47.0
231,201709131142,226.71,303,29.28,8.03,248.2,60.0,48.0
232,201709131147,230.1,300,29.24,8.16,247.6,60.01,49.0
233,201709131152,233.931,303,29.13,8.37,247.8,60.01,49.0
234,201709131157,218.576,304,29.14,8.6,248.4,60.02,50.0
235,201709131202,242.007,301,28.95,8.79,249.3,60.0,51.0
236,201709131207,246.241,303,28.85,8.7,249.0,60.0,52.0
237,201709131212,230.879,305,28.94,8.26,249.0,60.0,52.0
238,201709131217,228.803,299,29.02,6.83,247.8,60.01,53.0
239,201709131222,162.439,303,29.41,5.45,245.8,60.01,53.0
240,201709131227,176.122,304,29.57,8.4,248.9,60.0,52.0
241,201709131232,259.702,255,28.94,9.37,250.3,59.98,53.0
242,201709131237,157.918,304,29.05,2.64,241.4,60.0,53.0
243,201709131242,134.183,301,29.8,4.77,246.2,60.01,53.0
244,201709131247,164.036,303,29.92,5.75,244.0,60.0,52.0
245,201709131252,176.884,303,29.87,5.25,245.4,60.02,52.0
246,201709131257,149.497,302,30.02,5.62,245.8,60.03,51.0
247,201709131302,155.775,302,30.09,8.31,248.6,60.0,51.0
248,201709131307,183.888,304,29.88,4.35,245.5,60.0,50.0
249,201709131312,173.987,301,29.97,6.84,248.9,59.98,50.0
250,201709131317,223.093,302,29.25,10.21,251.4,60.0,51.0
251,201709131322,217.511,305,29.07,4.05,245.8,60.0,52.0
252,201709131335,175.063,781,29.5,3.42,245.1,59.99,52.0
253,201709131338,143.151,192,29.9,6.05,247.8,60.01,52.0
254,201709131339,143.02,50,29.91,5.15,247.3,60.0,52.0
255,201709131340,171.346,52,29.87,5.69,247.4,59.98,52.0
256,201709131341,142.082,49,29.78,3.96,245.0,59.99,51.0
257,201709131342,124.458,48,29.91,4.16,245.6,59.97,51.0
258,201709131342,187.784,51,29.96,7.94,249.1,60.0,51.0
259,201709131343,218.471,51,29.87,7.91,249.2,60.01,51.0
260,201709131344,205.208,48,29.72,8.76,249.8,60.0,51.0
261,201709131345,192.577,52,29.7,4.3,246.5,60.01,51.0
262,201709131350,245.609,299,29.15,5.88,247.7,59.99,52.0
263,201709131355,143.576,302,28.66,1.97,243.2,59.99,52.0
264,201709131400,53.374,305,29.58,1.9,243.3,60.0,51.0
265,201709131405,59.05,301,30.11,2.27,245.2,60.0,50.0
266,201709131409,75.121,256,30.19,2.85,244.5,59.99,49.0
267,201709131414,139.957,303,30.65,4.39,247.2,60.01,49.0
268,201709131419,145.086,303,30.32,3.87,246.7,59.99,48.0
269,201709131425,145.066,302,30.23,4.93,247.4,60.0,48.0
270,201709131430,123.568,303,30.16,3.38,245.4,60.0,48.0
271,201709131435,102.0,302,30.41,3.36,245.5,59.97,47.0
272,201709131440,110.129,302,30.55,3.91,246.5,59.99,47.0
273,201709131445,111.168,303,30.56,3.72,246.1,59.98,47.0
274,201709131450,118.714,301,30.62,4.16,246.5,59.99,46.0
275,201709131455,144.258,302,30.54,5.31,247.2,60.01,46.0
276,201709131500,166.03,303,30.28,7.91,248.2,60.01,46.0
277,201709131505,242.195,303,29.51,6.57,248.1,60.04,48.0
278,201709131510,234.036,302,29.09,8.68,249.2,60.01,49.0
279,201709131515,230.723,303,28.99,7.97,247.9,60.01,50.0
280,201709131520,208.904,303,29.07,7.27,246.9,59.99,50.0
281,201709131525,165.176,301,29.37,6.89,247.0,60.0,51.0
282,201709131530,180.274,329,29.29,4.9,245.4,59.98,51.0
283,201709131535,178.924,275,29.28,4.52,246.2,59.98,51.0
284,201709131540,196.069,303,29.29,6.93,247.3,60.0,52.0
285,201709131545,193.477,306,29.33,6.89,246.4,60.01,52.0
286,201709131550,196.324,299,29.23,6.77,247.9,60.0,52.0
287,201709131555,167.644,303,29.43,5.9,245.6,60.0,52.0
288,201709131600,173.341,305,29.6,5.89,245.3,60.01,52.0
289,201709131605,165.517,298,29.7,5.62,245.5,59.99,52.0
290,201709131610,161.938,305,29.79,5.43,245.0,59.98,51.0
291,201709131615,155.163,306,29.92,5.2,243.8,59.97,51.0
292,201709131634,138.003,1141,30.19,4.69,244.0,60.01,49.0
293,201709131650,129.714,906,31.64,2.02,243.2,59.99,47.0
294,201709131705,55.934,903,33.34,1.1,244.0,59.99,45.0
295,201709131720,28.928,901,31.52,0.63,242.6,59.99,42.0
296,201709131735,19.192,949,33.34,0.39,243.5,59.99,39.0
297,201709131749,11.082,813,28.8,0.33,243.6,60.0,38.0
298,201709131804,8.573,901,29.12,0.29,243.4,60.0,35.0
299,201709131819,6.575,906,28.85,0.17,243.1,59.98,33.0
300,201709131834,4.331,903,28.54,0.13,245.0,59.99,30.0
301,201709131849,2.137,902,27.26,0.05,243.0,60.0,29.0
302,201709140644,0.37,227,27.07,0.04,241.9,59.97,17.0
303,201709140647,0.416,231,27.08,0.04,242.6,59.97,18.0
304,201709140701,1.067,314,28.92,0.11,245.6,60.0,18.0
305,201709140704,3.114,193,28.76,0.1,244.8,60.0,18.0
306,201709140706,2.196,97,28.17,0.08,244.2,60.01,19.0
307,201709140708,1.914,128,28.72,0.1,243.7,59.98,19.0
308,201709140709,2.705,61,28.78,0.11,243.7,59.97,19.0
309,201709140710,2.918,85,28.9,0.11,243.3,59.99,18.0
310,201709140711,2.706,51,28.73,0.1,243.1,60.02,18.0
311,201709140712,2.353,51,28.45,0.09,242.6,60.01,18.0
312,201709140713,2.038,52,28.36,0.08,241.8,59.99,18.0
313,201709140714,1.875,48,28.54,0.08,240.8,59.98,19.0
314,201709140714,1.875,48,28.32,0.08,242.5,59.99,19.0
315,201709140715,2.059,51,28.59,0.09,241.7,59.99,19.0
316,201709140716,2.396,48,28.88,0.1,241.4,59.98,19.0
317,201709140717,2.925,53,29.03,0.12,241.8,60.0,19.0
318,201709140732,3.226,925,29.58,0.18,241.2,60.01,19.0
319,201709140747,6.446,878,29.62,0.19,241.5,60.02,19.0
320,201709140802,5.242,906,29.84,0.26,243.1,60.01,20.0
321,201709140817,7.11,899,29.87,0.27,242.6,59.99,20.0
322,201709140832,9.924,906,29.91,0.29,242.2,60.02,20.0
323,201709140847,15.414,906,31.44,0.84,244.1,59.99,21.0
324,201709140902,19.927,899,31.38,1.13,243.5,59.98,21.0
325,201709140917,39.519,904,31.3,1.03,244.0,60.02,23.0
326,201709140933,33.285,945,31.63,1.57,243.5,59.99,24.0
327,201709140947,35.194,859,31.23,1.33,242.6,60.0,24.0
328,201709141003,43.599,905,31.38,1.48,243.9,59.98,26.0
329,201709141018,55.731,906,32.08,3.34,245.1,59.99,27.0
330,201709141033,86.48,900,31.53,2.74,243.7,60.0,29.0
331,201709141048,84.035,905,30.87,1.77,243.8,60.0,31.0
332,201709141102,54.854,858,31.18,1.9,244.3,59.97,31.0
333,201709141117,51.074,900,30.85,1.47,244.3,59.97,32.0
334,201709141132,61.518,909,31.55,2.49,244.7,59.99,32.0
335,201709141147,76.599,900,31.39,2.59,245.8,60.01,32.0
336,201709141202,87.077,901,31.31,3.02,245.7,60.0,33.0
337,201709141217,136.568,905,31.97,9.4,252.7,60.01,36.0
338,201709141232,162.062,904,30.49,2.89,244.5,59.96,38.0
339,201709141247,169.55,901,30.03,4.79,247.4,59.99,41.0
340,201709141302,132.52,905,30.53,2.8,245.0,60.01,41.0
341,201709141318,70.393,904,30.77,2.26,245.6,60.0,39.0
342,201709141348,72.18,1810,30.89,2.15,246.0,60.0,37.0
343,201709141403,72.693,900,31.23,2.91,247.5,59.99,37.0
344,201709141418,94.659,900,31.11,3.46,247.4,59.99,37.0
345,201709141433,175.279,906,30.09,6.01,251.0,59.99,40.0
346,201709141448,157.957,904,30.03,4.01,247.9,60.01,41.0
347,201709141503,155.077,901,30.16,2.66,244.4,59.99,43.0
348,201709141518,84.011,905,30.78,2.76,245.5,60.01,42.0
349,201709141533,196.6,930,29.58,5.51,248.8,60.0,44.0
350,201709141548,63.626,875,30.3,1.95,246.1,59.99,43.0
351,201709141603,44.949,905,30.29,1.26,245.7,59.99,40.0
352,201709141618,62.518,904,30.7,2.0,246.2,60.01,38.0
353,201709141633,83.866,901,29.65,0.97,244.4,60.01,38.0
354,201709141648,20.301,905,29.87,0.69,244.0,59.99,36.0
355,201709141703,23.169,903,30.4,0.87,243.0,60.0,34.0
356,201709141718,30.598,904,30.38,1.19,243.4,60.02,33.0
357,201709141734,27.605,942,30.14,0.71,242.3,60.0,32.0
358,201709141749,19.897,864,29.84,0.53,241.9,59.98,32.0
359,201709141804,12.783,902,29.45,0.37,242.1,60.02,31.0
360,201709141819,7.781,906,29.11,0.25,240.5,59.98,30.0
361,201709141834,5.741,903,28.69,0.18,240.3,60.0,29.0
362,201709150710,3.992,1565,30.43,0.32,245.5,59.99,19.0
363,201709150710,7.8,5,30.42,0.32,245.5,59.99,19.0
364,201709150711,9.407,54,30.4,0.33,245.7,60.01,19.0
365,201709150712,9.768,56,30.56,0.35,245.4,59.98,19.0
366,201709150713,10.358,53,30.62,0.37,245.2,59.99,19.0
367,201709150714,10.647,51,30.62,0.37,245.4,60.0,19.0
368,201709150715,10.964,56,30.71,0.39,244.8,59.99,19.0
369,201709150715,11.4,50,30.76,0.4,244.5,60.0,19.0
370,201709150716,11.92,50,30.77,0.4,245.1,60.01,19.0
371,201709150717,12.038,53,30.84,0.42,245.1,60.0,19.0
372,201709150732,14.284,902,31.07,0.52,246.1,59.99,20.0
373,201709150747,14.17,904,30.59,0.42,245.9,60.01,20.0
374,201709150802,14.866,903,30.98,0.58,245.7,60.03,21.0
375,201709150818,16.812,921,30.88,0.6,245.3,60.01,21.0
376,201709150832,20.757,886,31.24,0.8,245.5,60.01,22.0
377,201709150847,27.044,903,31.2,1.01,244.8,60.0,22.0
378,201709150903,40.283,903,31.56,1.48,243.0,60.0,24.0
379,201709150918,44.772,905,31.85,1.75,245.1,60.03,25.0
380,201709150933,78.306,900,31.87,2.6,245.8,60.0,27.0
381,201709150948,125.79,906,31.22,6.74,251.0,60.0,30.0
382,201709151003,159.307,905,30.5,2.49,246.3,59.99,34.0
383,201709151018,87.534,930,31.47,5.75,249.1,59.97,36.0
384,201709151033,154.702,876,30.75,4.33,247.6,59.98,38.0
385,201709151048,137.814,905,30.55,4.32,247.6,60.0,39.0
386,201709151103,221.562,899,29.39,7.92,248.1,60.0,43.0
387,201709151118,210.705,905,29.23,7.34,248.2,60.0,46.0
388,201709151133,210.64,906,29.21,7.55,249.5,60.01,49.0
389,201709151148,220.445,898,28.94,8.55,247.5,60.0,51.0
390,201709151203,97.954,905,30.0,2.18,244.1,59.98,49.0
391,201709151219,100.548,949,30.53,2.96,244.3,60.01,47.0
392,201709151233,80.139,856,30.7,2.48,244.8,59.98,45.0
393,201709151248,72.761,905,30.93,2.53,244.7,60.0,43.0
394,201709151303,87.631,858,31.62,2.68,245.4,59.97,42.0
395,201709151318,84.45,902,31.91,3.13,245.1,60.0,40.0
396,201709151333,193.975,904,30.58,7.8,250.3,59.99,41.0
397,201709151348,219.719,904,29.62,7.09,249.2,59.97,44.0
398,201709151403,238.021,902,28.97,8.46,249.5,60.02,48.0
399,201709151418,239.134,912,28.74,8.76,247.0,59.98,51.0
400,201709151433,245.567,896,28.3,9.41,248.3,59.97,54.0
401,201709151448,255.706,901,31.38,7.69,247.2,60.0,54.0
402,201709151503,210.952,908,30.44,6.61,249.2,60.02,50.0
403,201709151518,189.491,901,29.13,1.63,243.5,59.99,48.0
404,201709151533,166.415,901,30.11,7.28,247.7,59.97,46.0
405,201709151548,180.104,904,29.87,3.33,244.3,59.99,46.0
406,201709151603,164.789,906,30.25,1.98,243.7,59.99,46.0
407,201709151619,45.909,921,31.08,1.13,243.1,59.99,41.0
408,201709151633,27.998,884,30.61,0.75,243.8,60.01,37.0
409,201709151649,22.957,903,30.92,0.82,242.6,60.01,33.0
410,201709151704,24.456,902,30.8,0.83,244.7,59.99,32.0
411,201709151719,27.452,903,30.82,0.9,244.2,59.99,31.0
412,201709151734,26.229,905,30.53,0.71,244.7,59.98,30.0
413,201709151749,20.381,902,30.24,0.59,243.4,59.99,29.0
414,201709151804,13.032,904,29.67,0.38,244.9,60.04,29.0
415,201709151819,7.217,936,28.96,0.19,241.4,60.02,28.0
416,201709151834,4.586,870,28.78,0.15,243.5,60.02,27.0
417,201709151849,2.597,904,27.56,0.07,243.3,59.99,27.0
418,201709160655,0.024,579,29.53,0.06,241.6,59.99,19.0
419,201709160656,0.189,90,27.67,0.08,242.2,60.01,19.0
420,201709160657,1.478,67,28.25,0.09,241.8,60.03,19.0
