,date_time,power,power_unknown,DCV,DCA,ACV,ACHZ,TMPI
67,201709121056,210.827,300,30.81,7.03,246.9,60.0,38.0
68,201709121101,212.888,303,30.71,7.11,247.5,60.0,38.0
69,201709121106,214.844,302,30.61,7.17,247.7,59.98,40.0
70,201709121111,216.47,302,30.54,7.28,247.3,59.97,41.0
71,201709121116,218.396,303,30.49,7.4,247.1,60.01,42.0
72,201709121121,222.139,303,30.33,7.53,247.2,60.0,43.0
73,201709121126,224.354,339,30.23,7.65,246.8,60.01,43.0
74,201709121131,225.943,264,30.15,7.71,247.9,60.02,44.0
75,201709121136,228.452,303,30.13,7.8,247.8,60.02,45.0
76,201709121141,228.807,305,30.04,7.86,248.5,59.99,46.0
77,201709121146,231.431,299,29.91,7.98,247.6,60.01,46.0
78,201709121151,233.816,304,29.76,8.09,248.0,60.01,47.0
79,201709121156,232.563,304,29.7,8.15,248.0,60.03,48.0
80,201709121201,236.93,299,29.65,8.22,248.2,60.01,49.0
81,201709121206,237.063,304,29.58,8.29,248.4,60.0,49.0
82,201709121210,239.035,258,29.54,8.37,248.5,59.99,50.0
83,201709121215,241.44,300,29.52,8.43,247.7,60.02,50.0
84,201709121221,242.743,304,29.48,8.44,247.8,59.99,51.0
85,201709121226,242.558,303,29.37,8.48,248.2,60.01,52.0
86,201709121231,241.86,301,29.23,8.47,249.3,60.01,53.0
87,201709121236,240.073,303,29.22,8.51,248.3,59.99,53.0
88,201709121241,241.303,304,29.14,8.5,248.3,59.99,54.0
89,201709121246,243.723,300,29.07,8.65,248.1,59.98,55.0
90,201709121251,244.152,303,28.96,8.68,248.4,60.0,56.0
91,201709121256,244.283,304,29.0,8.62,248.6,59.98,56.0
92,201709121301,243.953,300,29.04,8.62,247.6,59.99,57.0
93,201709121306,242.799,304,29.03,8.61,248.2,59.98,57.0
94,201709121311,241.99,303,29.01,8.63,248.6,59.99,58.0
95,201709121316,243.76,300,28.98,8.6,248.6,59.99,58.0
96,201709121321,243.08,326,28.91,8.66,249.1,60.01,58.0
97,201709121326,242.285,281,28.92,8.6,248.7,60.01,59.0
98,201709121331,241.607,300,28.97,8.54,249.0,60.0,59.0
99,201709121336,240.441,306,29.08,8.55,248.8,60.0,59.0
100,201709121341,241.02,301,29.06,8.48,248.7,59.97,59.0
101,201709121346,241.741,301,29.06,8.55,248.4,59.99,59.0
102,201709121351,238.98,304,29.04,8.41,249.3,60.03,59.0
103,201709121356,237.871,302,29.05,8.42,248.8,60.01,59.0
104,201709121401,237.664,301,29.01,8.38,248.3,60.03,59.0
105,201709121406,235.174,304,29.06,8.36,248.4,60.0,59.0
106,201709121411,234.372,304,29.07,8.26,248.5,60.0,59.0
107,201709121416,232.107,299,29.1,8.13,248.3,60.0,59.0
108,201709121422,230.422,306,29.13,8.12,248.0,60.0,59.0
109,201709121427,227.159,301,29.13,8.03,247.7,60.01,59.0
110,201709121432,225.203,301,29.11,7.91,247.7,59.98,59.0
111,201709121437,224.043,303,29.16,7.85,248.1,59.98,58.0
112,201709121442,221.554,305,29.19,7.82,247.1,60.01,58.0
113,201709121446,221.386,254,29.21,7.78,247.0,60.01,58.0
114,201709121451,219.299,304,29.21,7.67,246.3,60.0,58.0
115,201709121456,216.721,301,29.29,7.56,247.4,60.01,58.0
116,201709121501,211.462,303,29.4,7.39,246.9,60.0,58.0
117,201709121506,206.049,304,29.42,7.29,246.4,59.99,57.0
118,201709121511,204.106,301,29.48,7.13,247.0,60.0,57.0
119,201709121516,193.957,301,29.61,6.45,246.6,59.98,57.0
120,201709121521,187.902,316,29.74,6.58,246.1,60.01,56.0
121,201709121526,192.223,291,29.78,6.51,246.2,59.98,56.0
122,201709121531,184.455,301,29.89,6.58,247.4,60.0,55.0
123,201709121536,190.365,304,29.89,6.06,247.0,60.0,55.0
124,201709121541,183.502,301,29.9,6.39,246.7,60.0,54.0
125,201709121546,185.44,302,29.96,6.26,246.4,60.0,54.0
126,201709121552,177.862,304,30.03,5.89,247.0,60.02,53.0
127,201709121557,172.967,302,30.08,5.86,246.5,60.02,53.0
128,201709121602,167.868,302,30.22,5.49,246.4,60.03,53.0
129,201709121607,158.536,304,30.21,5.19,245.1,60.0,52.0
130,201709121612,151.099,302,30.28,4.83,245.2,59.99,52.0
131,201709121617,146.245,302,30.37,4.84,245.5,60.01,52.0
132,201709121622,143.188,303,30.38,4.66,245.0,60.02,51.0
133,201709121627,135.94,301,30.48,4.48,244.8,60.0,51.0
134,201709121632,128.947,301,30.55,4.1,244.6,59.99,50.0
135,201709121637,122.513,304,30.77,3.86,244.0,59.99,50.0
136,201709121642,115.168,304,30.87,3.74,243.1,60.01,49.0
137,201709121647,83.233,301,33.42,1.15,243.2,60.02,49.0
138,201709121652,34.508,313,31.18,1.12,243.3,60.01,47.0
139,201709121657,33.026,305,31.97,1.1,243.4,60.02,46.0
140,201709121702,30.709,302,32.87,0.95,243.2,59.99,45.0
141,201709121707,27.89,299,32.34,0.85,242.1,59.98,44.0
142,201709121712,25.5,306,32.65,0.84,243.0,59.99,43.0
143,201709121717,26.096,301,32.14,0.83,243.2,59.97,42.0
144,201709121722,25.145,256,32.17,0.81,242.8,59.99,41.0
145,201709121727,23.98,302,31.83,0.74,242.8,60.0,40.0
146,201709121732,21.341,302,31.22,0.68,243.3,59.99,39.0
147,201709121737,19.421,302,30.97,0.67,243.9,59.99,38.0
148,201709121742,17.859,305,30.82,0.58,243.3,59.99,37.0
149,201709121747,15.987,300,30.87,0.55,242.7,60.0,36.0
150,201709121752,16.03,303,30.96,0.52,242.3,59.99,35.0
151,201709121757,15.743,303,31.02,0.54,242.6,60.02,34.0
152,201709121802,15.026,302,30.91,0.49,241.8,60.01,33.0
153,201709121807,13.344,302,30.84,0.44,243.5,59.99,32.0
154,201709121812,12.221,303,30.72,0.41,242.8,60.0,32.0
155,201709121817,10.116,302,31.5,0.32,242.5,59.99,31.0
156,201709121822,8.132,302,31.6,0.31,243.2,60.0,30.0
157,201709121827,7.852,304,31.55,0.3,242.7,59.99,29.0
158,201709121832,7.233,301,31.66,0.29,243.0,59.98,29.0
159,201709121837,6.571,303,31.68,0.27,241.9,60.0,28.0
160,201709121842,5.361,302,31.64,0.25,242.6,59.99,27.0
161,201709121847,4.043,303,31.87,0.23,242.2,59.99,26.0
162,201709121852,2.387,302,32.14,0.22,242.6,60.0,26.0
163,201709121857,0.844,302,32.93,0.22,243.1,60.0,25.0
164,201709121903,0.706,313,31.68,0.22,242.8,60.01,25.0
165,201709121909,0.397,365,27.77,0.22,242.2,60.01,24.0
166,201709130653,0.872,1065,34.77,0.22,240.3,60.0,12.0
167,201709130654,0.981,54,34.89,0.22,240.2,60.0,12.0
168,201709130655,1.033,60,35.02,0.22,240.6,60.0,12.0
169,201709130656,1.02,50,35.15,0.22,241.6,60.01,12.0
170,201709130657,1.018,55,35.25,0.22,240.7,60.01,12.0
171,201709130658,1.02,51,35.35,0.22,241.3,60.01,12.0
172,201709130659,1.037,54,35.48,0.22,239.9,60.0,12.0
173,201709130659,1.0,3,35.48,0.22,240.0,60.0,12.0
174,201709130700,1.078,51,35.6,0.22,242.9,59.97,12.0
175,201709130701,1.098,51,35.76,0.22,242.2,59.98,12.0
176,201709130706,1.133,301,36.08,0.22,242.7,60.01,12.0
177,201709130711,1.153,314,36.46,0.22,243.0,60.01,12.0
178,201709130716,1.198,303,36.57,0.22,243.1,60.03,12.0
179,201709130721,1.199,302,36.79,0.22,242.0,60.0,12.0
180,201709130726,1.201,303,36.96,0.22,240.9,59.99,12.0
181,201709130731,1.248,315,37.02,0.22,241.6,60.0,13.0
182,201709130736,1.262,290,37.09,0.22,241.9,60.01,13.0
183,201709130741,1.261,303,37.34,0.22,241.8,60.0,13.0
184,201709130746,1.295,302,37.44,0.22,241.9,60.0,13.0
185,201709130751,1.322,301,37.66,0.22,242.4,60.03,13.0
186,201709130756,1.32,303,37.72,0.22,243.6,60.0,13.0
187,201709130801,1.32,303,37.77,0.22,242.9,60.0,13.0
188,201709130806,1.348,302,37.88,0.22,243.0,59.99,14.0
189,201709130811,1.419,303,38.15,0.22,243.6,59.98,13.0
190,201709130816,1.515,303,38.62,0.22,244.2,60.01,14.0
191,201709130821,39.748,301,33.35,1.46,245.2,60.0,15.0
192,201709130826,45.195,303,33.22,1.48,245.3,60.02,15.0
193,201709130831,44.566,302,33.22,1.23,244.5,60.02,15.0
194,201709130836,40.327,303,33.19,1.24,243.6,60.01,16.0
195,201709130842,44.546,304,33.2,1.43,243.0,60.01,16.0
196,201709130847,47.803,300,33.42,1.49,244.3,59.99,17.0
197,201709130852,49.541,303,33.09,1.29,244.8,60.01,17.0
198,201709130857,47.111,306,33.21,1.61,245.2,59.99,17.0
199,201709130902,75.295,298,34.36,2.55,246.0,60.0,18.0
200,201709130907,75.546,304,33.98,2.53,246.0,59.99,18.0
201,201709130912,68.696,306,33.95,2.62,245.6,59.99,18.0
202,201709130917,68.987,298,33.43,2.06,245.9,59.99,19.0
203,201709130922,76.215,303,33.78,2.56,246.2,60.0,19.0
204,201709130926,88.774,257,33.91,3.29,247.8,59.99,20.0
205,201709130931,131.267,303,33.89,4.26,247.4,60.0,21.0
206,201709130936,157.216,301,33.65,4.87,247.9,59.99,21.0
207,201709130941,165.782,303,33.42,5.08,247.8,60.01,23.0
208,201709130946,169.449,301,33.21,5.23,248.0,60.01,23.0
209,201709130951,174.076,304,32.99,5.41,248.8,60.01,24.0
210,201709130956,177.568,303,32.66,5.55,248.1,59.99,26.0
211,201709131001,181.023,300,32.32,5.73,248.6,59.98,27.0
212,201709131006,184.089,304,32.03,5.87,248.2,60.0,28.0
213,201709131011,187.066,303,31.82,6.0,248.4,60.0,29.0
214,201709131016,189.439,301,31.59,6.15,248.1,59.97,30.0
215,201709131022,192.539,304,31.38,6.32,248.3,59.98,32.0
216,201709131027,197.742,302,31.19,6.56,248.2,59.97,33.0
217,201709131032,202.963,300,31.1,6.75,247.8,59.98,34.0
218,201709131037,207.888,304,30.89,6.87,247.5,59.99,36.0
219,201709131042,207.716,303,30.7,6.89,247.1,59.97,37.0
220,201709131047,208.094,299,30.6,6.97,247.4,59.97,38.0
221,201709131052,211.171,304,30.56,7.1,246.5,60.02,39.0
222,201709131057,213.938,304,30.55,7.23,246.5,60.01,40.0
223,201709131102,215.627,300,30.33,7.26,247.1,60.02,42.0
224,201709131107,217.362,304,30.21,7.39,247.6,60.01,43.0
225,201709131112,218.993,303,30.17,7.49,247.6,60.0,43.0
226,201709131117,217.934,302,30.12,7.57,247.7,60.01,44.0
227,201709131122,222.439,303,30.0,7.63,247.0,59.99,45.0
228,201709131128,225.772,338,29.85,7.79,247.0,60.01,46.0
229,201709131132,229.114,264,29.72,7.9,246.7,59.98,47.0
230,201709131137,228.297,306,29.58,7.94,247.2,60.01,48.0
231,201709131142,230.47,302,29.52,8.06,247.2,60.0,49.0
232,201709131147,233.47,300,29.45,8.2,247.5,60.02,50.0
233,201709131152,237.059,303,29.38,8.4,247.4,60.01,50.0
234,201709131157,222.678,304,29.41,8.67,248.0,60.02,51.0
235,201709131202,245.784,255,29.24,8.79,247.3,60.0,52.0
236,201709131207,249.303,304,29.1,8.79,248.4,59.99,53.0
237,201709131212,235.588,301,29.16,8.45,248.4,60.0,53.0
238,201709131217,234.492,303,29.15,7.27,247.7,59.99,54.0
239,201709131222,172.165,303,29.68,6.17,246.2,60.01,54.0
240,201709131227,167.672,302,29.97,6.77,247.3,59.99,53.0
241,201709131232,259.46,302,29.17,9.35,249.6,59.98,54.0
242,201709131237,154.546,304,29.25,2.5,241.1,60.01,54.0
243,201709131242,138.309,301,30.07,7.0,247.6,60.01,53.0
244,201709131247,166.587,303,30.11,5.86,244.0,59.99,53.0
245,201709131252,178.197,304,29.97,5.62,245.3,60.02,53.0
246,201709131257,151.977,300,30.19,5.47,243.0,60.02,52.0
247,201709131302,159.331,302,30.16,8.35,248.5,59.99,52.0
248,201709131307,180.951,305,30.06,4.33,245.4,60.0,52.0
249,201709131312,177.973,301,30.17,6.46,248.1,59.98,52.0
250,201709131317,226.848,302,29.45,10.08,251.4,60.0,52.0
251,201709131322,215.072,305,29.35,3.7,245.3,60.0,53.0
252,201709131336,172.712,837,29.93,3.43,244.8,60.01,53.0
253,201709131338,167.551,136,30.05,5.21,247.0,60.0,53.0
254,201709131339,146.0,50,30.21,6.17,247.4,59.99,53.0
255,201709131340,176.902,51,30.04,4.63,246.3,59.98,53.0
256,201709131341,134.98,50,30.02,3.94,245.2,59.99,52.0
257,201709131342,132.553,47,30.19,5.25,246.7,59.98,52.0
258,201709131343,196.245,53,30.11,5.73,247.3,60.0,52.0
259,201709131344,232.44,50,29.99,8.19,249.3,60.01,52.0
260,201709131344,201.333,3,30.0,7.3,248.5,60.02,52.0
261,201709131344,214.5,48,29.89,8.59,249.7,60.0,52.0
262,201709131349,241.122,303,29.34,9.68,249.3,60.0,53.0
263,201709131354,167.382,301,28.8,2.35,243.6,60.0,53.0
264,201709131359,54.726,303,29.85,2.0,243.5,59.99,52.0
265,201709131405,58.884,303,30.41,2.31,245.1,60.01,50.0
266,201709131410,76.266,301,30.99,2.87,244.3,59.97,50.0
267,201709131415,143.941,304,30.92,4.51,247.3,60.01,49.0
268,201709131420,146.354,302,30.66,3.83,246.9,59.99,49.0
269,201709131425,148.248,303,30.66,4.9,247.2,59.99,49.0
270,201709131430,124.179,302,30.5,3.37,244.9,60.0,49.0
271,201709131435,102.993,302,30.77,3.34,245.3,59.98,48.0
272,201709131440,111.611,303,30.85,3.78,246.2,59.99,48.0
273,201709131445,112.092,303,30.89,3.69,246.1,59.98,47.0
274,201709131450,120.94,301,30.9,4.18,246.6,60.0,47.0
275,201709131455,147.894,302,30.81,5.23,246.9,60.02,47.0
276,201709131500,170.563,304,30.6,8.51,248.3,60.0,47.0
277,201709131505,245.488,301,29.93,6.3,247.4,60.04,48.0
278,201709131510,239.742,302,29.56,8.29,248.3,60.01,49.0
279,201709131515,233.592,304,29.42,7.96,247.3,60.01,50.0
280,201709131520,214.278,302,29.59,7.78,246.8,60.0,51.0
281,201709131525,169.159,301,29.87,7.39,247.2,60.0,51.0
282,201709131531,182.229,340,29.72,4.49,244.7,60.0,52.0
283,201709131535,183.951,265,29.83,6.93,247.3,59.98,52.0
284,201709131540,201.727,304,29.62,6.94,246.7,59.99,52.0
285,201709131545,197.003,305,29.67,6.9,246.4,60.01,53.0
286,201709131550,199.587,298,29.63,6.77,247.1,59.99,53.0
287,201709131555,169.418,304,29.86,5.94,245.2,60.01,53.0
288,201709131600,176.826,304,29.89,5.71,244.7,60.01,53.0
289,201709131605,167.585,299,30.03,5.65,245.3,59.99,53.0
290,201709131611,165.193,305,30.27,5.43,244.6,59.98,52.0
291,201709131615,158.844,257,30.25,5.27,244.4,59.98,52.0
292,201709131634,141.093,1143,30.47,4.74,243.9,60.0,50.0
293,201709131649,103.082,905,32.18,0.85,243.9,60.0,49.0
294,201709131704,29.531,904,32.52,0.86,244.9,59.99,46.0
295,201709131719,21.989,902,31.97,0.54,243.4,59.99,43.0
296,201709131734,12.584,912,30.02,0.38,243.0,60.0,40.0
297,201709131749,9.778,896,30.65,0.34,243.6,60.0,37.0
298,201709131804,8.442,901,31.09,0.31,243.2,60.0,34.0
299,201709131819,6.419,905,31.11,0.25,243.1,59.99,32.0
300,201709131834,4.215,904,31.75,0.23,244.0,59.99,30.0
301,201709131849,1.237,902,32.2,0.22,242.8,59.99,28.0
302,201709131905,0.515,949,28.42,0.22,242.1,60.0,26.0
303,201709140648,0.627,399,32.14,0.22,242.8,59.98,17.0
304,201709140704,0.682,965,33.99,0.22,244.8,60.0,18.0
305,201709140706,0.848,105,33.43,0.22,244.2,60.01,18.0
306,201709140708,0.856,118,33.93,0.22,243.4,59.98,18.0
307,201709140709,0.9,70,34.17,0.22,243.3,59.96,18.0
308,201709140710,0.895,76,34.09,0.22,243.0,60.0,18.0
309,201709140711,0.902,51,33.92,0.22,242.6,60.01,18.0
310,201709140712,0.882,51,33.71,0.22,242.7,60.0,18.0
311,201709140713,0.843,51,33.55,0.22,241.3,59.99,18.0
312,201709140714,0.833,48,33.49,0.22,241.9,59.98,18.0
313,201709140715,0.833,48,33.55,0.22,241.5,59.99,18.0
314,201709140715,0.843,51,33.73,0.22,241.4,59.99,18.0
315,201709140716,0.898,49,34.01,0.22,241.5,59.98,18.0
316,201709140717,0.923,52,34.3,0.22,241.6,60.0,18.0
317,201709140733,0.925,934,35.02,0.22,241.2,60.02,18.0
318,201709140747,1.038,870,35.05,0.22,241.4,60.01,19.0
319,201709140802,1.009,905,35.54,0.22,243.1,60.02,19.0
320,201709140817,1.066,900,35.5,0.22,242.7,59.99,19.0
321,201709140832,1.116,905,35.6,0.22,242.3,60.02,20.0
322,201709140848,1.2,907,37.18,0.22,244.0,60.0,20.0
323,201709140902,1.251,898,37.53,0.22,243.6,59.98,21.0
324,201709140918,31.335,904,31.81,1.0,244.1,60.01,22.0
325,201709140932,32.327,860,32.17,1.45,244.7,59.97,23.0
326,201709140947,36.374,900,31.8,1.26,242.8,60.0,24.0
327,201709141002,43.839,905,31.87,1.43,243.6,59.98,25.0
328,201709141017,53.76,904,32.63,3.02,245.1,60.01,27.0
329,201709141032,88.165,901,31.98,2.69,243.7,60.02,29.0
330,201709141047,86.348,905,31.47,1.82,242.9,60.01,31.0
331,201709141102,55.319,903,31.7,1.89,243.3,59.97,32.0
332,201709141117,50.792,901,31.66,1.39,243.5,59.97,32.0
333,201709141132,62.711,918,32.05,2.46,244.0,59.99,32.0
334,201709141147,77.575,891,31.92,2.56,245.3,60.01,32.0
335,201709141202,88.082,901,31.89,3.08,245.5,59.99,33.0
336,201709141217,141.969,904,32.71,9.11,252.1,60.01,36.0
337,201709141233,163.449,904,30.93,2.91,244.2,59.96,39.0
338,201709141248,171.347,901,30.57,4.88,246.7,60.0,42.0
339,201709141303,133.166,906,30.92,2.76,244.6,60.01,43.0
340,201709141318,70.14,903,31.16,2.25,245.1,60.0,41.0
341,201709141348,73.115,1813,31.38,2.09,245.7,60.0,39.0
342,201709141403,72.628,898,31.72,2.86,247.5,59.99,38.0
343,201709141418,95.94,900,31.56,3.46,246.9,59.98,39.0
344,201709141433,180.038,905,30.57,5.94,250.5,60.0,41.0
345,201709141448,160.496,904,30.43,3.89,247.6,60.0,43.0
346,201709141503,156.696,901,30.2,2.72,244.5,60.0,44.0
347,201709141518,85.053,906,31.21,2.74,245.2,60.01,43.0
348,201709141534,201.093,939,30.14,5.19,247.1,60.0,45.0
349,201709141548,61.932,866,30.79,1.93,246.2,60.0,43.0
350,201709141603,45.598,905,30.81,1.27,246.5,59.98,41.0
351,201709141618,64.239,904,31.32,1.97,245.7,60.0,39.0
352,201709141633,84.559,900,30.13,0.99,244.6,60.0,39.0
353,201709141648,20.262,906,30.51,0.69,243.4,60.0,37.0
354,201709141704,23.405,903,30.83,0.87,241.8,60.0,35.0
355,201709141718,30.285,856,30.86,1.16,242.1,60.0,34.0
356,201709141733,27.991,908,30.73,0.68,242.0,60.0,33.0
357,201709141748,20.039,899,30.49,0.53,241.9,60.0,32.0
358,201709141803,12.782,904,30.31,0.37,242.2,60.02,31.0
359,201709141818,7.873,905,30.97,0.29,240.5,59.98,30.0
360,201709141833,5.774,901,30.93,0.25,240.5,60.01,28.0
361,201709150708,0.968,1304,35.83,0.22,245.4,60.01,19.0
362,201709150710,1.159,138,35.99,0.22,245.7,59.99,19.0
363,201709150711,1.22,50,36.04,0.22,245.5,60.01,19.0
364,201709150712,1.18,61,36.12,0.22,245.9,59.99,18.0
365,201709150713,1.204,49,36.16,0.22,245.0,59.99,18.0
366,201709150714,1.22,50,36.21,0.22,245.4,60.01,18.0
367,201709150715,1.196,56,36.26,0.22,244.8,59.99,18.0
368,201709150716,1.2,50,36.3,0.22,244.6,60.0,18.0
369,201709150716,1.216,51,36.33,0.22,245.1,60.0,19.0
370,201709150717,1.192,52,36.36,0.22,244.6,60.01,19.0
371,201709150732,1.248,903,36.67,0.22,246.2,59.99,19.0
372,201709150747,1.219,904,36.18,0.22,246.2,60.01,19.0
373,201709150802,1.235,901,36.57,0.22,246.3,60.03,20.0
374,201709150818,1.234,931,36.53,0.22,245.3,60.0,20.0
375,201709150833,1.261,877,36.9,0.22,245.0,60.01,21.0
376,201709150848,1.315,903,37.09,0.22,244.8,60.01,22.0
377,201709150903,1.384,903,37.37,0.22,244.0,60.0,22.0
378,201709150918,2.869,906,32.0,1.76,244.8,60.02,23.0
379,201709150933,78.862,900,32.18,2.58,245.1,60.0,27.0
380,201709150948,129.067,906,31.65,6.73,250.7,60.0,30.0
381,201709151003,161.877,905,31.0,2.5,246.8,59.99,34.0
382,201709151019,93.13,939,31.82,6.96,249.7,59.97,36.0
383,201709151033,157.562,867,31.16,4.34,247.7,59.99,38.0
384,201709151048,141.094,904,31.02,5.22,247.7,60.0,39.0
385,201709151103,226.931,898,29.84,7.93,247.5,60.0,43.0
386,201709151118,216.044,906,29.77,7.37,248.1,59.99,46.0
387,201709151132,214.841,858,29.63,7.55,249.1,60.0,49.0
388,201709151148,223.905,901,29.22,8.56,247.5,60.0,51.0
389,201709151203,106.398,905,30.46,2.1,243.9,59.99,50.0
390,201709151218,100.543,909,30.85,3.07,244.0,60.01,48.0
391,201709151233,81.798,896,31.06,2.47,244.5,59.98,46.0
392,201709151248,70.545,905,31.09,2.46,243.4,59.98,43.0
393,201709151303,86.453,903,31.97,2.64,245.1,59.96,42.0
394,201709151318,85.422,902,32.42,3.08,245.9,60.0,40.0
395,201709151333,197.002,905,30.91,8.35,250.5,60.0,41.0
396,201709151348,222.803,903,29.94,7.42,249.1,59.97,44.0
397,201709151403,242.542,901,29.14,8.49,248.9,60.01,48.0
398,201709151418,241.231,921,28.83,8.79,246.5,59.97,51.0
399,201709151433,246.815,888,28.48,9.42,247.9,59.97,55.0
400,201709151448,257.408,901,31.96,7.51,246.5,60.01,54.0
401,201709151503,210.239,909,30.99,6.73,249.0,60.02,50.0
402,201709151518,188.166,900,29.78,1.54,243.3,59.99,49.0
403,201709151533,166.869,901,30.44,7.15,247.3,59.97,48.0
404,201709151548,180.291,904,30.77,5.14,245.4,59.99,48.0
405,201709151604,164.876,906,30.76,2.03,242.6,59.98,47.0
406,201709151619,45.358,930,31.56,1.11,243.4,59.98,42.0
407,201709151634,27.534,874,31.24,0.73,243.4,60.01,38.0
408,201709151649,22.333,904,31.5,0.8,242.5,60.01,34.0
409,201709151704,24.198,901,31.44,0.81,244.1,59.98,32.0
410,201709151719,27.042,904,31.47,0.88,244.1,59.99,31.0
411,201709151734,25.948,905,31.21,0.7,244.4,59.97,30.0
412,201709151749,20.334,902,31.0,0.59,243.6,59.99,30.0
413,201709151804,12.981,905,30.45,0.39,244.8,60.03,29.0
414,201709151820,7.202,944,31.07,0.26,241.4,60.02,28.0
415,201709151834,4.529,862,31.07,0.24,245.1,60.03,28.0
416,201709151849,1.88,903,32.47,0.22,243.1,59.99,27.0
417,201709160655,0.715,634,33.13,0.22,241.4,60.0,19.0
418,201709160657,0.838,99,33.4,0.22,241.9,60.03,19.0
419,201709160658,0.845,58,33.61,0.22,241.7,60.03,19.0
420,201709160659,0.87,54,33.8,0.22,241.6,60.01,19.0
