,Condition,Date/Time,current,power,voltage
0,normal,Sun Nov  3 15:31:48 2019,0.3,5.4,17.4
1,normal,Sun Nov  3 15:31:49 2019,0.3,5.4,17
2,normal,Sun Nov  3 15:31:50 2019,0.3,5.3,16.7
3,normal,Sun Nov  3 15:31:51 2019,0.3,5.1,16.4
4,normal,Sun Nov  3 15:31:52 2019,0.3,5.1,16.1
5,normal,Sun Nov  3 15:31:53 2019,0.3,4.9,15.8
6,normal,Sun Nov  3 15:31:54 2019,0.3,4.9,15.5
7,normal,Sun Nov  3 15:31:55 2019,0.3,4.9,15.2
8,normal,Sun Nov  3 15:31:56 2019,0.3,4.6,14.9
9,normal,Sun Nov  3 15:31:57 2019,0.3,4.6,14.7
10,normal,Sun Nov  3 15:31:58 2019,0.3,5,15.8
11,normal,Sun Nov  3 15:31:59 2019,0.3,5.4,17
12,normal,Sun Nov  3 15:32:00 2019,0.3,5.7,18.5
13,normal,Sun Nov  3 15:32:01 2019,0.3,6.5,20.3
14,normal,Sun Nov  3 15:32:02 2019,0.3,7,22.4
15,normal,Sun Nov  3 15:32:03 2019,0.3,7.9,25
16,normal,Sun Nov  3 15:32:04 2019,0.3,8.8,28.4
17,normal,Sun Nov  3 15:32:05 2019,0.3,9.9,32.8
18,normal,Sun Nov  3 15:32:06 2019,0.3,11.6,38.7
19,normal,Sun Nov  3 15:32:07 2019,0.3,14,47.4
20,normal,Sun Nov  3 15:32:08 2019,0.3,17,60.4
21,normal,Sun Nov  3 15:32:09 2019,0.3,21.1,84.5
22,normal,Sun Nov  3 15:32:10 2019,0.3,24.7,98.4
23,normal,Sun Nov  3 15:32:11 2019,0.3,25.4,97.2
24,normal,Sun Nov  3 15:32:12 2019,0.2,24.2,99
25,normal,Sun Nov  3 15:32:13 2019,0.2,22.9,100
26,normal,Sun Nov  3 15:32:14 2019,0.2,16.5,102.4
27,normal,Sun Nov  3 15:32:15 2019,0.1,10.9,104.2
28,normal,Sun Nov  3 15:32:16 2019,0.1,10.9,104.2
29,normal,Sun Nov  3 15:32:17 2019,0.1,10.6,104.3
30,normal,Sun Nov  3 15:32:18 2019,0.1,10.4,104.3
31,normal,Sun Nov  3 15:32:19 2019,0.1,10.1,104.3
32,normal,Sun Nov  3 15:32:20 2019,0.1,10.1,104.4
33,normal,Sun Nov  3 15:32:21 2019,0.1,9.8,104.4
34,normal,Sun Nov  3 15:32:22 2019,0.1,9.9,104.4
35,normal,Sun Nov  3 15:32:23 2019,0.1,9.6,104.4
36,normal,Sun Nov  3 15:32:24 2019,0.1,9.5,104.4
37,normal,Sun Nov  3 15:32:25 2019,0.1,9.5,104.4
38,normal,Sun Nov  3 15:32:26 2019,0.1,9.6,104.5
39,normal,Sun Nov  3 15:32:28 2019,0.1,9.5,104.5
40,normal,Sun Nov  3 15:32:29 2019,0.1,9.3,104.4
41,normal,Sun Nov  3 15:32:30 2019,0.1,9.5,104.5
42,normal,Sun Nov  3 15:32:31 2019,0.1,9.5,104.5
43,normal,Sun Nov  3 15:32:32 2019,0.1,9.3,104.5
44,normal,Sun Nov  3 15:32:33 2019,0.1,9.3,104.5
45,normal,Sun Nov  3 15:32:34 2019,0.1,9.2,104.5
46,normal,Sun Nov  3 15:32:35 2019,0.1,9.2,104.5
47,normal,Sun Nov  3 15:32:36 2019,0.1,9.1,104.5
48,normal,Sun Nov  3 15:32:37 2019,0.1,9,104.5
49,normal,Sun Nov  3 15:32:38 2019,0.1,8.9,104.6
50,normal,Sun Nov  3 15:32:39 2019,0.1,8.7,104.6
51,normal,Sun Nov  3 15:32:40 2019,0.1,8.7,104.6
52,normal,Sun Nov  3 15:32:41 2019,0.1,8.7,104.5
53,normal,Sun Nov  3 15:32:42 2019,0.1,8.5,104.6
54,normal,Sun Nov  3 15:32:43 2019,0.1,8.7,104.6
55,normal,Sun Nov  3 15:32:44 2019,0.1,8.7,104.5
56,normal,Sun Nov  3 15:32:45 2019,0.1,8.5,104.6
57,normal,Sun Nov  3 15:32:46 2019,0.1,8.5,104.6
58,normal,Sun Nov  3 15:32:47 2019,0.1,8.4,104.6
59,normal,Sun Nov  3 15:32:48 2019,0.1,8.7,104.6
60,normal,Sun Nov  3 15:32:49 2019,0.1,8.8,104.6
61,normal,Sun Nov  3 15:32:50 2019,0.1,8.8,104.5
62,normal,Sun Nov  3 15:32:51 2019,0.1,8.5,104.5
63,normal,Sun Nov  3 15:32:52 2019,0.1,8.7,104.5
64,normal,Sun Nov  3 15:32:53 2019,0.1,8.7,104.5
65,normal,Sun Nov  3 15:32:54 2019,0.1,8.5,104.5
66,normal,Sun Nov  3 15:32:55 2019,0.1,8.7,104.5
67,normal,Sun Nov  3 15:32:56 2019,0.1,8.8,104.5
68,normal,Sun Nov  3 15:32:57 2019,0.1,8.5,104.5
69,normal,Sun Nov  3 15:32:58 2019,0.1,8.5,104.5
70,normal,Sun Nov  3 15:32:59 2019,0.1,8.7,104.5
71,normal,Sun Nov  3 15:33:00 2019,0.1,8.5,104.5
72,normal,Sun Nov  3 15:33:01 2019,0.1,8.7,104.5
73,normal,Sun Nov  3 15:33:02 2019,0.1,8.7,104.5
74,normal,Sun Nov  3 15:33:03 2019,0.1,8.4,104.4
75,normal,Sun Nov  3 15:33:04 2019,0.1,8.5,104.5
76,normal,Sun Nov  3 15:33:05 2019,0.1,8.7,104.5
77,normal,Sun Nov  3 15:33:06 2019,0.1,8.5,104.4
78,normal,Sun Nov  3 15:33:07 2019,0.1,8.7,104.4
79,normal,Sun Nov  3 15:33:08 2019,0.1,8.7,104.4
80,normal,Sun Nov  3 15:33:09 2019,0.1,8.5,104.4
81,normal,Sun Nov  3 15:33:10 2019,0.1,8.7,104.4
82,normal,Sun Nov  3 15:33:11 2019,0.1,8.7,104.4
83,normal,Sun Nov  3 15:33:12 2019,0.1,8.7,104.4
84,normal,Sun Nov  3 15:33:13 2019,0.1,8.7,104.4
85,normal,Sun Nov  3 15:33:14 2019,0.1,8.4,104.4
86,normal,Sun Nov  3 15:33:15 2019,0.1,8.5,104.4
87,normal,Sun Nov  3 15:33:16 2019,0.1,8.4,104.4
88,normal,Sun Nov  3 15:33:17 2019,0.1,8.4,104.4
89,normal,Sun Nov  3 15:33:18 2019,0.1,8.2,104.4
90,normal,Sun Nov  3 15:33:19 2019,0.1,8.5,104.4
91,normal,Sun Nov  3 15:33:20 2019,0.1,8.5,104.3
92,normal,Sun Nov  3 15:33:21 2019,0.1,8.7,104.3
93,normal,Sun Nov  3 15:33:22 2019,0.1,8.5,104.3
94,normal,Sun Nov  3 15:33:23 2019,0.1,8.5,104.3
95,normal,Sun Nov  3 15:33:24 2019,0.1,8.7,104.3
96,normal,Sun Nov  3 15:33:25 2019,0.1,8.5,104.3
97,normal,Sun Nov  3 15:33:26 2019,0.1,8.7,104.3
98,normal,Sun Nov  3 15:33:27 2019,0.1,8.5,104.3
99,normal,Sun Nov  3 15:33:28 2019,0.1,8.7,104.3
100,normal,Sun Nov  3 15:33:29 2019,0.1,8.7,104.3
101,normal,Sun Nov  3 15:33:30 2019,0.1,8.5,104.3
102,normal,Sun Nov  3 15:33:31 2019,0.1,8.5,104.3
103,normal,Sun Nov  3 15:33:32 2019,0.1,8.4,104.3
104,normal,Sun Nov  3 15:33:33 2019,0.1,8.4,104.3
105,normal,Sun Nov  3 15:33:34 2019,0.1,8.4,104.3
106,normal,Sun Nov  3 15:33:35 2019,0.1,8.4,104.3
107,normal,Sun Nov  3 15:33:36 2019,0.1,8.3,104.3
108,normal,Sun Nov  3 15:33:37 2019,0.1,8.4,104.3
109,normal,Sun Nov  3 15:33:38 2019,0.1,8.4,104.3
110,normal,Sun Nov  3 15:33:39 2019,0.1,8.4,104.2
111,normal,Sun Nov  3 15:33:40 2019,0.1,8.4,104.2
112,normal,Sun Nov  3 15:33:41 2019,0.1,8.3,104.2
113,normal,Sun Nov  3 15:33:42 2019,0.1,8.4,104.2
114,normal,Sun Nov  3 15:33:43 2019,0.1,8.4,104.2
115,normal,Sun Nov  3 15:33:44 2019,0.1,8.4,104.2
116,normal,Sun Nov  3 15:33:45 2019,0.1,8.3,104.2
117,normal,Sun Nov  3 15:33:46 2019,0.1,8.1,104.1
118,normal,Sun Nov  3 15:33:47 2019,0.1,8.3,104.2
119,normal,Sun Nov  3 15:33:48 2019,0.1,8.3,104.1
120,normal,Sun Nov  3 15:33:49 2019,0.1,8.4,104.1
121,normal,Sun Nov  3 15:33:50 2019,0.1,8.3,104.1
122,normal,Sun Nov  3 15:33:51 2019,0.1,8.4,104.1
123,normal,Sun Nov  3 15:33:52 2019,0.1,8.3,104.1
124,normal,Sun Nov  3 15:33:53 2019,0.1,8.3,104.1
125,normal,Sun Nov  3 15:33:54 2019,0.1,8.3,104.1
126,normal,Sun Nov  3 15:33:55 2019,0.1,8.4,104.1
127,normal,Sun Nov  3 15:33:56 2019,0.1,8.3,104.1
128,normal,Sun Nov  3 15:33:57 2019,0.1,8.4,104.1
129,normal,Sun Nov  3 15:33:58 2019,0.1,8.3,104
130,normal,Sun Nov  3 15:33:59 2019,0.1,8.3,104.1
131,normal,Sun Nov  3 15:34:00 2019,0.1,8.3,104
132,normal,Sun Nov  3 15:34:01 2019,0.1,8.3,104
133,normal,Sun Nov  3 15:34:02 2019,0.1,8.1,104
134,normal,Sun Nov  3 15:34:03 2019,0.1,8.3,104
135,normal,Sun Nov  3 15:34:04 2019,0.1,8,104
136,normal,Sun Nov  3 15:34:05 2019,0.1,8.1,104
137,normal,Sun Nov  3 15:34:06 2019,0.1,8.1,104
138,normal,Sun Nov  3 15:34:07 2019,0.1,8.1,104
139,normal,Sun Nov  3 15:34:08 2019,0.1,8.1,103.9
140,normal,Sun Nov  3 15:34:09 2019,0.1,8.1,104
141,normal,Sun Nov  3 15:34:11 2019,0.1,8.3,103.9
142,normal,Sun Nov  3 15:34:12 2019,0.1,8.1,103.9
143,normal,Sun Nov  3 15:34:13 2019,0.1,8.3,103.9
144,normal,Sun Nov  3 15:34:14 2019,0.1,8.1,103.9
145,normal,Sun Nov  3 15:34:15 2019,0.1,8.3,103.9
146,normal,Sun Nov  3 15:34:16 2019,0.1,8.3,103.9
147,normal,Sun Nov  3 15:34:17 2019,0.1,8.1,103.9
148,normal,Sun Nov  3 15:34:18 2019,0.1,8.1,103.9
149,normal,Sun Nov  3 15:34:19 2019,0.1,8.1,103.8
150,normal,Sun Nov  3 15:34:20 2019,0.1,8,103.8
151,normal,Sun Nov  3 15:34:21 2019,0.1,8.3,103.8
152,normal,Sun Nov  3 15:34:22 2019,0.1,8.1,103.8
153,normal,Sun Nov  3 15:34:23 2019,0.1,8.1,103.8
154,normal,Sun Nov  3 15:34:24 2019,0.1,8.3,103.8
155,normal,Sun Nov  3 15:34:25 2019,0.1,8.1,103.7
156,normal,Sun Nov  3 15:34:26 2019,0.1,8.3,103.7
157,normal,Sun Nov  3 15:34:27 2019,0.1,8.3,103.8
158,normal,Sun Nov  3 15:34:28 2019,0.1,8,103.7
159,normal,Sun Nov  3 15:34:29 2019,0.1,8.1,103.7
160,normal,Sun Nov  3 15:34:30 2019,0.1,8,103.7
161,normal,Sun Nov  3 15:34:31 2019,0.1,8.1,103.7
162,normal,Sun Nov  3 15:34:32 2019,0.1,8.1,103.7
163,normal,Sun Nov  3 15:34:33 2019,0.1,8.1,103.7
164,normal,Sun Nov  3 15:34:34 2019,0.1,8.3,103.7
165,normal,Sun Nov  3 15:34:35 2019,0.1,8.1,103.6
166,normal,Sun Nov  3 15:34:36 2019,0.1,8.1,103.6
167,normal,Sun Nov  3 15:34:37 2019,0.1,8.1,103.6
168,normal,Sun Nov  3 15:34:38 2019,0.1,8,103.6
169,normal,Sun Nov  3 15:34:39 2019,0.1,8.1,103.6
170,normal,Sun Nov  3 15:34:40 2019,0.1,7.8,103.6
171,normal,Sun Nov  3 15:34:41 2019,0.1,8,103.6
172,normal,Sun Nov  3 15:34:42 2019,0.1,8.1,103.6
173,normal,Sun Nov  3 15:34:43 2019,0.1,8,103.6
174,normal,Sun Nov  3 15:34:44 2019,0.1,8.1,103.6
175,normal,Sun Nov  3 15:34:45 2019,0.1,8.1,103.5
176,normal,Sun Nov  3 15:34:46 2019,0.1,8,103.6
177,normal,Sun Nov  3 15:34:47 2019,0.1,8.1,103.5
178,normal,Sun Nov  3 15:34:48 2019,0.1,8,103.5
179,normal,Sun Nov  3 15:34:49 2019,0.1,8,103.5
180,normal,Sun Nov  3 15:34:50 2019,0.1,8,103.4
181,normal,Sun Nov  3 15:34:51 2019,0.1,8,103.5
182,normal,Sun Nov  3 15:34:52 2019,0.1,8,103.5
183,normal,Sun Nov  3 15:34:53 2019,0.1,8.1,103.4
184,normal,Sun Nov  3 15:34:54 2019,0.1,7.8,103.4
185,normal,Sun Nov  3 15:34:55 2019,0.1,7.8,103.4
186,normal,Sun Nov  3 15:34:56 2019,0.1,8,103.4
187,normal,Sun Nov  3 15:34:57 2019,0.1,8.1,103.4
188,normal,Sun Nov  3 15:34:58 2019,0.1,8,103.3
189,normal,Sun Nov  3 15:34:59 2019,0.1,7.8,103.3
190,normal,Sun Nov  3 15:35:00 2019,0.1,8,103.3
191,normal,Sun Nov  3 15:35:01 2019,0.1,8,103.3
192,normal,Sun Nov  3 15:35:02 2019,0.1,8,103.3
193,normal,Sun Nov  3 15:35:03 2019,0.1,7.8,103.3
194,normal,Sun Nov  3 15:35:04 2019,0.1,8,103.3
195,normal,Sun Nov  3 15:35:05 2019,0.1,7.8,103.3
196,normal,Sun Nov  3 15:35:06 2019,0.1,8,103.2
197,normal,Sun Nov  3 15:35:07 2019,0.1,8,103.2
198,normal,Sun Nov  3 15:35:08 2019,0.1,8,103.2
199,normal,Sun Nov  3 15:35:09 2019,0.1,8,103.2
200,normal,Sun Nov  3 15:35:10 2019,0.1,8.1,103.2
201,normal,Sun Nov  3 15:35:11 2019,0.1,7.8,103.2
202,normal,Sun Nov  3 15:35:12 2019,0.1,8,103.2
203,normal,Sun Nov  3 15:35:13 2019,0.1,8,103.2
204,normal,Sun Nov  3 15:35:14 2019,0.1,7.8,103.2
205,normal,Sun Nov  3 15:35:15 2019,0.1,7.8,103.1
206,normal,Sun Nov  3 15:35:16 2019,0.1,7.8,103.1
207,normal,Sun Nov  3 15:35:17 2019,0.1,8,103.1
208,normal,Sun Nov  3 15:35:18 2019,0.1,8,103.1
209,normal,Sun Nov  3 15:35:19 2019,0.1,7.8,103.1
210,normal,Sun Nov  3 15:35:20 2019,0.1,8,103.1
211,normal,Sun Nov  3 15:35:21 2019,0.1,8,103.1
212,normal,Sun Nov  3 15:35:22 2019,0.1,8,103
213,normal,Sun Nov  3 15:35:23 2019,0.1,7.8,103
214,normal,Sun Nov  3 15:35:24 2019,0.1,8,103
215,normal,Sun Nov  3 15:35:25 2019,0.1,7.8,103
216,normal,Sun Nov  3 15:35:26 2019,0.1,8,103
217,normal,Sun Nov  3 15:35:27 2019,0.1,8.1,103
218,normal,Sun Nov  3 15:35:28 2019,0.1,8,103
219,normal,Sun Nov  3 15:35:29 2019,0.1,7.8,102.9
220,normal,Sun Nov  3 15:35:30 2019,0.1,7.8,102.9
221,normal,Sun Nov  3 15:35:31 2019,0.1,7.8,102.9
222,normal,Sun Nov  3 15:35:32 2019,0.1,7.8,102.9
223,normal,Sun Nov  3 15:35:33 2019,0.1,7.8,102.9
224,normal,Sun Nov  3 15:35:34 2019,0.1,7.8,102.9
225,normal,Sun Nov  3 15:35:35 2019,0.1,8,102.9
226,normal,Sun Nov  3 15:35:36 2019,0.1,7.8,102.9
227,normal,Sun Nov  3 15:35:37 2019,0.1,8,102.8
228,normal,Sun Nov  3 15:35:38 2019,0.1,7.8,102.8
229,normal,Sun Nov  3 15:35:39 2019,0.1,7.8,102.8
230,normal,Sun Nov  3 15:35:40 2019,0.1,8,102.8
231,normal,Sun Nov  3 15:35:41 2019,0.1,7.8,102.8
232,normal,Sun Nov  3 15:35:42 2019,0.1,8,102.8
233,normal,Sun Nov  3 15:35:43 2019,0.1,8,102.8
234,normal,Sun Nov  3 15:35:44 2019,0.1,7.8,102.7
235,normal,Sun Nov  3 15:35:45 2019,0.1,7.7,102.7
236,normal,Sun Nov  3 15:35:46 2019,0.1,8,102.7
237,normal,Sun Nov  3 15:35:47 2019,0.1,7.8,102.7
238,normal,Sun Nov  3 15:35:48 2019,0.1,7.8,102.7
239,normal,Sun Nov  3 15:35:49 2019,0.1,7.5,102.7
240,open,Sun Nov  3 15:35:50 2019,0.1,7.5,100.7
241,open,Sun Nov  3 15:35:51 2019,0.1,7.5,100.7
242,open,Sun Nov  3 15:35:52 2019,0.1,7.4,100.6
243,open,Sun Nov  3 15:35:53 2019,0.1,7.5,100.6
244,open,Sun Nov  3 15:35:54 2019,0.1,7.4,100.6
245,open,Sun Nov  3 15:35:55 2019,0.1,7.5,100.5
246,open,Sun Nov  3 15:35:56 2019,0.1,7.5,100.5
247,open,Sun Nov  3 15:35:57 2019,0.1,7.4,100.4
248,open,Sun Nov  3 15:35:58 2019,0.1,7.4,100.4
249,open,Sun Nov  3 15:36:00 2019,0.1,7.4,100.4
250,open,Sun Nov  3 15:36:01 2019,0.1,7.4,100.3
251,open,Sun Nov  3 15:36:02 2019,0.1,7.4,100.3
252,open,Sun Nov  3 15:36:03 2019,0.1,7.4,100.3
253,open,Sun Nov  3 15:36:04 2019,0.1,7.1,100.2
254,open,Sun Nov  3 15:36:05 2019,0.1,7.4,100.2
255,open,Sun Nov  3 15:36:06 2019,0.1,7.4,100.1
256,open,Sun Nov  3 15:36:07 2019,0.1,7.4,100.1
257,open,Sun Nov  3 15:36:08 2019,0.1,7.4,100.1
258,open,Sun Nov  3 15:36:09 2019,0.1,7.4,100
259,open,Sun Nov  3 15:36:10 2019,0.1,7.4,100
260,open,Sun Nov  3 15:36:11 2019,0.1,7.2,100
261,open,Sun Nov  3 15:36:12 2019,0.1,7.4,99.9
262,open,Sun Nov  3 15:36:13 2019,0.1,7.2,99.9
263,open,Sun Nov  3 15:36:14 2019,0.1,7.2,99.8
264,open,Sun Nov  3 15:36:15 2019,0.1,7.2,99.8
265,open,Sun Nov  3 15:36:16 2019,0.1,7.2,99.8
266,open,Sun Nov  3 15:36:17 2019,0.1,7.2,99.7
267,open,Sun Nov  3 15:36:18 2019,0.1,7.3,99.7
268,open,Sun Nov  3 15:36:19 2019,0.1,7.3,99.7
269,open,Sun Nov  3 15:36:20 2019,0.1,7.2,99.7
270,open,Sun Nov  3 15:36:21 2019,0.1,7.1,99.6
271,open,Sun Nov  3 15:36:22 2019,0.1,7.2,99.6
272,open,Sun Nov  3 15:36:23 2019,0.1,7.2,99.6
273,open,Sun Nov  3 15:36:24 2019,0.1,7.2,99.5
274,open,Sun Nov  3 15:36:25 2019,0.1,7.2,99.5
275,open,Sun Nov  3 15:36:26 2019,0.1,7.2,99.5
276,open,Sun Nov  3 15:36:27 2019,0.1,7.2,99.4
277,open,Sun Nov  3 15:36:28 2019,0.1,7.2,99.4
278,open,Sun Nov  3 15:36:29 2019,0.1,7.1,99.3
279,open,Sun Nov  3 15:36:30 2019,0.1,7.2,99.3
280,open,Sun Nov  3 15:36:31 2019,0.1,7.1,99.3
281,open,Sun Nov  3 15:36:32 2019,0.1,7.2,99.2
282,open,Sun Nov  3 15:36:33 2019,0.1,7.2,99.2
283,open,Sun Nov  3 15:36:34 2019,0.1,7.3,99.2
284,open,Sun Nov  3 15:36:35 2019,0.1,7.2,99.2
285,open,Sun Nov  3 15:36:36 2019,0.1,7.1,99.1
286,open,Sun Nov  3 15:36:37 2019,0.1,7.2,99.1
287,open,Sun Nov  3 15:36:38 2019,0.1,7.2,99
288,open,Sun Nov  3 15:36:39 2019,0.1,7.2,99
289,open,Sun Nov  3 15:36:40 2019,0.1,6.9,99
290,open,Sun Nov  3 15:36:41 2019,0.1,7,98.9
291,open,Sun Nov  3 15:36:42 2019,0.1,7,98.9
292,open,Sun Nov  3 15:36:43 2019,0.1,7,98.9
293,open,Sun Nov  3 15:36:44 2019,0.1,7,98.9
294,open,Sun Nov  3 15:36:45 2019,0.1,7,98.8
295,open,Sun Nov  3 15:36:46 2019,0.1,6.9,98.9
296,open,Sun Nov  3 15:36:47 2019,0.1,7,98.8
297,open,Sun Nov  3 15:36:48 2019,0.1,6.9,98.8
298,open,Sun Nov  3 15:36:49 2019,0.1,7,98.8
299,open,Sun Nov  3 15:36:50 2019,0.1,7,98.7
300,normal,Sun Nov  3 15:36:51 2019,0.1,7.8,102
301,normal,Sun Nov  3 15:36:52 2019,0.1,7.8,102
302,normal,Sun Nov  3 15:36:53 2019,0.1,7.6,102
303,normal,Sun Nov  3 15:36:54 2019,0.1,7.6,102
304,normal,Sun Nov  3 15:36:55 2019,0.1,7.8,102
305,normal,Sun Nov  3 15:36:56 2019,0.1,7.6,102
306,normal,Sun Nov  3 15:36:57 2019,0.1,7.8,102
307,normal,Sun Nov  3 15:36:58 2019,0.1,7.6,102
308,normal,Sun Nov  3 15:36:59 2019,0.1,7.8,102
309,normal,Sun Nov  3 15:37:00 2019,0.1,7.6,101.9
310,normal,Sun Nov  3 15:37:01 2019,0.1,7.8,102
311,normal,Sun Nov  3 15:37:02 2019,0.1,7.8,102
312,normal,Sun Nov  3 15:37:03 2019,0.1,7.8,101.9
313,normal,Sun Nov  3 15:37:04 2019,0.1,7.8,101.9
314,normal,Sun Nov  3 15:37:05 2019,0.1,7.7,101.9
315,normal,Sun Nov  3 15:37:06 2019,0.1,7.7,101.9
316,normal,Sun Nov  3 15:37:07 2019,0.1,7.8,101.9
317,normal,Sun Nov  3 15:37:08 2019,0.1,7.8,101.9
318,normal,Sun Nov  3 15:37:09 2019,0.1,7.7,101.9
319,normal,Sun Nov  3 15:37:10 2019,0.1,7.7,101.9
320,normal,Sun Nov  3 15:37:11 2019,0.1,7.8,101.9
321,normal,Sun Nov  3 15:37:12 2019,0.1,7.7,101.8
322,normal,Sun Nov  3 15:37:13 2019,0.1,7.8,101.9
323,normal,Sun Nov  3 15:37:14 2019,0.1,7.7,101.8
324,normal,Sun Nov  3 15:37:15 2019,0.1,7.7,101.8
325,normal,Sun Nov  3 15:37:16 2019,0.1,7.8,101.8
326,normal,Sun Nov  3 15:37:17 2019,0.1,7.5,101.8
327,normal,Sun Nov  3 15:37:18 2019,0.1,7.7,101.8
328,normal,Sun Nov  3 15:37:19 2019,0.1,7.7,101.8
329,normal,Sun Nov  3 15:37:20 2019,0.1,7.7,101.8
330,normal,Sun Nov  3 15:37:21 2019,0.1,7.8,101.8
331,normal,Sun Nov  3 15:37:22 2019,0.1,7.7,101.8
332,normal,Sun Nov  3 15:37:23 2019,0.1,7.7,101.7
333,normal,Sun Nov  3 15:37:24 2019,0.1,7.8,101.8
334,normal,Sun Nov  3 15:37:25 2019,0.1,7.8,101.8
335,normal,Sun Nov  3 15:37:26 2019,0.1,7.7,101.7
336,normal,Sun Nov  3 15:37:27 2019,0.1,7.7,101.8
337,normal,Sun Nov  3 15:37:28 2019,0.1,7.7,101.7
338,normal,Sun Nov  3 15:37:29 2019,0.1,7.7,101.7
339,normal,Sun Nov  3 15:37:30 2019,0.1,7.7,101.7
340,normal,Sun Nov  3 15:37:31 2019,0.1,7.7,101.7
341,normal,Sun Nov  3 15:37:32 2019,0.1,7.7,101.7
342,normal,Sun Nov  3 15:37:33 2019,0.1,7.7,101.7
343,normal,Sun Nov  3 15:37:34 2019,0.1,7.7,101.7
344,normal,Sun Nov  3 15:37:35 2019,0.1,7.8,101.7
345,normal,Sun Nov  3 15:37:36 2019,0.1,7.8,101.7
346,normal,Sun Nov  3 15:37:37 2019,0.1,7.7,101.7
347,normal,Sun Nov  3 15:37:38 2019,0.1,7.5,101.7
348,normal,Sun Nov  3 15:37:39 2019,0.1,7.7,101.7
349,normal,Sun Nov  3 15:37:40 2019,0.1,7.8,101.7
350,normal,Sun Nov  3 15:37:41 2019,0.1,7.8,101.7
351,normal,Sun Nov  3 15:37:42 2019,0.1,7.5,101.6
352,normal,Sun Nov  3 15:37:43 2019,0.1,7.7,101.7
353,normal,Sun Nov  3 15:37:44 2019,0.1,7.5,101.6
354,normal,Sun Nov  3 15:37:45 2019,0.1,7.5,101.7
355,normal,Sun Nov  3 15:37:46 2019,0.1,7.7,101.6
356,normal,Sun Nov  3 15:37:47 2019,0.1,7.7,101.7
357,normal,Sun Nov  3 15:37:48 2019,0.1,7.5,101.6
358,normal,Sun Nov  3 15:37:49 2019,0.1,7.8,101.6
359,normal,Sun Nov  3 15:37:50 2019,0.1,7.7,101.6
360,normal,Sun Nov  3 15:37:52 2019,0.1,7.4,101.6
361,normal,Sun Nov  3 15:37:53 2019,0.1,7.7,101.6
362,normal,Sun Nov  3 15:37:54 2019,0.1,7.7,101.6
363,normal,Sun Nov  3 15:37:55 2019,0.1,7.8,101.6
364,normal,Sun Nov  3 15:37:56 2019,0.1,7.7,101.6
365,normal,Sun Nov  3 15:37:57 2019,0.1,7.8,101.6
366,normal,Sun Nov  3 15:37:58 2019,0.1,7.7,101.6
367,normal,Sun Nov  3 15:37:59 2019,0.1,7.7,101.5
368,normal,Sun Nov  3 15:38:00 2019,0.1,7.5,101.6
369,normal,Sun Nov  3 15:38:01 2019,0.1,7.7,101.6
370,normal,Sun Nov  3 15:38:02 2019,0.1,7.7,101.6
371,normal,Sun Nov  3 15:38:03 2019,0.1,7.7,101.6
372,normal,Sun Nov  3 15:38:04 2019,0.1,7.7,101.5
373,normal,Sun Nov  3 15:38:05 2019,0.1,7.7,101.6
374,normal,Sun Nov  3 15:38:06 2019,0.1,7.7,101.5
375,normal,Sun Nov  3 15:38:07 2019,0.1,7.7,101.5
376,normal,Sun Nov  3 15:38:08 2019,0.1,7.8,101.6
377,normal,Sun Nov  3 15:38:09 2019,0.1,7.7,101.5
378,normal,Sun Nov  3 15:38:10 2019,0.1,7.7,101.5
379,normal,Sun Nov  3 15:38:11 2019,0.1,7.5,101.5
380,normal,Sun Nov  3 15:38:12 2019,0.1,7.8,101.5
381,normal,Sun Nov  3 15:38:13 2019,0.1,7.7,101.5
382,normal,Sun Nov  3 15:38:14 2019,0.1,7.4,101.5
383,normal,Sun Nov  3 15:38:15 2019,0.1,7.7,101.5
384,normal,Sun Nov  3 15:38:16 2019,0.1,7.8,101.5
385,normal,Sun Nov  3 15:38:17 2019,0.1,7.5,101.5
386,normal,Sun Nov  3 15:38:18 2019,0.1,7.7,101.5
387,normal,Sun Nov  3 15:38:19 2019,0.1,7.8,101.5
388,normal,Sun Nov  3 15:38:20 2019,0.1,7.7,101.5
389,normal,Sun Nov  3 15:38:21 2019,0.1,7.7,101.5
390,normal,Sun Nov  3 15:38:22 2019,0.1,7.8,101.5
391,normal,Sun Nov  3 15:38:23 2019,0.1,7.5,101.4
392,normal,Sun Nov  3 15:38:24 2019,0.1,7.7,101.5
393,normal,Sun Nov  3 15:38:25 2019,0.1,7.7,101.5
394,normal,Sun Nov  3 15:38:26 2019,0.1,7.5,101.4
395,normal,Sun Nov  3 15:38:27 2019,0.1,7.7,101.4
396,normal,Sun Nov  3 15:38:28 2019,0.1,7.5,101.4
397,normal,Sun Nov  3 15:38:29 2019,0.1,7.7,101.4
398,normal,Sun Nov  3 15:38:30 2019,0.1,7.5,101.4
