,Condition,Date/Time,current,power,voltage
90,normal,Sat Nov  2 17:18:01 2019,0.12,1.81,14.05
91,normal,Sat Nov  2 17:18:02 2019,0.1,1.42,14.03
92,normal,Sat Nov  2 17:18:03 2019,0.11,1.55,14.04
93,normal,Sat Nov  2 17:18:04 2019,0.1,1.42,14.05
94,normal,Sat Nov  2 17:18:05 2019,0.09,1.29,14.05
95,normal,Sat Nov  2 17:18:06 2019,0.12,1.68,14.04
96,normal,Sat Nov  2 17:18:07 2019,0.11,1.55,14.05
97,normal,Sat Nov  2 17:18:08 2019,0.1,1.42,14.05
98,normal,Sat Nov  2 17:18:09 2019,0.1,1.42,14.05
99,normal,Sat Nov  2 17:18:10 2019,0.11,1.55,14.05
100,normal,Sat Nov  2 17:18:11 2019,0.12,1.68,14.04
101,normal,Sat Nov  2 17:18:12 2019,0.12,1.68,14.05
102,normal,Sat Nov  2 17:18:13 2019,0.11,1.55,14.07
103,normal,Sat Nov  2 17:18:14 2019,0.12,1.68,14.03
104,normal,Sat Nov  2 17:18:15 2019,0.11,1.55,14.04
105,normal,Sat Nov  2 17:18:16 2019,0.11,1.55,14.05
106,normal,Sat Nov  2 17:18:17 2019,0.1,1.42,14.05
107,normal,Sat Nov  2 17:18:18 2019,0.11,1.55,14.03
108,normal,Sat Nov  2 17:18:19 2019,0.1,1.42,14.08
109,normal,Sat Nov  2 17:18:20 2019,0.11,1.55,14.05
110,normal,Sat Nov  2 17:18:21 2019,0.09,1.29,14.05
111,normal,Sat Nov  2 17:18:22 2019,0.11,1.55,14.05
112,normal,Sat Nov  2 17:18:23 2019,0.12,1.68,14.05
113,normal,Sat Nov  2 17:18:24 2019,0.1,1.42,14.05
114,normal,Sat Nov  2 17:18:25 2019,0.11,1.55,14.05
115,normal,Sat Nov  2 17:18:26 2019,0.1,1.42,14.04
116,normal,Sat Nov  2 17:18:27 2019,0.09,1.29,14.06
117,normal,Sat Nov  2 17:18:28 2019,0.1,1.42,14.04
118,normal,Sat Nov  2 17:18:29 2019,0.11,1.68,14.09
119,normal,Sat Nov  2 17:18:30 2019,0.09,1.29,14.05
