Date/Time,Condition,current,power,voltage,,Condition,current,power,voltage
Thu Nov 21 12:52:24 2019,normal,1.34,130.96,97.03,,one_leaf,1.74,158.31,90.55
Thu Nov 21 12:52:25 2019,normal,1.34,130.44,97.02,,one_leaf,1.74,158.31,90.53
Thu Nov 21 12:52:26 2019,normal,1.34,130.86,97.03,,one_leaf,1.74,158.18,90.5
Thu Nov 21 12:52:27 2019,normal,1.34,131.14,97.38,,one_leaf,1.74,158.31,90.51
Thu Nov 21 12:52:28 2019,normal,1.32,130.34,97.81,,one_leaf,1.74,157.91,90.53
Thu Nov 21 12:52:29 2019,normal,1.34,130.7,97.43,,one_leaf,1.74,158.04,90.53
Thu Nov 21 12:52:30 2019,normal,1.32,130.44,97.41,,one_leaf,1.74,158.18,90.56
Thu Nov 21 12:52:31 2019,normal,1.3,128.76,98.13,,one_leaf,1.74,157.93,90.54
Thu Nov 21 12:52:32 2019,normal,1.32,130.34,97.4,,one_leaf,1.74,158.04,90.51
Thu Nov 21 12:52:33 2019,normal,1.32,130.34,97.4,,one_leaf,1.74,158.04,90.52
Thu Nov 21 12:52:34 2019,normal,1.32,129.64,97.37,,one_leaf,1.74,158.04,90.53
Thu Nov 21 12:52:35 2019,normal,1.32,129.28,97.37,,one_leaf,1.74,157.93,90.55
Thu Nov 21 12:52:36 2019,normal,1.32,129.54,97.36,,one_leaf,1.74,158.31,90.54
Thu Nov 21 12:52:37 2019,normal,1.32,129.82,97.4,,one_leaf,1.74,158.31,90.56
Thu Nov 21 12:52:38 2019,normal,1.32,129.38,97.37,,two_leaf,1.49,133.93,89.48
Thu Nov 21 12:52:39 2019,normal,1.32,129.54,97.36,,two_leaf,1.54,135.13,87.67
Thu Nov 21 12:52:40 2019,normal,1.32,129.64,97.37,,two_leaf,1.52,133.29,87.24
Thu Nov 21 12:52:41 2019,normal,1.32,129.28,97.36,,two_leaf,1.58,135.4,85.22
Thu Nov 21 12:52:42 2019,normal,1.32,129.28,97.35,,two_leaf,1.57,134.4,85.16
Thu Nov 21 12:52:43 2019,normal,1.32,129.54,97.37,,two_leaf,1.6,136.61,84.98
Thu Nov 21 12:52:44 2019,normal,1.32,129.28,97.36,,two_leaf,1.41,119.79,84.55
Thu Nov 21 12:52:45 2019,normal,1.32,129.54,97.34,,two_leaf,1.47,125.85,85.09
Thu Nov 21 12:52:46 2019,normal,1.32,129.28,97.35,,two_leaf,1.6,136.37,85.23
Thu Nov 21 12:52:47 2019,normal,1.32,129.54,97.35,,two_leaf,1.59,136.27,85.23
Thu Nov 21 12:52:48 2019,normal,1.38,135.72,97.13,,two_leaf,1.6,135.87,84.91
Thu Nov 21 12:52:49 2019,normal,1.32,128.48,96.96,,two_leaf,1.61,136.54,84.36
Thu Nov 21 12:52:50 2019,normal,1.32,129.28,97.36,,two_leaf,1.59,136.01,85.22
Thu Nov 21 12:52:51 2019,normal,1.32,129.28,97.36,,two_leaf,1.62,136.37,84.07
Thu Nov 21 12:52:52 2019,normal,1.32,129.02,97.37,,two_leaf,1.61,136.14,84.3
Thu Nov 21 12:52:53 2019,normal,1.32,129.28,97.37,,two_leaf,1.52,127.81,83.98
Thu Nov 21 12:52:54 2019,normal,1.32,129.54,97.34,,two_leaf,1.58,133.49,84.22
Thu Nov 21 12:52:55 2019,normal,1.32,129.54,97.37,,two_leaf,1.58,135.34,85.49
Thu Nov 21 12:52:56 2019,normal,1.32,129.38,97.36,,two_leaf,1.51,129.15,85.19
Thu Nov 21 12:52:57 2019,normal,1.32,128.48,97,,two_leaf,1.48,126.92,85.38
Thu Nov 21 12:52:58 2019,normal,1.32,128.76,96.95,,two_leaf,1.6,134.97,83.99
Thu Nov 21 12:52:59 2019,normal,1.32,129.02,96.57,,two_leaf,1.51,126.82,83.63
Thu Nov 21 12:53:00 2019,normal,1.32,129.12,96.59,,two_leaf,1.57,135.1,85.72
Thu Nov 21 12:53:01 2019,normal,1.32,129.28,96.59,,two_leaf,1.61,136.27,84.3
Thu Nov 21 12:53:02 2019,normal,1.32,128.76,96.57,,two_leaf,1.61,136.51,84.32
Thu Nov 21 12:53:03 2019,normal,1.32,127.16,96.18,,two_leaf,1.61,136.14,84.29
Thu Nov 21 12:53:04 2019,normal,1.32,128.48,96.19,,two_leaf,1.61,136.14,84.33
Thu Nov 21 12:53:05 2019,normal,1.32,128.48,96.18,,two_leaf,1.61,136.14,84.3
Thu Nov 21 12:53:06 2019,normal,1.32,128.48,96.17,,two_leaf,1.61,136.41,84.31
Thu Nov 21 12:53:07 2019,normal,1.32,128.12,96.15,,two_leaf,1.61,136.41,84.34
Thu Nov 21 12:53:08 2019,normal,1.32,127.96,96.17,,two_leaf,1.61,136.14,84.31
Thu Nov 21 12:53:09 2019,normal,1.32,128.22,96.18,,two_leaf,1.62,136.68,84.31
Thu Nov 21 12:53:10 2019,normal,1.32,128.22,96.16,,two_leaf,1.61,136.04,84.26
Thu Nov 21 12:53:11 2019,normal,1.32,127.96,96.17,,two_leaf,1.61,136.41,84.32
Thu Nov 21 12:53:12 2019,normal,1.32,127.86,96.54,,two_leaf,1.62,136.68,84.33
Thu Nov 21 12:53:13 2019,normal,1.3,127.16,97.31,,two_leaf,1.61,136.57,84.31
Thu Nov 21 12:53:14 2019,normal,1.3,127.44,97.31,,two_leaf,1.61,136.41,84.32
Thu Nov 21 12:53:15 2019,normal,1.3,127.44,97.32,,two_leaf,1.61,136.41,84.31
Thu Nov 21 12:53:16 2019,normal,1.3,127.44,97.29,,two_leaf,1.61,136.54,84.32
Thu Nov 21 12:53:17 2019,normal,1.3,126.64,97.29,,two_leaf,1.61,136.44,84.32
Thu Nov 21 12:53:18 2019,normal,1.28,125.48,97.25,,two_leaf,1.46,122.86,83.76
Thu Nov 21 12:53:19 2019,normal,1.32,126.02,95.34,,two_leaf,1.49,125.35,83.86
Thu Nov 21 12:53:20 2019,normal,1.3,125.48,95.34,,two_leaf,1.6,132.99,82.74
Thu Nov 21 12:53:21 2019,normal,1.3,125.74,95.74,,two_leaf,1.59,134.43,84.19
Thu Nov 21 12:53:22 2019,normal,1.3,125.74,95.73,,two_leaf,1.59,134.56,84.49
Thu Nov 21 12:53:23 2019,normal,1.3,125.74,95.73,,two_leaf,1.57,135.23,85.71
Thu Nov 21 12:53:25 2019,normal,1.3,125.74,95.72,,two_leaf,1.55,135.23,86.89
Thu Nov 21 12:53:26 2019,normal,1.3,125.48,95.71,,two_leaf,1.58,135.47,85.72
Thu Nov 21 12:53:27 2019,normal,1.3,126.1,95.72,,two_leaf,1.57,135.37,86.02
Thu Nov 21 12:53:28 2019,normal,1.3,124.7,95.68,,two_leaf,1.56,135.37,86.61
Thu Nov 21 12:53:29 2019,normal,1.28,123.64,95.67,,two_leaf,1.56,135.37,86.6
Thu Nov 21 12:53:30 2019,normal,1.28,123.64,95.68,,two_leaf,1.57,135.5,86.3
Thu Nov 21 12:53:31 2019,normal,1.26,121.44,95.97,,two_leaf,1.57,135.6,86.31
Thu Nov 21 12:53:32 2019,normal,1.24,120.46,95.93,,two_leaf,1.57,135.64,86.29
Thu Nov 21 12:53:33 2019,normal,1.24,119.84,95.53,,two_leaf,1.57,135.64,86.31
Thu Nov 21 12:53:34 2019,normal,1.22,116.94,95.85,,two_leaf,1.57,135.64,86.32
Thu Nov 21 12:53:35 2019,normal,1.26,125.48,98.39,,two_leaf,1.57,135.5,86.3
Thu Nov 21 12:53:36 2019,normal,1.18,118,98.98,,two_leaf,1.56,135.37,86.3
Thu Nov 21 12:53:37 2019,normal,1.16,116.16,99.31,,two_leaf,1.57,135.64,86.31
Thu Nov 21 12:53:38 2019,normal,1.18,118.52,98.98,,two_leaf,1.57,135.77,86.29
Thu Nov 21 12:53:39 2019,normal,1.18,118.52,98.99,,two_leaf,1.57,135.74,86.3
Thu Nov 21 12:53:40 2019,normal,1.22,120.2,98.21,,two_leaf,1.57,135.77,86.31
Thu Nov 21 12:53:41 2019,normal,1.22,120.82,98.25,,two_leaf,1.57,136.04,86.31
Thu Nov 21 12:53:42 2019,normal,1.2,119.94,98.62,,two_leaf,1.57,135.64,86.34
Thu Nov 21 12:53:43 2019,normal,1.2,120.12,98.62,,two_leaf,1.57,135.77,86.3
Thu Nov 21 12:53:44 2019,normal,1.2,120.12,98.62,,two_leaf,1.57,135.77,86.31
Thu Nov 21 12:53:45 2019,normal,1.2,119.58,98.61,,two_leaf,1.57,135.64,86.31
Thu Nov 21 12:53:46 2019,normal,1.22,120.64,98.23,,two_leaf,1.57,135.64,86.32
Thu Nov 21 12:53:47 2019,normal,1.22,120.12,98.23,,two_leaf,1.57,135.87,86.32
Thu Nov 21 12:53:48 2019,normal,1.22,119.84,97.82,,two_leaf,1.57,135.64,86.3
Thu Nov 21 12:53:49 2019,normal,1.2,119.58,98.19,,two_leaf,1.57,135.5,86.31
Thu Nov 21 12:53:50 2019,normal,1.22,120.38,97.84,,two_leaf,1.57,135.74,86.28
Thu Nov 21 12:53:51 2019,normal,1.22,119.76,97.79,,two_leaf,1.57,135.5,86.31
Thu Nov 21 12:53:52 2019,normal,1.22,119.32,97.8,,two_leaf,1.57,135.87,86.33
Thu Nov 21 12:53:53 2019,normal,1.22,120.12,97.82,,two_leaf,1.57,135.64,86.29
Thu Nov 21 12:53:54 2019,normal,1.22,120.28,97.79,,two_leaf,1.57,135.64,86.33
Thu Nov 21 12:53:55 2019,normal,1.22,119.32,97.79,,two_leaf,1.56,135.5,86.32
Thu Nov 21 12:53:56 2019,normal,1.2,118.26,97.36,,two_leaf,1.57,135.77,86.29
Thu Nov 21 12:53:57 2019,normal,1.22,118.8,97.36,,two_leaf,1.56,135.37,86.31
Thu Nov 21 12:53:58 2019,normal,1.2,118,97.36,,two_leaf,1.57,135.77,86.29
Thu Nov 21 12:53:59 2019,normal,1.2,118,97.34,,two_leaf,1.56,135.5,86.33
Thu Nov 21 12:54:00 2019,normal,1.2,117.64,97.35,,two_leaf,1.56,135.37,86.3
Thu Nov 21 12:54:01 2019,normal,1.2,117.2,97.33,,two_leaf,1.57,135.5,86.3
Thu Nov 21 12:54:02 2019,normal,1.2,117.38,97.34,,two_leaf,1.54,135.5,87.49
Thu Nov 21 12:54:03 2019,normal,1.2,118.26,97.39,,two_leaf,1.53,134.97,87.81
Thu Nov 21 12:54:04 2019,normal,1.2,118.18,97.39,,two_leaf,1.56,135.37,86.31
Thu Nov 21 12:54:05 2019,normal,1.2,118,97.36,,two_leaf,1.57,135.37,85.99
Thu Nov 21 12:54:06 2019,normal,1.2,117.48,97.35,,two_leaf,1.54,135.23,87.8
Thu Nov 21 12:54:07 2019,normal,1.2,117.48,96.97,,two_leaf,1.53,135.23,88.11
Thu Nov 21 12:54:08 2019,normal,1.2,117.2,96.57,,two_leaf,1.57,135.74,86.01
Thu Nov 21 12:54:09 2019,normal,1.16,116.68,98.9,,two_leaf,1.57,135.37,86.03
Thu Nov 21 12:54:10 2019,normal,1.22,121.78,99.03,,two_leaf,1.57,135.47,86
Thu Nov 21 12:54:11 2019,normal,1.18,116.58,98.1,,two_leaf,1.56,135.5,86.58
Thu Nov 21 12:54:12 2019,normal,1.18,116.86,98.09,,two_leaf,1.56,135.6,86.62
Thu Nov 21 12:54:13 2019,normal,1.18,116.86,98.08,,two_leaf,1.56,135.64,86.59
Thu Nov 21 12:54:14 2019,normal,1.18,116.32,98.09,,two_leaf,1.56,135.74,86.62
Thu Nov 21 12:54:15 2019,normal,1.18,116.32,98.1,,two_leaf,1.56,135.5,86.6
Thu Nov 21 12:54:16 2019,normal,1.16,115.28,98.06,,two_leaf,1.56,135.74,86.64
Thu Nov 21 12:54:17 2019,normal,1.16,115.54,98.06,,two_leaf,1.56,135.87,86.6
Thu Nov 21 12:54:18 2019,normal,1.14,113.42,98,,two_leaf,1.56,135.5,86.61
Thu Nov 21 12:54:19 2019,normal,1.16,114.4,98.03,,two_leaf,1.56,135.37,86.58
Thu Nov 21 12:54:20 2019,normal,1.16,115,98.03,,two_leaf,1.56,135.64,86.58
Thu Nov 21 12:54:21 2019,normal,1.16,115.54,98.07,,two_leaf,1.56,135.37,86.6
Thu Nov 21 12:54:22 2019,normal,1.16,114.74,97.99,,two_leaf,1.56,135.37,86.6
Thu Nov 21 12:54:23 2019,normal,1.16,114.22,97.99,,two_leaf,1.56,135.47,86.63
Thu Nov 21 12:54:24 2019,normal,1.16,114.66,98.02,,two_leaf,1.56,135.5,86.62
Thu Nov 21 12:54:25 2019,normal,1.14,113.6,98,,two_leaf,1.56,135.74,86.6
Thu Nov 21 12:54:26 2019,normal,1.16,115.28,98.04,,two_leaf,1.56,135.87,86.62
Thu Nov 21 12:54:27 2019,normal,1.18,116.06,98.06,,two_leaf,1.56,135.87,86.58
Thu Nov 21 12:54:28 2019,normal,1.12,110.1,98.26,,two_leaf,1.56,135.6,86.62
Thu Nov 21 12:54:29 2019,normal,1.18,116.86,98.09,,two_leaf,1.56,135.64,86.59
Thu Nov 21 12:54:30 2019,normal,1.18,117.64,98.11,,two_leaf,1.56,135.64,86.6
Thu Nov 21 12:54:31 2019,normal,1.2,118.18,98.14,,two_leaf,1.56,135.74,86.65
Thu Nov 21 12:54:32 2019,normal,1.2,117.9,98.13,,two_leaf,1.56,135.64,86.58
Thu Nov 21 12:54:33 2019,normal,1.22,118.44,96.58,,two_leaf,1.56,135.37,86.61
Thu Nov 21 12:54:34 2019,normal,1.22,118.44,96.59,,two_leaf,1.56,135.6,86.63
Thu Nov 21 12:54:35 2019,normal,1.22,118.96,96.58,,two_leaf,1.56,135.5,86.61
Thu Nov 21 12:54:36 2019,normal,1.22,119.5,96.63,,two_leaf,1.56,135.64,86.62
Thu Nov 21 12:54:37 2019,normal,1.24,120.12,96.64,,two_leaf,1.56,135.74,86.62
Thu Nov 21 12:54:38 2019,normal,1.24,119.94,96.24,,two_leaf,1.56,135.74,86.63
Thu Nov 21 12:54:39 2019,normal,1.24,120.02,96.24,,two_leaf,1.56,135.87,86.62
Thu Nov 21 12:54:40 2019,normal,1.22,119.22,96.25,,two_leaf,1.56,135.47,86.68
Thu Nov 21 12:54:41 2019,normal,1.22,119.58,96.65,,two_leaf,1.55,135.74,87.23
Thu Nov 21 12:54:42 2019,normal,1.24,120.12,96.62,,two_leaf,1.56,135.74,86.93
Thu Nov 21 12:54:43 2019,normal,1.24,120.02,96.62,,two_leaf,1.56,135.74,86.64
Thu Nov 21 12:54:44 2019,normal,1.24,120.38,96.66,,two_leaf,1.56,135.64,86.62
Thu Nov 21 12:54:45 2019,normal,1.24,119.84,96.65,,two_leaf,1.56,135.87,86.64
Thu Nov 21 12:54:46 2019,normal,1.24,120.64,96.67,,two_leaf,1.56,135.74,86.62
Thu Nov 21 12:54:47 2019,normal,1.24,120.02,96.63,,two_leaf,1.56,135.87,86.64
Thu Nov 21 12:54:48 2019,normal,1.24,120.28,96.63,,two_leaf,1.56,135.5,86.65
Thu Nov 21 12:54:49 2019,normal,1.24,120.12,96.65,,two_leaf,1.56,135.87,86.64
Thu Nov 21 12:54:50 2019,normal,1.24,120.28,96.67,,two_leaf,1.56,135.5,86.63
Thu Nov 21 12:54:51 2019,normal,1.24,120.38,96.65,,two_leaf,1.56,135.74,86.62
Thu Nov 21 12:54:52 2019,normal,1.24,120.38,96.65,,two_leaf,1.57,136.01,86.63
Thu Nov 21 12:54:53 2019,normal,1.22,119.5,96.67,,two_leaf,1.56,135.74,86.63
Thu Nov 21 12:54:54 2019,normal,1.24,120.12,96.66,,two_leaf,1.56,135.74,86.63
Thu Nov 21 12:54:55 2019,normal,1.24,120.38,96.66,,two_leaf,1.56,135.6,86.65
Thu Nov 21 12:54:56 2019,normal,1.22,119.76,96.63,,two_leaf,1.56,136.01,86.64
Thu Nov 21 12:54:57 2019,normal,1.24,119.84,96.64,,two_leaf,1.56,135.87,86.65
Thu Nov 21 12:54:58 2019,normal,1.22,119.32,96.62,,two_leaf,1.56,135.5,86.64
Thu Nov 21 12:54:59 2019,normal,1.22,119.5,96.64,,two_leaf,1.56,135.77,86.62
Thu Nov 21 12:55:00 2019,normal,1.22,119.06,96.61,,two_leaf,1.56,136.01,86.64
Thu Nov 21 12:55:01 2019,normal,1.22,119.32,96.62,,two_leaf,1.56,135.6,86.63
Thu Nov 21 12:55:02 2019,normal,1.22,118.52,97,,two_leaf,1.56,135.34,86.65
Thu Nov 21 12:55:04 2019,normal,1.16,113.08,96.83,,two_leaf,1.56,135.5,86.61
Thu Nov 21 12:55:05 2019,normal,1.22,119.06,96.63,,two_leaf,1.56,135.77,86.63
Thu Nov 21 12:55:06 2019,normal,1.22,118.8,96.61,,two_leaf,1.56,135.77,86.62
Thu Nov 21 12:55:07 2019,normal,1.22,118.44,96.6,,two_leaf,1.56,135.74,86.65
Thu Nov 21 12:55:08 2019,normal,1.22,118.44,96.6,,two_leaf,1.56,135.74,86.64
Thu Nov 21 12:55:09 2019,normal,1.22,117.9,96.6,,two_leaf,1.56,135.87,86.65
Thu Nov 21 12:55:10 2019,normal,1.22,118.26,96.58,,two_leaf,1.56,135.74,86.64
Thu Nov 21 12:55:11 2019,normal,1.22,118.26,96.58,,two_leaf,1.56,135.37,86.62
Thu Nov 21 12:55:12 2019,normal,1.22,117.9,96.59,,two_leaf,1.56,135.6,86.65
Thu Nov 21 12:55:13 2019,normal,1.2,117.74,96.57,,two_leaf,1.56,135.6,86.63
Thu Nov 21 12:55:14 2019,normal,1.2,117.38,96.58,,two_leaf,1.56,135.47,86.34
Thu Nov 21 12:55:15 2019,normal,1.2,117.74,96.57,,two_leaf,1.54,133.23,86.25
Thu Nov 21 12:55:16 2019,normal,1.16,111.32,95.62,,two_leaf,1.57,135.37,86.04
Thu Nov 21 12:55:17 2019,normal,1.14,112.28,98.37,,two_leaf,1.57,135.6,86.34
Thu Nov 21 12:55:18 2019,normal,1.22,116.86,95.4,,two_leaf,1.56,135.74,86.6
Thu Nov 21 12:55:19 2019,normal,1.2,116.86,95.79,,two_leaf,1.56,135.87,86.93
Thu Nov 21 12:55:20 2019,normal,1.2,116.24,96.16,,two_leaf,1.56,135.74,86.93
Thu Nov 21 12:55:21 2019,normal,1.2,116.06,96.15,,two_leaf,1.56,135.74,86.94
Thu Nov 21 12:55:22 2019,normal,1.18,115.54,96.9,,two_leaf,1.56,135.87,86.61
Thu Nov 21 12:55:23 2019,normal,1.2,116.32,96.91,,two_leaf,1.55,135.6,87.22
Thu Nov 21 12:55:24 2019,normal,1.2,116.32,96.91,,two_leaf,1.55,135.64,87.24
Thu Nov 21 12:55:25 2019,normal,1.18,115.8,97.28,,two_leaf,1.55,135.6,87.21
Thu Nov 21 12:55:26 2019,normal,1.18,115.18,97.25,,two_leaf,1.55,135.74,87.25
Thu Nov 21 12:55:27 2019,normal,1.2,116.06,96.55,,two_leaf,1.55,135.6,87.26
Thu Nov 21 12:55:28 2019,normal,1.2,116.32,96.52,,two_leaf,1.54,134.93,87.26
Thu Nov 21 12:55:29 2019,normal,1.2,116.32,96.52,,two_leaf,1.55,135.64,87.21
Thu Nov 21 12:55:30 2019,normal,1.18,115.8,96.51,,two_leaf,1.55,135.6,87.2
Thu Nov 21 12:55:31 2019,normal,1.2,115.98,96.52,,two_leaf,1.55,135.47,87.23
Thu Nov 21 12:55:32 2019,normal,1.18,115.28,96.54,,two_leaf,1.55,135.6,87.2
Thu Nov 21 12:55:33 2019,normal,1.2,115.8,96.5,,two_leaf,1.55,135.74,87.26
Thu Nov 21 12:55:34 2019,normal,1.18,115.54,96.5,,two_leaf,1.55,135.74,87.24
Thu Nov 21 12:55:35 2019,normal,1.18,115,96.1,,two_leaf,1.55,135.6,87.26
Thu Nov 21 12:55:36 2019,normal,1.18,114.22,96.1,,two_leaf,1.55,135.74,87.2
Thu Nov 21 12:55:37 2019,normal,1.18,114.48,96.09,,two_leaf,1.55,135.34,87.22
Thu Nov 21 12:55:38 2019,normal,1.18,113.6,96.08,,two_leaf,1.55,135.37,87.25
Thu Nov 21 12:55:39 2019,normal,1.16,113.08,96.03,,two_leaf,1.55,135.47,87.25
Thu Nov 21 12:55:40 2019,normal,1.16,112.54,96.05,,two_leaf,1.55,135.6,87.23
Thu Nov 21 12:55:41 2019,normal,1.16,112.64,96.03,,two_leaf,1.55,135.47,87.25
Thu Nov 21 12:55:42 2019,normal,1.16,113.08,96.42,,two_leaf,1.55,135.47,87.23
Thu Nov 21 12:55:43 2019,normal,1.16,112.28,96.4,,two_leaf,1.55,135.47,87.26
Thu Nov 21 12:55:44 2019,normal,1.16,112.28,96.02,,two_leaf,1.55,135.6,87.23
Thu Nov 21 12:55:45 2019,normal,1.16,111.76,96,,two_leaf,1.55,135.74,87.25
Thu Nov 21 12:55:46 2019,normal,1.16,111.58,95.98,,two_leaf,1.54,134.93,87.24
Thu Nov 21 12:55:47 2019,normal,1.08,105.7,96.2,,two_leaf,1.55,135.6,87.24
Thu Nov 21 12:55:48 2019,normal,1.14,111.22,95.98,,two_leaf,1.55,135.34,87.22
Thu Nov 21 12:55:49 2019,normal,1.14,111.22,96.75,,two_leaf,1.55,135.47,87.21
Thu Nov 21 12:55:50 2019,normal,1.14,110.96,96.74,,two_leaf,1.55,135.47,87.25
Thu Nov 21 12:55:51 2019,normal,1.08,104.82,96.18,,two_leaf,1.55,135.47,87.23
Thu Nov 21 12:55:52 2019,normal,1.14,110.44,95.97,,two_leaf,1.55,135.47,87.24
Thu Nov 21 12:55:53 2019,normal,1.14,109.92,95.94,,two_leaf,1.54,135.34,87.83
Thu Nov 21 12:55:54 2019,normal,1.14,110.18,96.32,,two_leaf,1.54,135.34,87.55
Thu Nov 21 12:55:55 2019,normal,1.12,110.36,97.09,,two_leaf,1.54,135.6,87.53
Thu Nov 21 12:55:56 2019,normal,1.12,110.18,97.09,,two_leaf,1.55,135.6,86.94
Thu Nov 21 12:55:57 2019,normal,1.12,109.82,97.07,,two_leaf,1.55,135.47,86.94
Thu Nov 21 12:55:58 2019,normal,1.12,109.3,97.07,,two_leaf,1.55,135.47,86.93
Thu Nov 21 12:55:59 2019,normal,1.12,109.3,97.07,,two_leaf,1.55,135.6,86.97
Thu Nov 21 12:56:00 2019,normal,1.12,109.64,97.06,,two_leaf,1.55,135.6,86.95
Thu Nov 21 12:56:01 2019,normal,1.12,108.24,96.26,,two_leaf,1.56,135.74,86.96
Thu Nov 21 12:56:02 2019,normal,1.12,108.24,95.86,,two_leaf,1.55,135.5,86.91
Thu Nov 21 12:56:03 2019,normal,1.12,108.78,95.89,,two_leaf,1.55,135.47,86.97
Thu Nov 21 12:56:04 2019,normal,1.12,108.6,96.28,,two_leaf,1.55,135.47,86.96
Thu Nov 21 12:56:05 2019,normal,1.08,107.2,98.57,,two_leaf,1.55,135.6,86.94
Thu Nov 21 12:56:06 2019,normal,1.12,108.78,96.26,,two_leaf,1.56,135.74,86.95
Thu Nov 21 12:56:07 2019,normal,1.12,108.52,96.66,,two_leaf,1.56,135.74,86.93
Thu Nov 21 12:56:08 2019,normal,1.12,108.6,96.62,,two_leaf,1.55,135.5,86.96
Thu Nov 21 12:56:09 2019,normal,1.12,109.04,96.62,,two_leaf,1.55,135.47,86.96
Thu Nov 21 12:56:10 2019,normal,1.12,108.78,97.05,,two_leaf,1.55,135.47,86.94
Thu Nov 21 12:56:11 2019,normal,1.12,108.78,97.04,,two_leaf,1.56,135.84,86.93
Thu Nov 21 12:56:12 2019,normal,1.1,108.52,97.02,,two_leaf,1.55,135.6,86.94
Thu Nov 21 12:56:13 2019,normal,1.12,109.04,97.04,,two_leaf,1.56,135.74,86.96
Thu Nov 21 12:56:14 2019,normal,1.12,109.3,97.42,,two_leaf,1.55,135.6,86.96
Thu Nov 21 12:56:15 2019,normal,1.12,108.52,95.86,,two_leaf,1.56,135.74,86.94
Thu Nov 21 12:56:16 2019,normal,1.14,109.04,95.49,,two_leaf,1.56,135.74,86.94
Thu Nov 21 12:56:17 2019,normal,1.14,109.12,95.53,,two_leaf,1.56,135.84,86.95
Thu Nov 21 12:56:18 2019,normal,1.12,110.18,97.44,,two_leaf,1.55,135.47,86.94
Thu Nov 21 12:56:19 2019,normal,1.12,110.1,96.7,,two_leaf,1.55,135.6,86.95
Thu Nov 21 12:56:20 2019,normal,1.14,110.44,96.69,,two_leaf,1.55,135.6,86.94
Thu Nov 21 12:56:21 2019,normal,1.14,110.62,96.32,,two_leaf,1.56,135.87,86.94
Thu Nov 21 12:56:22 2019,normal,1.14,110.88,96.71,,two_leaf,1.56,135.74,86.95
Thu Nov 21 12:56:23 2019,normal,1.14,110.88,96.69,,two_leaf,1.55,135.6,86.95
Thu Nov 21 12:56:24 2019,normal,1.16,111.5,95.97,,two_leaf,1.55,135.47,86.95
Thu Nov 21 12:56:25 2019,normal,1.14,111.14,96.71,,two_leaf,1.56,135.74,86.94
Thu Nov 21 12:56:26 2019,normal,1.14,111.22,96.73,,two_leaf,1.56,135.47,86.34
Thu Nov 21 12:56:27 2019,normal,1.16,112.2,95.94,,two_leaf,1.55,135.6,86.94
Thu Nov 21 12:56:28 2019,normal,1.22,117.3,95.75,,two_leaf,1.55,135.6,86.96
Thu Nov 21 12:56:29 2019,normal,1.16,111.5,95.57,,two_leaf,1.56,135.74,86.96
Thu Nov 21 12:56:30 2019,normal,1.14,111.22,96.35,,two_leaf,1.55,135.6,86.98
Thu Nov 21 12:56:31 2019,normal,1.14,111.22,96.34,,two_leaf,1.56,135.87,86.98
Thu Nov 21 12:56:32 2019,normal,1.14,110.62,96.32,,two_leaf,1.55,135.6,86.95
Thu Nov 21 12:56:33 2019,normal,1.14,110.18,96.29,,two_leaf,1.55,135.6,86.94
Thu Nov 21 12:56:34 2019,normal,1.06,103.76,96.88,,two_leaf,1.55,135.6,86.94
Thu Nov 21 12:56:35 2019,normal,1.12,109.3,97.43,,two_leaf,1.55,135.47,86.97
Thu Nov 21 12:56:36 2019,normal,1.12,109.3,96.66,,two_leaf,1.55,135.6,86.95
Thu Nov 21 12:56:37 2019,normal,1.12,108.78,96.65,,two_leaf,1.55,135.47,86.95
Thu Nov 21 12:56:38 2019,normal,1.12,108.78,96.63,,two_leaf,1.55,135.34,86.95
Thu Nov 21 12:56:39 2019,normal,1.12,108.86,96.65,,two_leaf,1.56,135.74,86.94
Thu Nov 21 12:56:40 2019,normal,1.12,108.78,96.63,,two_leaf,1.33,114.99,86.06
Thu Nov 21 12:56:41 2019,normal,1.12,108.32,96.63,,two_leaf,1.33,115.26,86.03
Thu Nov 21 12:56:42 2019,normal,1.1,107.98,96.59,,two_leaf,1.4,119.08,85.03
Thu Nov 21 12:56:44 2019,normal,1.1,108.24,97,,two_leaf,1.41,119.03,83.89
Thu Nov 21 12:56:45 2019,normal,1.1,108.24,97.41,,two_leaf,1.28,107.3,83.37
Thu Nov 21 12:56:46 2019,normal,1.12,107.46,95.83,,two_leaf,1.29,108.28,83.4
Thu Nov 21 12:56:47 2019,normal,1.1,106.66,95.83,,two_leaf,1.68,142.65,84.83
Thu Nov 21 12:56:48 2019,normal,1.12,107.2,95.45,,two_leaf,1.66,141.31,84.77
Thu Nov 21 12:56:49 2019,normal,1.12,107.2,95.44,,two_leaf,1.76,148.48,84
Thu Nov 21 12:56:50 2019,normal,1.1,107.2,95.81,,two_leaf,1.48,123.88,83.26
Thu Nov 21 12:56:51 2019,normal,1.1,107.98,96.6,,two_leaf,1.27,105.49,82.46
Thu Nov 21 12:56:52 2019,normal,1.1,107.98,96.61,,two_leaf,1.82,154.9,84.76
Thu Nov 21 12:56:53 2019,normal,1.1,107.98,96.61,,two_leaf,1.82,155.42,85.38
Thu Nov 21 12:56:54 2019,normal,1.1,107.46,96.61,,two_leaf,1.78,156.36,87.82
Thu Nov 21 12:56:55 2019,normal,1.12,108.52,96.62,,two_leaf,1.77,156.34,87.84
