,date_time,power,power_unknown,DCV,DCA,ACV,ACHZ,TMPI
65,201709121046,202.205,303,31.33,6.73,250.2,59.99,33.0
66,201709121051,205.7,303,31.23,6.85,249.6,60.01,34.0
67,201709121056,208.803,300,31.09,6.96,248.0,59.99,35.0
68,201709121101,209.941,304,30.98,7.04,248.6,60.0,36.0
69,201709121106,212.033,301,30.91,7.12,248.6,59.98,37.0
70,201709121111,214.046,303,30.77,7.23,248.5,59.97,38.0
71,201709121116,216.446,303,30.7,7.35,248.3,60.01,39.0
72,201709121121,218.987,302,30.61,7.47,248.2,60.0,40.0
73,201709121126,223.232,336,30.56,7.58,248.2,60.0,41.0
74,201709121131,224.363,267,30.45,7.65,249.0,60.02,42.0
75,201709121136,225.472,303,30.31,7.73,249.0,60.02,43.0
76,201709121141,226.397,305,30.27,7.8,249.5,59.98,43.0
77,201709121146,229.1,300,30.16,7.94,248.7,60.0,44.0
78,201709121151,231.838,303,30.17,8.03,249.2,60.02,45.0
79,201709121156,231.426,305,30.1,8.06,248.9,60.03,46.0
80,201709121201,236.375,299,30.03,8.17,249.3,60.01,46.0
81,201709121206,235.828,303,29.97,8.23,249.6,60.0,46.0
82,201709121211,238.075,306,29.82,8.31,249.4,60.01,47.0
83,201709121216,240.214,299,29.85,8.37,248.6,60.02,47.0
84,201709121220,240.84,257,29.91,8.39,249.2,60.0,48.0
85,201709121226,243.561,303,29.91,8.42,249.4,60.01,48.0
86,201709121231,242.844,301,29.76,8.42,250.7,60.0,49.0
87,201709121236,239.548,303,29.66,8.46,249.3,59.99,49.0
88,201709121241,241.921,304,29.6,8.45,249.6,59.99,50.0
89,201709121246,243.216,301,29.55,8.61,249.3,59.98,50.0
90,201709121251,245.169,302,29.6,8.63,249.8,60.0,51.0
91,201709121256,246.813,304,29.63,8.58,249.7,59.98,51.0
92,201709121301,245.299,301,29.62,8.57,249.6,59.99,51.0
93,201709121306,243.713,303,29.61,8.56,249.5,59.98,52.0
94,201709121311,244.548,303,29.67,8.57,249.9,59.99,52.0
95,201709121316,245.681,301,29.7,8.57,249.9,59.99,52.0
96,201709121321,246.533,321,29.66,8.62,250.4,60.0,52.0
97,201709121326,244.329,286,29.64,8.54,250.5,60.0,52.0
98,201709121331,245.133,300,29.77,8.5,250.6,60.0,52.0
99,201709121336,243.974,304,29.82,8.51,250.1,60.0,52.0
100,201709121341,244.248,302,29.83,8.45,250.1,59.97,52.0
101,201709121346,244.586,302,29.82,8.52,250.0,59.99,52.0
102,201709121351,241.488,303,29.8,8.38,250.5,60.03,52.0
103,201709121356,240.304,303,29.8,8.38,250.0,60.01,52.0
104,201709121401,241.173,301,29.75,8.33,249.8,60.03,52.0
105,201709121406,237.416,303,29.78,8.32,249.8,60.0,52.0
106,201709121411,236.865,304,29.72,8.2,249.2,60.0,52.0
107,201709121416,233.833,300,29.73,8.08,248.8,60.0,52.0
108,201709121421,232.523,304,29.77,8.09,249.4,60.01,52.0
109,201709121427,229.728,302,29.83,7.98,248.9,60.01,52.0
110,201709121432,227.417,302,29.89,7.86,249.0,59.98,52.0
111,201709121437,226.447,302,29.9,7.8,249.3,59.98,52.0
112,201709121442,224.223,305,29.89,7.77,248.1,60.01,51.0
113,201709121447,222.538,301,29.9,7.69,247.7,59.99,51.0
114,201709121452,221.01,302,29.96,7.61,248.3,60.01,51.0
115,201709121456,218.633,256,29.97,7.51,248.4,60.0,51.0
116,201709121501,212.283,304,29.94,7.27,247.6,60.0,51.0
117,201709121506,207.007,302,30.01,7.24,247.3,59.99,51.0
118,201709121511,204.46,302,30.09,7.08,248.0,60.0,51.0
119,201709121516,194.139,302,30.23,6.46,247.5,59.98,50.0
120,201709121521,187.904,312,30.37,6.53,247.1,60.01,50.0
121,201709121526,193.806,294,30.42,6.44,247.1,59.98,50.0
122,201709121531,184.699,302,30.5,6.55,248.6,60.0,49.0
123,201709121536,191.596,302,30.53,6.11,248.1,60.0,49.0
124,201709121541,184.285,302,30.55,6.34,247.9,60.0,49.0
125,201709121546,185.848,303,30.6,6.23,247.8,60.01,48.0
126,201709121551,178.155,303,30.61,5.83,248.0,60.02,48.0
127,201709121556,173.656,302,30.62,5.81,247.5,60.02,48.0
128,201709121602,167.756,303,30.69,5.45,246.8,60.02,48.0
129,201709121607,159.225,302,30.78,5.15,245.9,60.0,47.0
130,201709121612,151.102,303,30.86,4.77,246.2,59.99,47.0
131,201709121617,146.67,303,30.96,4.81,246.2,60.02,46.0
132,201709121622,143.195,302,31.02,4.63,245.9,60.02,46.0
133,201709121627,136.542,301,31.03,4.44,245.4,60.0,46.0
134,201709121632,129.07,302,31.13,4.07,245.6,59.98,45.0
135,201709121637,122.132,302,33.26,3.25,244.9,59.99,44.0
136,201709121642,68.708,305,33.98,1.64,243.4,60.0,43.0
137,201709121647,46.281,302,33.74,1.17,243.0,60.02,43.0
138,201709121652,36.83,311,33.97,1.08,243.9,60.0,42.0
139,201709121657,37.013,306,32.94,1.22,244.0,60.02,41.0
140,201709121702,32.363,303,31.95,0.98,244.5,59.99,40.0
141,201709121707,28.795,298,32.0,0.87,242.5,59.98,39.0
142,201709121712,27.618,306,32.02,0.92,243.5,59.99,38.0
143,201709121717,27.503,302,31.3,0.83,243.4,59.98,38.0
144,201709121723,25.212,344,31.52,0.8,243.5,60.0,37.0
145,201709121727,23.716,261,31.71,0.74,243.4,59.99,36.0
146,201709121732,23.412,255,32.41,0.7,243.3,59.98,35.0
147,201709121737,21.558,301,32.73,0.68,244.0,59.99,34.0
148,201709121742,19.689,305,31.4,0.58,243.6,59.99,33.0
149,201709121747,16.844,301,31.21,0.55,243.5,60.0,32.0
150,201709121752,16.748,301,30.98,0.52,242.7,60.0,32.0
151,201709121757,16.171,304,30.85,0.53,243.3,60.01,31.0
152,201709121802,15.109,303,30.71,0.47,242.4,60.01,30.0
153,201709121807,13.45,300,30.66,0.43,244.0,59.98,30.0
154,201709121812,12.26,304,30.58,0.39,243.3,60.0,29.0
155,201709121817,10.129,303,30.05,0.29,242.7,59.99,29.0
156,201709121822,8.24,300,30.15,0.27,244.0,60.0,28.0
157,201709121827,7.911,305,30.13,0.26,242.8,59.99,28.0
158,201709121832,7.364,302,30.04,0.23,243.2,59.99,27.0
159,201709121837,6.675,302,30.05,0.2,242.4,60.0,27.0
160,201709121842,5.48,302,30.68,0.16,243.1,59.99,26.0
161,201709121847,4.149,303,30.72,0.14,243.2,60.0,25.0
162,201709121852,2.997,301,30.65,0.11,242.8,60.01,25.0
163,201709121857,1.898,303,30.59,0.1,243.5,60.0,24.0
164,201709121903,1.006,314,19.66,0.1,243.1,60.01,24.0
165,201709130653,1.439,1145,31.53,0.12,240.6,59.99,12.0
166,201709130654,2.683,60,31.64,0.12,240.4,60.0,12.0
167,201709130655,2.952,63,31.67,0.13,240.9,60.0,12.0
168,201709130656,3.275,51,31.66,0.13,241.8,60.01,12.0
169,201709130657,3.407,54,31.7,0.14,240.9,60.01,12.0
170,201709130658,3.712,52,31.75,0.14,241.6,60.01,12.0
171,201709130659,4.094,53,31.68,0.15,240.0,60.0,12.0
172,201709130700,4.245,49,31.73,0.15,242.9,59.98,12.0
173,201709130700,4.692,52,31.64,0.16,242.3,59.98,12.0
174,201709130700,5.25,4,31.53,0.16,242.5,59.98,12.0
175,201709130705,5.85,301,31.0,0.2,243.2,60.01,12.0
176,201709130711,6.537,315,31.19,0.25,243.4,60.01,12.0
177,201709130716,8.188,303,31.14,0.27,243.3,60.02,13.0
178,201709130721,9.093,300,31.43,0.32,242.5,60.0,13.0
179,201709130726,10.313,304,31.63,0.36,240.8,59.99,13.0
180,201709130731,11.505,313,31.68,0.38,241.9,60.01,13.0
181,201709130736,11.969,292,31.76,0.39,242.3,60.02,13.0
182,201709130741,13.241,303,31.98,0.47,241.8,60.0,13.0
183,201709130746,15.017,303,32.11,0.5,242.6,59.99,14.0
184,201709130751,17.562,299,32.29,0.61,242.6,60.03,13.0
185,201709130756,20.023,304,32.42,0.65,244.4,60.0,14.0
186,201709130801,20.72,304,32.47,0.68,242.4,60.0,14.0
187,201709130806,21.767,300,32.45,0.74,243.1,60.0,14.0
188,201709130811,26.086,304,32.66,0.91,243.4,59.98,14.0
189,201709130816,33.934,304,32.97,1.33,244.6,60.01,14.0
190,201709130821,44.707,300,33.24,1.55,245.4,60.0,15.0
191,201709130826,46.322,304,33.19,1.53,245.4,60.02,15.0
192,201709130831,45.275,302,33.11,1.26,244.8,60.01,16.0
193,201709130836,41.043,301,33.1,1.27,244.4,60.02,16.0
194,201709130841,44.938,305,33.19,1.5,243.2,60.01,16.0
195,201709130846,47.322,301,33.16,1.51,245.0,59.99,17.0
196,201709130851,50.08,301,33.04,1.32,245.8,60.01,17.0
197,201709130857,47.505,307,33.18,1.68,245.5,59.99,17.0
198,201709130902,79.013,299,34.0,2.69,246.1,60.0,18.0
199,201709130907,78.462,303,33.86,2.63,246.1,59.99,19.0
200,201709130912,69.856,306,33.8,2.68,246.1,60.0,19.0
201,201709130917,69.344,299,33.31,2.09,246.5,59.99,19.0
202,201709130922,76.318,302,33.67,2.63,247.0,60.01,19.0
203,201709130927,93.086,304,33.88,3.61,247.9,59.99,20.0
204,201709130933,139.431,343,33.67,4.76,248.8,60.0,21.0
205,201709130936,156.238,214,33.48,4.84,248.4,59.99,22.0
206,201709130941,161.122,304,33.31,5.03,248.4,60.01,23.0
207,201709130946,165.01,301,33.17,5.18,248.8,60.01,24.0
208,201709130951,170.205,302,33.08,5.34,249.5,60.02,24.0
209,201709130956,173.632,304,32.78,5.5,248.8,59.99,25.0
210,201709131001,177.439,301,32.36,5.68,249.5,59.98,26.0
211,201709131006,180.334,302,32.08,5.83,249.1,60.0,28.0
212,201709131011,183.118,305,31.96,5.96,249.1,60.0,28.0
213,201709131016,186.452,301,31.79,6.08,248.9,59.97,29.0
214,201709131021,189.844,302,31.6,6.27,249.3,59.98,30.0
215,201709131027,194.851,303,31.58,6.51,249.2,59.97,31.0
216,201709131032,201.377,300,31.53,6.7,249.0,59.98,32.0
217,201709131037,206.142,303,31.42,6.82,248.5,59.98,33.0
218,201709131042,206.934,304,31.27,6.85,248.0,59.97,34.0
219,201709131047,207.977,300,31.19,6.93,248.2,59.97,35.0
220,201709131052,209.911,303,31.04,7.04,247.8,60.02,36.0
221,201709131057,212.482,305,30.88,7.18,247.5,60.01,37.0
222,201709131102,214.74,300,30.75,7.22,247.9,60.02,38.0
223,201709131107,216.086,303,30.66,7.34,248.7,60.01,39.0
224,201709131112,218.894,303,30.61,7.43,248.7,60.0,39.0
225,201709131117,216.652,302,30.51,7.52,248.9,60.01,40.0
226,201709131122,221.079,302,30.49,7.58,247.8,59.99,41.0
227,201709131128,225.875,336,30.5,7.73,248.1,60.01,42.0
228,201709131132,229.649,268,30.43,7.85,247.9,59.98,42.0
229,201709131137,230.168,304,30.34,7.89,248.4,60.01,43.0
230,201709131142,232.109,303,30.2,8.0,249.0,60.0,43.0
231,201709131147,234.017,301,30.08,8.12,248.7,60.02,44.0
232,201709131152,236.891,302,29.95,8.3,248.8,60.01,45.0
233,201709131157,221.592,304,30.0,8.54,249.4,60.02,46.0
234,201709131202,244.718,301,29.75,8.68,250.2,60.0,47.0
235,201709131207,248.238,303,29.59,8.59,249.9,60.0,48.0
236,201709131212,233.535,256,29.68,8.38,249.4,60.0,49.0
237,201709131217,235.185,303,29.67,7.2,248.7,59.99,49.0
238,201709131222,171.3,303,30.17,6.04,247.3,60.01,49.0
239,201709131227,166.55,302,30.42,6.48,248.2,59.99,48.0
240,201709131232,258.525,303,29.78,9.28,251.0,59.98,49.0
241,201709131237,155.393,303,29.5,2.48,241.5,60.01,49.0
242,201709131242,136.259,301,30.7,6.3,248.1,60.01,49.0
243,201709131247,165.139,303,30.66,5.65,244.7,59.99,48.0
244,201709131252,177.205,303,30.59,5.39,246.1,60.02,48.0
245,201709131257,150.497,302,30.77,5.72,243.7,60.02,48.0
246,201709131302,158.268,302,30.92,8.39,249.7,59.99,47.0
247,201709131307,182.691,304,30.53,4.12,246.0,60.0,47.0
248,201709131312,177.664,301,30.6,7.05,249.8,59.98,47.0
249,201709131317,225.696,303,29.87,10.12,252.8,60.0,47.0
250,201709131322,218.059,303,29.88,3.8,246.1,60.01,48.0
251,201709131336,172.482,820,30.29,3.2,245.7,60.0,48.0
252,201709131338,156.413,155,30.6,5.0,247.8,60.0,48.0
253,201709131339,144.771,48,30.65,4.91,247.6,59.99,48.0
254,201709131340,172.415,53,30.57,4.75,247.3,59.98,48.0
255,201709131341,135.58,50,30.57,3.83,246.3,59.99,48.0
256,201709131342,128.478,46,30.6,4.14,246.4,59.97,48.0
257,201709131343,194.283,53,30.67,6.15,248.7,60.0,48.0
258,201709131343,224.0,51,30.62,7.57,250.1,60.01,48.0
259,201709131344,208.0,46,30.55,8.21,250.6,60.0,48.0
260,201709131345,183.66,53,30.45,4.76,247.6,60.0,48.0
261,201709131349,252.765,255,29.91,9.61,251.3,60.0,49.0
262,201709131354,166.867,300,29.38,2.29,244.4,60.0,48.0
263,201709131359,52.882,304,30.18,1.92,244.0,60.0,47.0
264,201709131404,56.627,303,30.77,2.19,245.0,60.02,46.0
265,201709131409,72.723,300,31.32,2.77,245.0,59.98,45.0
266,201709131415,140.576,304,31.26,4.4,248.4,60.01,45.0
267,201709131420,144.941,303,30.98,3.78,247.5,59.99,45.0
268,201709131425,146.698,301,30.92,4.8,248.0,59.99,44.0
269,201709131430,122.507,304,30.8,3.31,245.5,60.0,44.0
270,201709131435,101.613,302,30.99,3.3,245.9,59.97,44.0
271,201709131440,109.588,301,31.17,3.78,247.0,59.99,43.0
272,201709131445,110.395,304,31.14,3.63,246.8,59.98,43.0
273,201709131450,118.0,302,31.23,4.09,247.5,59.99,43.0
274,201709131455,145.05,300,31.14,5.26,247.8,60.02,43.0
275,201709131500,167.361,305,30.92,8.37,249.6,60.0,43.0
276,201709131505,244.348,302,30.21,6.29,248.5,60.04,44.0
277,201709131510,238.372,301,29.8,8.67,249.8,60.0,46.0
278,201709131515,233.421,304,29.68,7.91,248.6,60.01,47.0
279,201709131520,211.488,303,29.78,7.68,248.0,60.0,47.0
280,201709131525,166.167,300,30.11,7.41,248.5,60.01,47.0
281,201709131531,182.033,337,30.16,6.0,246.3,59.99,48.0
282,201709131535,182.007,268,30.22,6.1,248.1,59.98,48.0
283,201709131540,200.411,304,30.13,6.89,248.0,59.99,48.0
284,201709131545,196.49,306,30.13,6.87,247.4,60.01,48.0
285,201709131550,200.383,298,30.02,6.74,248.1,60.0,49.0
286,201709131555,169.738,302,30.17,5.98,246.1,60.0,49.0
287,201709131600,175.562,306,30.28,5.7,245.6,60.01,49.0
288,201709131605,167.572,299,30.45,5.6,246.3,59.99,48.0
289,201709131610,164.36,303,30.55,5.4,245.5,59.98,48.0
290,201709131616,157.153,307,30.66,5.18,244.9,59.97,47.0
291,201709131635,139.751,1142,31.09,4.64,245.1,60.01,46.0
292,201709131649,52.622,857,33.3,0.77,244.4,60.0,43.0
293,201709131704,29.05,904,31.59,0.86,244.4,59.99,41.0
294,201709131719,23.266,903,30.76,0.56,243.5,59.99,38.0
295,201709131734,13.675,908,32.23,0.38,243.0,60.01,36.0
296,201709131749,10.749,900,29.95,0.32,243.5,60.0,33.0
297,201709131804,8.586,901,29.61,0.27,243.6,60.0,32.0
298,201709131819,6.539,904,30.13,0.16,243.2,59.99,30.0
299,201709131834,4.361,904,30.42,0.14,245.0,59.99,29.0
300,201709131849,2.256,903,30.36,0.1,243.3,60.0,27.0
301,201709140648,0.02,102,12.32,0.1,242.9,59.98,18.0
302,201709140701,1.291,223,30.79,0.13,246.1,59.99,18.0
303,201709140704,3.238,168,30.68,0.13,245.0,60.0,18.0
304,201709140706,2.23,100,30.51,0.11,244.3,60.01,18.0
305,201709140708,2.057,122,30.7,0.12,243.8,59.98,19.0
306,201709140709,2.859,71,30.78,0.13,243.9,59.96,19.0
307,201709140710,3.013,76,30.64,0.13,243.5,60.0,19.0
308,201709140711,2.725,51,30.74,0.13,242.9,60.01,18.0
309,201709140712,2.49,51,30.63,0.12,243.0,60.0,18.0
310,201709140713,2.173,52,30.57,0.12,241.7,59.99,18.0
311,201709140714,1.979,47,30.65,0.12,242.4,59.98,18.0
312,201709140715,2.021,48,30.62,0.12,241.9,59.99,18.0
313,201709140715,2.154,52,30.53,0.12,241.6,59.99,18.0
314,201709140716,2.5,48,30.69,0.13,241.7,59.98,19.0
315,201709140717,3.094,53,30.87,0.14,241.9,60.0,19.0
316,201709140733,3.33,932,30.41,0.17,241.5,60.02,19.0
317,201709140747,6.495,870,30.0,0.18,241.6,60.02,19.0
318,201709140802,5.327,907,30.25,0.26,242.9,60.01,20.0
319,201709140817,7.16,900,30.11,0.26,242.8,59.99,20.0
320,201709140832,9.986,904,30.17,0.28,242.6,60.02,20.0
321,201709140847,15.602,907,31.75,0.84,243.7,60.0,21.0
322,201709140902,19.979,899,31.75,1.12,243.8,59.98,22.0
323,201709140917,39.756,903,31.64,1.02,244.1,60.02,23.0
324,201709140933,33.656,951,32.03,1.55,245.2,59.99,24.0
325,201709140948,35.008,855,31.61,1.31,242.4,59.99,24.0
326,201709141002,42.395,858,31.44,1.41,245.1,59.99,25.0
327,201709141017,52.13,905,32.53,3.02,245.6,60.01,27.0
328,201709141032,87.915,902,32.01,2.74,244.5,60.01,29.0
329,201709141047,86.398,904,31.38,1.86,243.3,60.0,30.0
330,201709141102,55.539,904,31.72,1.89,244.3,59.97,30.0
331,201709141117,51.204,901,31.36,1.45,244.5,59.98,31.0
332,201709141132,61.507,914,32.06,2.46,243.9,60.0,31.0
333,201709141147,77.384,895,31.9,2.58,245.9,60.01,31.0
334,201709141202,87.698,901,31.92,2.99,246.2,59.99,32.0
335,201709141217,137.993,903,33.24,9.1,253.6,60.01,35.0
336,201709141232,162.22,905,31.23,2.82,244.5,59.96,37.0
337,201709141247,170.405,901,30.87,4.79,247.4,60.0,38.0
338,201709141303,133.246,905,31.24,2.78,245.5,60.01,39.0
339,201709141318,71.449,904,31.42,2.24,245.8,60.0,37.0
340,201709141348,72.965,1812,31.46,2.15,245.9,60.0,35.0
341,201709141403,73.953,899,31.84,2.89,248.2,59.99,35.0
342,201709141418,95.201,900,31.77,3.41,247.6,59.99,36.0
343,201709141433,177.136,904,30.82,5.89,251.3,60.0,38.0
344,201709141448,158.152,905,30.84,3.81,248.0,60.0,39.0
345,201709141503,155.625,901,30.52,2.6,246.1,60.0,41.0
346,201709141518,83.736,904,31.49,2.69,245.5,60.0,39.0
347,201709141534,199.273,938,30.53,5.3,248.7,60.0,42.0
348,201709141548,62.554,869,30.99,1.91,246.3,60.0,40.0
349,201709141603,44.671,904,30.91,1.22,247.2,60.0,38.0
350,201709141618,62.694,904,31.29,1.95,246.5,60.0,37.0
351,201709141633,84.595,902,30.23,0.95,245.4,60.0,36.0
352,201709141648,20.232,904,30.32,0.66,243.9,60.0,34.0
353,201709141703,23.101,904,30.85,0.85,242.8,60.0,32.0
354,201709141719,30.595,903,30.86,1.16,243.4,60.02,32.0
355,201709141734,27.02,948,30.54,0.7,242.6,60.0,31.0
356,201709141748,20.217,812,30.26,0.53,243.1,60.0,31.0
357,201709141803,13.092,904,29.74,0.36,242.2,60.02,30.0
358,201709141818,8.048,903,29.41,0.24,240.6,59.98,29.0
359,201709141833,5.905,903,29.86,0.17,240.9,60.01,28.0
360,201709150708,3.491,1514,30.43,0.28,245.6,60.02,19.0
361,201709150710,9.0,146,30.67,0.31,245.8,59.99,19.0
362,201709150711,9.642,53,30.78,0.33,245.5,60.01,19.0
363,201709150712,10.23,61,30.88,0.34,245.8,59.98,19.0
364,201709150713,10.745,47,30.89,0.36,245.6,60.0,19.0
365,201709150714,11.038,52,30.9,0.37,245.4,60.01,19.0
366,201709150715,11.536,56,30.96,0.39,245.1,59.99,19.0
367,201709150716,11.714,49,30.98,0.39,244.6,60.0,19.0
368,201709150716,12.212,52,31.0,0.41,245.2,60.01,19.0
369,201709150717,12.481,52,31.06,0.42,245.4,60.0,19.0
370,201709150732,14.738,901,31.36,0.52,246.2,59.99,20.0
371,201709150747,14.19,906,30.81,0.4,246.0,60.01,20.0
372,201709150802,14.857,902,31.22,0.57,246.5,60.03,21.0
373,201709150818,16.923,926,31.19,0.58,245.8,60.0,21.0
374,201709150833,20.884,881,31.58,0.79,245.6,60.01,21.0
375,201709150848,27.213,903,31.51,1.0,245.6,60.0,22.0
376,201709150903,41.127,902,31.91,1.48,243.4,60.0,23.0
377,201709150918,44.708,906,32.17,1.75,245.7,60.03,24.0
378,201709150933,78.549,901,31.95,2.72,245.8,60.0,27.0
379,201709150948,127.11,904,31.77,6.69,251.6,60.0,30.0
380,201709151003,159.808,907,31.03,2.47,246.5,59.99,33.0
381,201709151019,88.473,936,32.03,6.38,250.4,59.97,34.0
382,201709151033,153.871,869,31.31,4.26,248.2,59.99,36.0
383,201709151048,138.336,905,31.35,5.23,248.1,60.0,37.0
384,201709151103,226.325,898,30.22,7.88,248.8,60.0,41.0
385,201709151118,214.719,904,30.19,7.31,249.1,60.0,43.0
386,201709151133,214.513,908,30.11,7.52,250.2,60.0,46.0
387,201709151148,225.057,898,29.78,8.55,248.5,60.0,47.0
388,201709151203,100.143,858,30.56,2.12,244.3,59.98,46.0
389,201709151218,100.968,907,31.19,3.12,244.7,60.01,44.0
390,201709151233,83.577,900,31.3,2.52,245.7,59.97,42.0
391,201709151248,73.678,904,31.48,2.47,244.2,59.97,40.0
392,201709151303,87.129,904,32.15,2.64,245.7,59.97,39.0
393,201709151318,83.494,902,32.52,3.06,246.6,60.0,38.0
394,201709151333,195.522,904,31.3,8.02,251.6,60.0,39.0
395,201709151348,221.895,903,30.26,7.41,250.2,59.97,42.0
396,201709151403,240.763,902,29.76,8.43,250.3,60.02,45.0
397,201709151418,244.462,917,29.55,8.8,248.1,59.98,47.0
398,201709151433,250.882,892,29.23,9.42,249.3,59.97,50.0
399,201709151448,258.91,901,31.92,7.61,247.8,60.01,50.0
400,201709151503,212.045,907,31.21,6.62,250.0,60.02,47.0
401,201709151518,190.131,901,29.82,1.58,243.0,59.99,45.0
402,201709151533,168.698,902,30.82,7.22,248.2,59.97,43.0
403,201709151548,180.877,904,30.74,4.44,245.6,59.99,43.0
404,201709151603,167.292,905,30.82,2.01,243.8,59.99,43.0
405,201709151619,46.148,928,31.5,1.13,243.8,59.98,38.0
406,201709151634,28.104,876,31.09,0.73,243.7,60.01,34.0
407,201709151649,23.251,904,31.29,0.82,242.1,60.01,32.0
408,201709151704,24.615,903,31.26,0.81,245.0,59.98,30.0
409,201709151719,27.487,902,31.19,0.87,244.3,59.98,29.0
410,201709151734,26.162,906,30.91,0.69,245.3,59.98,29.0
411,201709151749,20.356,902,30.59,0.56,244.9,59.99,28.0
412,201709151804,12.905,903,30.05,0.37,245.2,60.03,27.0
413,201709151820,7.098,943,29.72,0.17,241.6,60.02,27.0
414,201709151834,4.613,864,30.16,0.15,243.8,60.02,26.0
415,201709151849,2.712,903,29.9,0.11,243.4,59.99,26.0
416,201709160655,0.869,840,30.41,0.11,241.8,60.0,19.0
417,201709160657,1.737,95,30.61,0.11,242.3,60.02,19.0
418,201709160658,2.098,61,30.64,0.12,242.0,60.03,19.0
419,201709160659,2.345,55,30.55,0.12,241.8,60.01,19.0
420,201709160659,2.608,51,30.64,0.12,244.1,60.02,19.0
