,date_time,power,power_unknown,DCV,DCA,ACV,ACHZ,TMPI
68,201709121055,209.774,301,31.11,6.98,247.6,59.99,34.0
69,201709121101,212.464,304,31.07,7.06,248.3,60.0,35.0
70,201709121106,213.576,302,30.96,7.13,248.4,59.98,36.0
71,201709121111,216.232,302,30.88,7.23,248.1,59.97,36.0
72,201709121116,218.49,304,30.85,7.36,247.7,60.01,37.0
73,201709121121,222.06,301,30.67,7.49,247.8,60.0,38.0
74,201709121126,224.436,328,30.54,7.61,247.6,60.0,38.0
75,201709121131,226.152,276,30.58,7.67,248.2,60.01,39.0
76,201709121136,228.422,303,30.52,7.75,248.4,60.01,40.0
77,201709121141,229.546,304,30.46,7.81,248.9,59.97,40.0
78,201709121146,231.728,301,30.34,7.94,248.6,59.99,41.0
79,201709121151,234.277,303,30.12,8.03,248.6,60.02,42.0
80,201709121156,232.48,304,30.04,8.08,248.3,60.03,43.0
81,201709121201,236.893,300,30.03,8.18,248.9,60.02,43.0
82,201709121206,237.505,303,29.92,8.2,249.0,60.0,44.0
83,201709121211,239.42,305,29.84,8.31,248.9,60.0,45.0
84,201709121216,240.967,300,29.79,8.4,248.1,60.02,45.0
85,201709121221,242.225,302,29.73,8.4,249.0,60.01,46.0
86,201709121226,242.944,304,29.64,8.44,248.8,60.0,47.0
87,201709121231,242.287,300,29.59,8.43,249.8,60.0,47.0
88,201709121236,240.102,304,29.57,8.48,249.0,60.0,48.0
89,201709121241,243.066,304,29.49,8.48,249.1,59.98,49.0
90,201709121246,243.689,254,29.43,8.6,248.6,59.98,49.0
91,201709121251,245.231,303,29.4,8.63,249.2,59.99,50.0
92,201709121256,245.201,303,29.36,8.57,249.2,59.98,50.0
93,201709121301,244.364,302,29.39,8.58,249.2,59.99,51.0
94,201709121306,243.762,302,29.39,8.56,249.1,59.98,51.0
95,201709121311,242.766,303,29.32,8.57,249.7,59.99,52.0
96,201709121316,243.523,302,29.29,8.58,248.9,59.99,52.0
97,201709121321,243.939,314,29.28,8.62,249.6,60.0,53.0
98,201709121326,242.712,292,29.24,8.55,249.8,60.01,53.0
99,201709121331,242.595,301,29.31,8.49,249.6,59.99,53.0
100,201709121336,241.382,304,29.37,8.51,249.4,60.0,54.0
101,201709121341,241.047,301,29.33,8.44,249.5,59.97,54.0
102,201709121346,240.554,303,29.29,8.5,249.3,60.0,54.0
103,201709121351,239.639,302,29.3,8.34,250.1,60.04,55.0
104,201709121356,236.95,303,29.32,8.38,249.8,60.01,55.0
105,201709121401,237.963,301,29.3,8.34,248.8,60.03,55.0
106,201709121406,235.049,304,29.33,8.31,249.2,60.0,55.0
107,201709121411,234.548,303,29.35,8.17,249.4,60.0,55.0
108,201709121416,231.764,301,29.39,8.07,249.1,60.0,55.0
109,201709121421,230.418,304,29.37,8.08,248.9,60.01,55.0
110,201709121426,227.615,301,29.38,7.96,248.1,60.01,55.0
111,201709121431,224.407,302,29.38,7.86,248.6,59.98,55.0
112,201709121436,223.795,303,29.39,7.79,248.5,59.98,55.0
113,201709121442,221.204,304,29.42,7.75,247.7,60.01,55.0
114,201709121447,221.219,301,29.44,7.7,247.0,60.0,54.0
115,201709121452,218.656,302,29.43,7.61,247.8,60.01,54.0
116,201709121457,215.48,302,29.55,7.41,247.5,60.0,54.0
117,201709121502,209.682,302,29.65,6.96,246.9,60.0,54.0
118,201709121507,204.859,305,29.65,6.93,248.0,59.99,53.0
119,201709121512,202.155,303,29.73,6.77,247.2,59.99,53.0
120,201709121517,190.477,300,29.88,6.48,247.3,59.99,53.0
121,201709121521,186.062,259,29.96,6.41,246.8,60.01,52.0
122,201709121526,191.107,300,30.0,6.34,246.4,59.98,52.0
123,201709121531,182.375,304,30.07,6.43,248.1,60.0,51.0
124,201709121536,189.47,302,30.05,6.25,247.7,60.01,51.0
125,201709121541,181.266,301,30.15,6.3,247.3,59.99,51.0
126,201709121546,183.375,304,30.18,6.18,247.0,60.01,50.0
127,201709121551,176.419,303,30.19,5.77,247.8,60.02,50.0
128,201709121556,157.837,301,33.41,3.99,247.2,60.02,50.0
129,201709121601,77.01,304,33.81,1.01,246.6,60.03,49.0
130,201709121606,30.076,302,33.6,0.92,245.3,60.0,48.0
131,201709121611,29.983,301,33.15,0.92,245.0,59.99,47.0
132,201709121617,30.155,304,32.98,0.95,244.9,60.02,46.0
133,201709121622,30.573,302,32.72,0.96,244.9,60.01,46.0
134,201709121627,29.731,301,32.32,0.94,244.9,60.0,45.0
135,201709121632,29.023,303,31.92,0.92,244.4,59.99,44.0
136,201709121637,27.403,303,31.32,0.89,244.2,60.01,43.0
137,201709121642,26.485,303,31.09,0.88,243.0,60.0,42.0
138,201709121647,26.507,302,30.88,0.88,242.7,60.02,41.0
139,201709121652,25.003,312,30.99,0.81,243.3,60.0,40.0
140,201709121657,24.01,305,31.1,0.79,243.4,60.02,39.0
141,201709121702,22.997,303,31.1,0.77,242.9,59.99,38.0
142,201709121707,22.244,299,31.12,0.7,242.7,59.99,37.0
143,201709121712,20.289,305,31.19,0.68,242.5,59.98,37.0
144,201709121717,20.97,302,31.25,0.68,244.0,59.98,36.0
145,201709121723,20.343,338,31.26,0.66,243.1,60.0,35.0
146,201709121727,19.139,267,31.17,0.6,243.5,60.0,34.0
147,201709121732,17.647,300,31.08,0.55,243.3,59.99,33.0
148,201709121737,16.397,302,31.23,0.54,244.0,60.0,33.0
149,201709121742,15.095,306,31.07,0.47,243.4,59.99,32.0
150,201709121747,13.551,301,31.12,0.46,243.8,60.0,32.0
151,201709121752,13.645,301,31.0,0.43,242.8,59.98,31.0
152,201709121757,13.5,256,30.99,0.46,242.5,60.01,31.0
153,201709121802,12.852,304,30.92,0.41,242.6,60.01,30.0
154,201709121807,11.46,302,30.9,0.37,244.3,59.98,30.0
155,201709121812,10.536,302,30.77,0.34,242.9,60.0,29.0
156,201709121817,8.799,303,30.38,0.25,242.4,59.99,29.0
157,201709121822,7.06,301,30.43,0.24,243.7,59.99,28.0
158,201709121827,6.795,303,30.5,0.23,242.6,59.99,28.0
159,201709121832,6.293,304,30.46,0.2,243.1,59.99,27.0
160,201709121837,5.787,301,30.21,0.18,241.9,60.0,26.0
161,201709121842,4.778,302,29.97,0.14,242.2,59.99,26.0
162,201709121847,3.612,304,29.61,0.11,242.7,59.99,26.0
163,201709121852,2.595,301,28.84,0.08,242.8,60.0,25.0
164,201709121857,1.57,302,28.5,0.05,242.9,60.01,24.0
165,201709121902,0.774,314,27.83,0.03,242.8,60.0,24.0
166,201709130642,0.025,278,12.34,0.06,241.2,59.99,11.0
167,201709130654,1.024,716,30.06,0.1,239.2,60.0,12.0
168,201709130655,2.871,62,30.33,0.11,240.8,59.99,12.0
169,201709130656,3.154,52,30.42,0.12,241.8,60.01,12.0
170,201709130657,3.37,54,30.47,0.13,241.0,60.01,12.0
171,201709130658,3.569,51,30.52,0.13,241.6,60.02,12.0
172,201709130659,3.963,54,30.58,0.14,241.0,60.0,12.0
173,201709130659,4.14,50,30.69,0.15,242.9,59.97,12.0
174,201709130700,4.56,50,30.82,0.16,242.1,59.97,12.0
175,201709130701,5.0,54,30.99,0.18,242.6,59.99,12.0
176,201709130706,5.916,298,31.04,0.2,243.7,60.01,12.0
177,201709130711,6.718,316,31.41,0.26,243.0,59.98,12.0
178,201709130716,8.186,301,31.43,0.28,242.8,60.02,12.0
179,201709130721,9.14,301,31.54,0.32,242.2,60.0,12.0
180,201709130726,10.288,257,31.77,0.36,240.8,59.99,12.0
181,201709130731,11.386,306,31.81,0.38,241.8,60.01,12.0
182,201709130736,11.8,300,31.89,0.39,242.0,60.01,13.0
183,201709130741,13.02,302,32.12,0.47,241.8,60.01,13.0
184,201709130746,14.859,304,32.22,0.5,242.4,60.0,13.0
185,201709130751,17.293,300,32.45,0.59,242.6,60.03,13.0
186,201709130756,19.818,303,32.54,0.65,243.4,60.0,13.0
187,201709130801,20.651,304,32.56,0.68,242.8,60.0,13.0
188,201709130806,21.478,301,32.55,0.72,243.4,60.0,14.0
189,201709130811,25.713,303,32.8,0.9,243.4,59.98,14.0
190,201709130816,33.602,304,33.29,1.3,246.1,60.02,14.0
191,201709130821,44.347,300,33.34,1.5,244.7,59.99,14.0
192,201709130826,46.106,303,33.29,1.52,244.5,60.02,15.0
193,201709130831,45.274,303,33.17,1.26,243.6,60.01,15.0
194,201709130836,40.616,302,33.16,1.26,244.8,60.02,16.0
195,201709130841,44.674,304,33.25,1.48,244.0,60.02,16.0
196,201709130846,47.309,301,33.21,1.51,246.1,60.0,16.0
197,201709130851,50.083,302,33.14,1.33,244.4,60.01,17.0
198,201709130856,47.37,305,33.49,1.71,244.4,59.99,17.0
199,201709130901,78.617,300,34.05,2.79,245.9,59.99,17.0
200,201709130907,79.049,304,34.01,2.73,245.8,59.99,18.0
201,201709130912,69.744,305,33.99,2.78,246.2,60.0,18.0
202,201709130917,70.799,298,33.45,2.11,246.9,59.99,19.0
203,201709130922,75.842,303,33.85,2.62,246.7,60.01,19.0
204,201709130927,92.391,304,33.95,3.28,247.5,59.98,19.0
205,201709130932,138.845,336,33.85,4.7,248.6,60.0,20.0
206,201709130937,158.678,267,33.59,4.89,248.1,59.99,21.0
207,201709130942,164.082,305,33.41,5.06,248.3,60.0,22.0
208,201709130947,167.866,299,33.21,5.23,249.1,59.99,22.0
209,201709130952,172.634,303,32.98,5.4,248.8,59.99,23.0
210,201709130957,176.069,304,32.7,5.55,248.9,60.01,24.0
211,201709131001,179.078,255,32.46,5.71,249.4,59.98,25.0
212,201709131006,182.518,303,32.21,5.84,248.9,60.0,26.0
213,201709131011,185.44,302,31.98,5.97,248.7,60.0,27.0
214,201709131016,187.901,302,31.78,6.1,248.6,59.96,28.0
215,201709131021,191.138,304,31.61,6.27,248.8,59.98,29.0
216,201709131026,195.772,302,31.45,6.5,248.7,59.98,30.0
217,201709131031,202.147,300,31.27,6.72,248.5,59.99,31.0
218,201709131036,205.546,304,31.14,6.84,247.9,59.98,33.0
219,201709131042,207.361,302,31.01,6.87,247.4,59.98,34.0
220,201709131047,207.295,302,30.88,6.95,247.9,59.97,35.0
221,201709131052,210.752,302,30.79,7.06,247.5,60.02,36.0
222,201709131057,212.497,304,30.79,7.18,246.9,60.0,37.0
223,201709131102,215.309,301,30.71,7.23,247.3,60.02,37.0
224,201709131107,217.109,304,30.56,7.35,248.3,60.01,38.0
225,201709131112,219.063,302,30.41,7.4,248.2,60.0,39.0
226,201709131117,217.571,301,30.39,7.52,248.2,60.02,40.0
227,201709131122,221.838,303,30.24,7.6,247.8,59.98,41.0
228,201709131127,224.183,328,30.15,7.75,247.3,60.01,42.0
229,201709131132,228.783,276,30.09,7.84,247.5,59.98,43.0
230,201709131137,229.049,304,30.01,7.89,248.3,60.01,43.0
231,201709131142,230.675,302,29.91,8.0,248.6,60.0,44.0
232,201709131147,233.804,301,29.84,8.1,247.9,60.01,45.0
233,201709131152,236.251,303,29.72,8.31,248.1,60.0,46.0
234,201709131157,221.046,303,29.74,8.53,248.5,60.02,46.0
235,201709131202,244.371,302,29.59,8.71,249.6,60.0,47.0
236,201709131207,248.624,303,29.53,8.62,249.2,60.0,48.0
237,201709131212,233.993,304,29.53,8.18,249.1,60.0,48.0
238,201709131217,230.365,301,29.62,6.75,247.7,60.01,48.0
239,201709131222,163.553,302,30.06,5.34,246.0,60.01,48.0
240,201709131227,176.52,304,30.23,8.25,249.3,60.0,48.0
241,201709131232,261.801,302,29.56,9.14,249.4,59.97,48.0
242,201709131237,140.494,257,29.44,2.56,241.4,60.0,48.0
243,201709131242,132.983,301,30.44,4.45,246.2,60.01,47.0
244,201709131247,164.802,303,30.55,5.65,244.3,60.0,47.0
245,201709131252,177.281,303,30.48,5.24,246.0,60.02,47.0
246,201709131257,149.608,301,30.62,5.27,245.6,60.03,46.0
247,201709131302,154.693,303,30.65,8.18,248.8,60.0,46.0
248,201709131307,183.263,304,30.42,4.45,245.7,60.0,46.0
249,201709131312,174.24,300,30.53,6.39,248.7,59.98,46.0
250,201709131317,223.224,304,30.71,9.79,251.8,60.0,46.0
251,201709131322,220.546,304,29.7,4.04,245.7,60.0,47.0
252,201709131335,176.687,773,30.12,3.36,245.2,59.99,47.0
253,201709131338,140.642,201,30.48,6.11,248.1,60.01,47.0
254,201709131339,144.367,49,30.51,5.36,247.7,59.99,47.0
255,201709131340,175.098,51,30.54,5.54,247.0,59.98,47.0
256,201709131341,141.941,51,30.39,3.92,245.3,59.99,47.0
257,201709131342,126.106,47,30.49,4.14,245.8,59.97,46.0
258,201709131342,183.549,51,30.55,8.46,250.0,59.99,46.0
259,201709131343,221.519,52,30.47,7.83,249.8,60.01,46.0
260,201709131344,207.298,47,30.28,9.44,250.8,60.0,46.0
261,201709131345,200.588,51,30.24,4.1,246.4,60.0,47.0
262,201709131350,245.691,301,29.72,5.67,247.8,59.99,48.0
263,201709131355,143.316,301,29.27,1.84,243.4,59.99,47.0
264,201709131400,50.669,305,30.31,1.75,243.2,60.0,46.0
265,201709131405,56.013,302,30.84,2.12,245.2,60.0,45.0
266,201709131410,73.277,300,31.47,3.18,245.0,59.97,44.0
267,201709131414,146.926,257,31.23,4.19,247.7,60.01,43.0
268,201709131419,143.668,304,30.86,3.78,247.0,59.99,43.0
269,201709131424,144.468,301,30.86,4.8,247.7,60.0,43.0
270,201709131430,121.68,303,30.8,3.21,245.6,60.01,43.0
271,201709131435,98.809,303,31.02,3.16,245.6,59.98,43.0
272,201709131440,106.262,302,31.09,3.75,246.7,59.99,43.0
273,201709131445,107.993,302,31.14,3.54,246.2,59.98,42.0
274,201709131450,115.023,303,31.17,3.98,246.5,59.99,42.0
275,201709131455,141.156,301,31.08,5.06,247.0,60.02,42.0
276,201709131500,162.752,303,30.82,7.57,248.3,60.01,42.0
277,201709131505,243.228,303,30.11,6.47,248.3,60.04,43.0
278,201709131510,235.611,301,29.74,8.63,249.5,60.0,44.0
279,201709131515,232.591,303,29.62,7.87,248.1,60.01,46.0
280,201709131520,210.434,304,29.79,7.2,247.0,59.99,46.0
281,201709131525,165.754,301,30.1,6.89,247.6,60.0,46.0
282,201709131530,182.74,327,29.97,4.47,245.7,59.98,46.0
283,201709131535,179.687,278,29.94,4.38,246.2,59.98,47.0
284,201709131540,197.682,302,29.87,6.84,247.3,60.0,47.0
285,201709131545,194.248,306,29.88,6.78,246.4,60.01,47.0
286,201709131550,198.207,299,29.85,6.69,248.0,59.99,48.0
287,201709131555,162.363,303,32.87,4.31,245.7,60.0,48.0
288,201709131600,90.451,304,34.05,1.11,245.2,60.01,48.0
289,201709131605,26.803,300,33.43,0.78,245.7,59.99,47.0
290,201709131610,24.816,304,33.06,0.7,244.9,59.98,46.0
291,201709131615,21.597,305,32.97,0.63,244.7,59.98,45.0
292,201709131634,17.751,1142,31.07,0.55,244.0,60.01,43.0
293,201709131650,15.951,906,30.24,0.54,242.6,59.98,40.0
294,201709131705,19.427,903,30.7,0.73,244.2,59.99,38.0
295,201709131720,17.701,901,30.2,0.45,242.5,59.99,36.0
296,201709131735,10.372,947,30.25,0.31,243.3,59.99,33.0
297,201709131750,8.57,862,30.08,0.28,243.2,59.98,32.0
298,201709131804,7.385,855,30.1,0.24,243.0,60.0,30.0
299,201709131819,5.614,904,29.55,0.14,243.0,59.98,29.0
300,201709131834,3.754,903,29.05,0.11,244.7,59.98,28.0
301,201709131849,1.807,903,27.68,0.05,243.0,60.0,26.0
302,201709140704,2.016,379,29.28,0.1,244.9,60.0,17.0
303,201709140706,2.204,98,28.76,0.07,244.4,60.01,17.0
304,201709140708,1.945,127,29.06,0.1,243.5,59.98,18.0
305,201709140709,2.721,61,29.34,0.11,243.0,59.97,18.0
306,201709140710,2.943,87,29.25,0.11,243.5,59.99,18.0
307,201709140711,2.78,50,29.09,0.1,243.0,60.01,18.0
308,201709140712,2.44,50,28.98,0.09,242.7,60.01,18.0
309,201709140713,2.094,53,28.84,0.07,241.8,59.99,18.0
310,201709140714,1.875,48,28.57,0.08,241.8,59.98,18.0
311,201709140714,1.894,47,28.87,0.08,242.5,59.99,18.0
312,201709140715,2.038,53,28.95,0.08,241.7,59.99,18.0
313,201709140716,2.426,47,29.08,0.1,241.5,59.98,18.0
314,201709140717,2.887,53,29.47,0.12,241.6,60.0,18.0
315,201709140732,3.194,924,29.99,0.17,241.3,60.01,18.0
316,201709140747,6.278,879,30.04,0.19,241.2,60.01,19.0
317,201709140802,5.152,905,30.47,0.25,242.8,60.01,19.0
318,201709140817,7.049,901,30.38,0.26,242.7,59.99,19.0
319,201709140832,9.713,905,30.36,0.28,242.2,60.02,19.0
320,201709140847,14.831,905,31.9,0.82,243.5,59.99,20.0
321,201709140902,19.22,900,31.92,1.08,244.1,59.98,21.0
322,201709140917,39.176,904,31.79,1.01,244.1,60.02,22.0
323,201709140933,33.106,943,32.14,1.55,243.6,59.99,23.0
324,201709140947,34.958,862,31.8,1.29,242.9,60.0,24.0
325,201709141003,42.928,904,31.94,1.43,244.8,59.99,24.0
326,201709141018,54.869,906,32.66,3.25,245.4,59.99,26.0
327,201709141033,86.953,901,32.05,2.7,243.8,60.0,28.0
328,201709141048,84.198,904,31.35,1.74,243.6,60.0,30.0
329,201709141103,54.938,904,31.66,1.85,243.8,59.97,30.0
330,201709141117,49.381,855,31.54,1.41,243.4,59.97,30.0
331,201709141132,60.943,907,32.07,2.49,244.1,59.99,30.0
332,201709141147,76.466,901,31.89,2.5,245.6,60.01,31.0
333,201709141202,86.143,902,31.88,2.94,245.9,60.0,32.0
334,201709141217,135.511,903,31.32,9.59,253.0,60.01,34.0
335,201709141232,161.551,904,30.99,2.72,244.6,59.96,37.0
336,201709141247,165.657,903,30.53,4.57,247.5,59.99,40.0
337,201709141302,130.296,904,30.95,2.72,245.0,60.01,41.0
338,201709141317,69.183,904,31.22,2.2,246.2,60.01,39.0
339,201709141348,71.336,1810,31.38,2.08,246.6,60.0,37.0
340,201709141403,71.244,900,31.75,2.8,247.5,59.99,37.0
341,201709141418,92.392,901,31.64,3.32,247.5,59.98,37.0
342,201709141433,173.989,904,30.66,5.86,251.0,59.99,39.0
343,201709141448,155.415,904,30.67,3.95,248.5,60.02,41.0
344,201709141503,152.542,902,30.48,2.46,245.9,59.99,42.0
345,201709141518,80.834,905,31.35,2.58,245.4,60.0,41.0
346,201709141533,195.347,928,30.21,5.44,248.7,60.0,43.0
347,201709141548,62.36,877,30.8,1.92,246.3,59.99,41.0
348,201709141603,44.135,905,30.63,1.19,245.0,59.99,39.0
349,201709141618,52.832,903,31.61,1.77,245.9,60.0,38.0
350,201709141633,43.365,903,30.6,0.93,244.7,60.0,37.0
351,201709141648,19.689,904,30.47,0.64,243.6,59.99,35.0
352,201709141703,22.599,903,30.83,0.82,242.8,60.0,33.0
353,201709141718,28.628,904,31.17,1.08,243.8,60.02,32.0
354,201709141734,26.163,941,30.74,0.65,242.5,60.0,32.0
355,201709141748,18.997,865,30.34,0.51,242.0,59.99,31.0
356,201709141804,12.402,902,29.85,0.35,241.6,60.02,30.0
357,201709141819,7.582,906,29.47,0.24,240.1,59.98,28.0
358,201709141834,5.528,902,29.22,0.17,240.3,60.0,28.0
359,201709150652,0.035,427,32.24,0.06,242.7,59.99,18.0
360,201709150711,5.715,1115,30.86,0.33,245.6,60.01,18.0
361,201709150711,11.333,3,30.92,0.34,245.7,60.01,19.0
362,201709150712,9.875,56,30.92,0.35,245.4,59.98,19.0
363,201709150713,10.611,54,30.98,0.36,245.5,59.99,19.0
364,201709150714,10.765,51,31.01,0.37,245.7,60.0,19.0
365,201709150715,11.228,57,31.08,0.39,245.0,60.0,19.0
366,201709150715,11.766,47,31.06,0.4,245.2,60.01,18.0
367,201709150716,11.808,52,31.11,0.41,245.3,60.02,18.0
368,201709150717,12.296,54,31.13,0.42,245.4,60.0,18.0
369,201709150732,14.472,901,31.48,0.51,246.3,59.98,19.0
370,201709150747,14.127,903,30.96,0.41,246.1,60.01,19.0
371,201709150802,14.531,905,31.4,0.55,245.9,60.03,20.0
372,201709150818,16.55,919,31.36,0.57,245.6,60.01,20.0
373,201709150832,20.452,887,31.67,0.77,245.3,60.0,21.0
374,201709150847,26.84,904,31.65,0.98,244.8,60.0,22.0
375,201709150902,40.261,902,31.99,1.46,243.5,59.99,23.0
376,201709150918,44.634,905,32.17,1.72,244.7,60.03,24.0
377,201709150933,78.457,901,32.23,2.59,246.2,59.99,26.0
378,201709150948,127.127,905,31.69,6.72,251.2,60.0,29.0
379,201709151003,161.839,905,31.05,2.47,246.3,60.0,32.0
380,201709151018,87.531,930,32.02,5.54,249.5,59.98,33.0
381,201709151033,156.298,876,31.26,4.31,247.7,59.98,35.0
382,201709151048,139.467,904,31.04,4.38,247.7,60.0,37.0
383,201709151103,224.388,900,29.94,7.93,248.4,60.0,40.0
384,201709151118,214.442,904,29.89,7.32,248.2,60.0,43.0
385,201709151133,213.512,906,29.81,7.53,249.6,60.0,46.0
386,201709151148,224.424,899,29.55,8.52,247.7,60.01,47.0
387,201709151203,99.306,905,30.58,2.13,243.9,59.99,45.0
388,201709151219,100.597,946,31.04,2.93,244.5,60.01,43.0
389,201709151233,80.121,860,31.23,2.42,246.0,59.99,41.0
390,201709151248,71.399,904,31.46,2.42,243.7,59.99,39.0
391,201709151303,85.337,905,32.08,2.46,245.0,59.96,38.0
392,201709151318,81.639,855,32.42,2.98,245.4,60.0,37.0
393,201709151333,191.802,904,31.19,7.6,250.4,59.99,38.0
394,201709151348,221.608,903,30.21,6.79,249.5,59.98,41.0
395,201709151403,240.047,903,29.45,8.45,249.7,60.02,44.0
396,201709151418,242.171,911,29.23,8.76,247.2,59.98,48.0
397,201709151433,248.843,897,28.91,9.4,248.8,59.98,51.0
398,201709151448,258.182,902,31.73,7.54,247.2,60.0,50.0
399,201709151503,210.626,907,30.91,6.7,249.4,60.02,47.0
400,201709151518,189.76,900,29.7,1.48,242.7,59.98,45.0
401,201709151533,163.848,903,30.39,7.16,247.9,59.97,43.0
402,201709151548,178.839,903,29.97,2.62,243.6,59.99,43.0
403,201709151603,124.719,905,31.73,1.66,242.8,59.99,43.0
404,201709151619,41.341,921,31.51,1.14,243.0,59.99,39.0
405,201709151633,27.851,885,31.08,0.72,243.3,60.01,35.0
406,201709151648,22.318,903,31.39,0.79,242.8,60.01,32.0
407,201709151704,23.323,902,31.56,0.74,245.1,59.99,31.0
408,201709151719,26.375,903,31.37,0.84,244.3,59.99,30.0
409,201709151734,25.217,905,31.0,0.67,244.4,59.98,29.0
410,201709151749,19.898,902,30.68,0.56,243.8,59.99,29.0
411,201709151804,12.347,904,30.18,0.36,244.7,60.04,28.0
412,201709151819,6.855,934,29.35,0.18,241.5,60.02,27.0
413,201709151834,4.481,873,29.21,0.16,243.9,60.02,26.0
414,201709151849,2.649,903,27.86,0.07,243.2,59.99,26.0
415,201709160655,0.019,619,19.62,0.08,241.7,60.0,18.0
416,201709160656,0.176,85,31.11,0.06,242.0,60.01,18.0
417,201709160657,1.333,69,28.76,0.09,241.9,60.03,19.0
418,201709160658,2.212,52,29.15,0.09,241.7,60.01,19.0
419,201709160659,2.536,56,29.09,0.1,241.2,60.02,19.0
420,201709160700,2.642,53,29.19,0.11,243.7,59.98,19.0
