,date_time,power,power_unknown,DCV,DCA,ACV,ACHZ,TMPI
141,201709121707,27.043,300,31.68,0.86,242.9,59.99,44.0
142,201709121712,24.213,305,31.2,0.84,243.1,59.99,43.0
143,201709121717,24.401,302,30.81,0.83,243.8,59.98,42.0
144,201709121723,23.375,328,30.62,0.81,243.5,59.99,41.0
145,201709121727,21.779,276,30.39,0.73,243.1,60.0,40.0
146,201709121732,19.983,300,30.33,0.67,243.9,59.99,38.0
147,201709121737,18.601,303,30.51,0.66,244.1,60.0,38.0
148,201709121742,17.2,305,30.3,0.57,243.6,60.0,37.0
149,201709121747,15.435,301,30.43,0.56,243.4,59.99,36.0
150,201709121752,15.533,302,30.44,0.53,243.2,59.99,35.0
151,201709121757,15.35,303,30.5,0.54,243.4,60.01,34.0
152,201709121802,14.347,303,30.42,0.48,242.5,60.0,33.0
153,201709121807,12.823,299,30.34,0.44,243.7,59.98,32.0
154,201709121812,11.705,305,30.28,0.4,243.5,60.01,32.0
155,201709121818,9.474,302,29.92,0.3,242.9,59.99,31.0
156,201709121823,7.877,301,29.9,0.29,242.1,59.98,30.0
157,201709121827,7.591,257,29.98,0.28,242.8,60.0,30.0
158,201709121832,7.049,304,29.95,0.25,242.8,60.0,29.0
159,201709121837,6.458,301,29.8,0.23,242.8,59.99,28.0
160,201709121842,5.32,303,29.79,0.18,242.4,60.0,28.0
161,201709121847,4.036,304,30.36,0.15,242.9,59.99,27.0
162,201709121852,2.92,301,30.32,0.13,243.1,60.0,27.0
163,201709121857,1.831,302,30.26,0.12,243.0,60.01,26.0
164,201709121902,1.013,311,30.35,0.1,242.7,60.0,26.0
165,201709130642,0.956,340,31.12,0.1,241.1,59.99,12.0
166,201709130654,1.944,714,31.22,0.12,240.6,60.0,12.0
167,201709130655,2.855,62,31.32,0.13,240.9,59.99,12.0
168,201709130656,3.113,53,31.3,0.13,241.6,60.02,12.0
169,201709130657,3.396,53,31.28,0.14,240.9,60.0,12.0
170,201709130658,3.608,51,31.28,0.14,241.3,60.02,12.0
171,201709130658,3.906,53,31.13,0.15,241.0,60.01,12.0
172,201709130659,4.118,51,30.78,0.16,240.6,59.98,12.0
173,201709130700,4.5,50,30.72,0.17,242.3,59.97,12.0
174,201709130701,4.909,55,30.71,0.19,242.6,59.98,12.0
175,201709130706,5.886,297,30.69,0.21,243.5,60.02,12.0
176,201709130711,6.646,316,31.0,0.27,243.0,59.98,12.0
177,201709130716,8.162,302,31.09,0.29,242.7,60.03,13.0
178,201709130721,9.153,300,31.2,0.33,242.6,60.01,13.0
179,201709130726,10.346,306,31.41,0.38,240.3,59.99,13.0
180,201709130732,11.532,340,31.46,0.41,242.3,59.99,13.0
181,201709130736,11.939,263,31.56,0.41,242.3,60.02,13.0
182,201709130741,13.377,305,31.71,0.49,242.2,60.0,14.0
183,201709130747,15.043,302,31.83,0.53,242.0,60.0,13.0
184,201709130752,17.69,300,31.98,0.64,242.3,60.01,14.0
185,201709130756,19.922,257,32.13,0.67,243.7,60.0,14.0
186,201709130801,20.533,304,32.13,0.7,242.9,60.0,14.0
187,201709130806,21.488,301,32.3,0.76,242.9,60.0,14.0
188,201709130811,25.56,302,32.37,0.92,243.0,59.98,14.0
189,201709130816,32.895,304,32.62,1.3,244.7,60.01,15.0
190,201709130821,43.698,301,32.87,1.48,245.5,60.01,15.0
191,201709130826,45.338,302,32.8,1.53,244.6,60.02,16.0
192,201709130831,44.98,304,32.71,1.31,244.4,60.02,16.0
193,201709130836,40.248,302,32.7,1.27,243.8,60.02,16.0
194,201709130841,43.944,304,32.78,1.51,243.7,60.02,17.0
195,201709130846,46.724,301,32.73,1.52,246.0,60.0,17.0
196,201709130851,49.394,302,32.66,1.36,245.1,60.01,17.0
197,201709130856,46.197,304,32.74,1.8,244.9,59.99,17.0
198,201709130901,73.82,300,33.62,2.9,246.4,59.98,18.0
199,201709130906,76.974,303,33.53,2.68,245.6,59.99,19.0
200,201709130911,67.993,306,33.56,2.83,246.5,59.99,19.0
201,201709130916,70.342,298,33.0,2.15,246.3,59.99,19.0
202,201709130921,74.455,303,33.4,2.63,246.1,60.02,20.0
203,201709130927,90.23,304,33.46,3.24,247.1,59.98,20.0
204,201709130932,132.854,328,33.37,4.41,248.1,59.99,21.0
205,201709130937,154.732,276,33.16,4.88,248.1,59.99,22.0
206,201709130942,160.416,305,32.96,5.06,248.4,60.0,23.0
207,201709130947,164.48,298,32.81,5.21,248.8,60.0,24.0
208,201709130952,168.221,303,32.63,5.37,248.7,59.99,24.0
209,201709130957,172.214,304,32.33,5.52,249.0,60.01,25.0
210,201709131002,175.718,301,31.97,5.71,249.4,59.98,26.0
211,201709131007,178.812,303,31.63,5.86,248.6,59.99,28.0
212,201709131012,180.711,305,31.38,5.99,248.5,59.99,29.0
213,201709131017,184.017,299,31.17,6.13,248.7,59.98,30.0
214,201709131022,186.523,304,30.98,6.31,249.1,59.98,31.0
215,201709131027,191.66,303,30.77,6.53,248.7,59.97,32.0
216,201709131031,197.075,254,30.62,6.71,248.5,59.99,33.0
217,201709131036,200.436,303,30.48,6.84,247.7,59.98,35.0
218,201709131041,201.34,303,30.35,6.86,247.5,59.98,36.0
219,201709131046,201.669,302,30.24,6.94,248.0,59.97,37.0
220,201709131051,204.623,302,30.14,7.04,247.6,60.02,38.0
221,201709131056,206.667,303,30.1,7.18,247.1,60.0,39.0
222,201709131102,208.93,302,30.0,7.25,247.3,60.02,40.0
223,201709131107,211.287,303,29.88,7.36,248.4,60.02,41.0
224,201709131112,213.235,302,29.75,7.36,248.3,60.01,42.0
225,201709131117,210.599,302,29.71,7.52,248.4,60.02,43.0
226,201709131122,215.274,303,29.59,7.61,247.5,59.99,44.0
227,201709131127,218.245,319,29.46,7.74,247.6,60.01,45.0
228,201709131132,222.032,284,29.35,7.87,247.8,59.98,46.0
229,201709131137,221.351,305,29.22,7.91,248.1,60.0,47.0
230,201709131142,223.361,302,29.16,8.02,248.9,60.01,48.0
231,201709131147,226.88,301,29.14,8.14,247.9,60.0,49.0
232,201709131152,229.548,303,29.05,8.35,248.3,60.0,49.0
233,201709131157,215.749,303,29.07,8.59,249.1,60.02,50.0
234,201709131202,238.654,301,28.9,8.76,249.8,60.0,51.0
235,201709131207,242.013,304,28.78,8.65,249.7,60.0,52.0
236,201709131212,227.733,303,28.78,8.27,249.1,60.01,52.0
237,201709131217,225.987,301,28.85,6.98,247.9,60.0,53.0
238,201709131222,161.066,303,29.29,4.88,246.0,60.01,52.0
239,201709131227,170.34,303,29.53,8.28,249.2,60.0,52.0
240,201709131232,255.166,302,28.84,8.91,250.1,59.97,53.0
241,201709131237,132.498,303,28.8,2.51,241.5,60.01,53.0
242,201709131242,143.632,304,29.84,5.91,244.2,60.0,52.0
243,201709131247,163.385,301,29.93,7.23,248.1,59.99,51.0
244,201709131252,172.142,302,29.81,4.78,245.0,60.01,51.0
245,201709131257,149.924,303,29.99,6.2,244.2,60.02,51.0
246,201709131303,160.099,302,29.93,6.76,248.2,60.0,50.0
247,201709131307,175.879,257,29.83,6.81,248.2,60.0,50.0
248,201709131312,171.422,301,29.8,5.09,247.7,59.98,50.0
249,201709131317,217.168,303,29.16,10.31,251.9,60.0,51.0
250,201709131322,220.28,304,29.01,4.42,246.0,60.0,51.0
251,201709131334,177.315,731,29.39,4.72,245.7,60.0,52.0
252,201709131338,131.762,244,29.83,6.09,248.4,60.01,51.0
253,201709131339,148.688,48,29.81,4.6,247.1,60.0,51.0
254,201709131340,167.923,52,29.83,5.17,247.3,59.98,51.0
255,201709131341,144.667,51,29.81,4.66,246.7,59.98,51.0
256,201709131341,124.457,46,29.91,4.99,246.7,59.98,51.0
257,201709131342,159.154,52,29.99,6.87,248.7,60.0,51.0
258,201709131343,224.288,52,29.83,6.37,248.6,60.01,51.0
259,201709131344,194.723,47,29.8,6.55,248.9,60.0,51.0
260,201709131345,215.49,51,29.6,4.83,247.0,60.01,51.0
261,201709131350,240.93,300,29.0,6.36,248.4,59.99,52.0
262,201709131355,144.384,302,28.59,2.04,243.9,59.99,52.0
263,201709131400,52.345,304,29.52,1.92,243.2,59.99,50.0
264,201709131405,57.469,303,30.12,2.29,245.5,60.0,49.0
265,201709131410,75.291,299,30.71,3.1,245.2,59.97,49.0
266,201709131415,144.938,305,30.51,4.23,247.9,60.01,48.0
267,201709131420,139.069,303,30.3,3.73,246.9,59.99,48.0
268,201709131425,147.421,302,30.19,4.67,247.3,60.0,48.0
269,201709131430,117.238,302,30.2,3.39,244.8,60.02,47.0
270,201709131435,100.44,302,30.37,3.37,245.5,59.99,47.0
271,201709131440,109.714,301,30.48,3.63,246.3,60.01,46.0
272,201709131445,109.195,257,30.5,3.82,246.7,59.98,46.0
273,201709131450,116.477,304,30.53,4.05,247.0,59.99,46.0
274,201709131455,141.518,301,30.42,5.24,247.4,60.0,46.0
275,201709131500,160.954,303,30.25,6.86,247.8,60.01,46.0
276,201709131505,241.056,303,29.49,6.73,248.5,60.04,47.0
277,201709131510,229.425,301,29.04,8.67,249.5,60.01,48.0
278,201709131515,227.604,303,29.23,7.63,248.3,60.01,49.0
279,201709131520,206.681,304,29.04,7.54,247.6,59.99,50.0
280,201709131525,163.565,301,29.37,7.22,247.8,60.0,50.0
281,201709131530,180.088,319,29.38,6.95,247.8,59.99,51.0
282,201709131535,177.432,285,29.35,6.33,248.0,59.98,51.0
283,201709131540,192.474,302,29.21,6.93,247.5,60.01,51.0
284,201709131545,190.539,306,29.2,6.88,246.8,60.02,52.0
285,201709131550,193.827,300,29.12,6.78,247.3,59.99,52.0
286,201709131555,166.864,302,29.34,5.67,246.1,60.0,52.0
287,201709131600,170.787,305,29.45,5.92,245.1,60.01,52.0
288,201709131605,163.261,299,29.53,5.63,245.9,60.0,52.0
289,201709131610,159.625,304,29.67,5.45,245.1,59.97,52.0
290,201709131615,153.128,305,29.74,5.23,243.6,59.98,52.0
291,201709131634,135.745,1142,30.08,4.69,244.0,60.02,50.0
292,201709131649,96.916,905,32.32,1.31,243.4,59.98,49.0
293,201709131704,27.098,904,31.74,0.86,243.9,59.99,46.0
294,201709131719,19.819,902,29.79,0.53,242.8,60.0,42.0
295,201709131735,11.316,938,29.4,0.39,243.1,59.99,39.0
296,201709131750,9.409,871,29.48,0.34,243.4,59.99,36.0
297,201709131805,8.163,901,29.55,0.3,243.0,59.98,33.0
298,201709131820,6.145,904,29.24,0.19,243.1,60.0,31.0
299,201709131835,4.082,906,30.04,0.15,245.1,60.01,30.0
300,201709131850,2.016,900,30.03,0.11,242.4,60.0,28.0
301,201709140647,0.538,431,30.12,0.1,242.6,59.99,17.0
302,201709140703,1.954,346,30.42,0.14,245.4,59.98,18.0
303,201709140705,2.552,116,30.32,0.12,244.5,60.0,18.0
304,201709140707,1.896,115,30.36,0.12,242.7,59.99,18.0
305,201709140709,2.568,81,30.42,0.14,243.3,59.97,18.0
306,201709140709,3.333,3,30.5,0.14,243.3,59.96,18.0
307,201709140710,2.966,88,30.5,0.13,243.2,59.98,18.0
308,201709140711,2.824,51,30.42,0.13,243.4,60.02,18.0
309,201709140712,2.5,50,30.46,0.13,242.6,60.02,19.0
310,201709140713,2.17,53,30.32,0.12,242.5,60.0,19.0
311,201709140714,2.0,47,30.33,0.12,241.8,59.98,19.0
312,201709140714,1.917,48,30.39,0.12,242.6,60.0,19.0
313,201709140715,2.058,52,30.45,0.13,241.7,59.99,19.0
314,201709140716,2.354,48,30.36,0.13,241.8,59.97,19.0
315,201709140717,2.885,52,30.49,0.14,241.8,59.99,18.0
316,201709140732,3.24,916,29.73,0.18,241.2,60.02,19.0
317,201709140747,6.372,887,29.76,0.22,241.2,60.02,19.0
318,201709140802,5.208,906,30.07,0.28,243.2,60.01,19.0
319,201709140817,7.092,901,30.0,0.28,242.8,59.98,20.0
320,201709140832,9.899,904,29.95,0.3,242.4,60.02,20.0
321,201709140847,15.087,906,31.45,0.85,243.6,59.98,21.0
322,201709140902,19.624,900,31.45,1.11,244.2,59.98,21.0
323,201709140917,39.317,904,31.38,1.04,243.8,60.01,23.0
324,201709140933,32.841,933,31.73,1.59,243.2,59.98,24.0
325,201709140947,35.312,872,31.36,1.33,242.9,60.01,24.0
326,201709141002,43.236,904,31.46,1.48,243.8,59.98,25.0
327,201709141017,54.481,906,32.27,3.25,245.2,60.0,27.0
328,201709141032,86.392,901,31.6,2.74,243.8,60.0,29.0
329,201709141048,84.085,903,30.88,1.82,244.0,60.0,31.0
330,201709141103,54.548,905,31.2,1.92,243.9,59.98,31.0
331,201709141118,50.112,901,30.92,1.41,244.0,59.97,31.0
332,201709141133,62.845,944,31.5,2.41,244.6,60.01,32.0
333,201709141148,76.676,864,31.4,2.65,245.8,60.01,32.0
334,201709141203,86.987,901,31.43,2.99,245.9,59.98,33.0
335,201709141218,143.078,903,33.86,8.94,252.7,60.01,36.0
336,201709141233,152.656,907,30.43,2.89,244.6,59.97,39.0
337,201709141247,171.199,854,29.91,4.54,247.5,59.99,42.0
338,201709141302,130.508,905,30.37,2.84,245.7,60.01,43.0
339,201709141317,69.843,903,30.64,2.29,246.1,60.0,41.0
340,201709141347,71.409,1808,30.79,2.17,245.2,60.0,39.0
341,201709141403,71.052,902,31.24,2.93,247.7,60.0,39.0
342,201709141418,93.69,902,31.11,3.47,247.8,59.98,39.0
343,201709141433,173.012,904,30.06,5.97,251.2,59.99,41.0
344,201709141448,156.149,905,30.08,5.34,249.6,60.02,43.0
345,201709141503,153.583,901,29.97,2.62,245.4,59.99,45.0
346,201709141518,82.04,905,30.78,2.77,245.5,59.98,43.0
347,201709141533,194.088,920,29.48,4.8,248.1,60.0,46.0
348,201709141548,64.729,885,30.25,1.99,246.5,60.0,44.0
349,201709141603,44.637,904,30.26,1.28,245.2,60.0,42.0
350,201709141618,61.508,904,30.7,2.01,246.6,60.0,40.0
351,201709141633,83.1,902,29.65,1.0,244.7,60.0,40.0
352,201709141648,20.162,905,29.87,0.7,242.9,59.99,38.0
353,201709141703,22.834,902,30.32,0.88,242.9,60.0,36.0
354,201709141718,29.618,905,30.38,1.19,243.3,60.02,35.0
355,201709141734,27.43,931,30.14,0.72,243.3,59.99,33.0
356,201709141748,19.64,875,29.88,0.56,242.2,59.99,32.0
357,201709141803,12.663,903,29.49,0.38,242.2,60.02,31.0
358,201709141818,7.735,904,29.16,0.27,240.4,59.99,30.0
359,201709141834,5.663,903,29.06,0.19,240.8,59.99,29.0
360,201709150652,0.028,393,31.76,0.11,243.9,60.0,18.0
361,201709150711,5.574,1117,30.45,0.34,246.0,60.01,19.0
362,201709150712,9.75,52,30.58,0.35,246.1,60.0,19.0
363,201709150713,10.102,59,30.65,0.37,245.5,59.99,19.0
364,201709150713,10.583,48,30.64,0.38,245.5,60.0,19.0
365,201709150714,10.857,56,30.75,0.4,244.9,60.0,19.0
366,201709150715,11.451,51,30.76,0.41,245.6,60.0,19.0
367,201709150716,11.64,50,30.73,0.41,245.1,60.01,19.0
368,201709150716,10.0,4,30.79,0.42,245.0,60.02,19.0
369,201709150717,12.037,54,30.85,0.43,245.0,59.99,19.0
370,201709150732,14.209,901,31.11,0.53,246.0,59.98,19.0
371,201709150747,14.169,904,30.68,0.43,246.3,60.02,20.0
372,201709150802,14.752,904,31.01,0.6,246.4,60.03,20.0
373,201709150817,16.703,910,30.9,0.6,245.8,60.02,21.0
374,201709150832,20.587,896,31.26,0.82,245.4,60.0,22.0
375,201709150847,26.888,905,31.2,1.02,246.0,60.02,22.0
376,201709150902,40.163,901,31.54,1.51,243.4,60.0,24.0
377,201709150917,44.292,906,31.75,1.75,245.1,60.03,25.0
378,201709150932,77.141,900,31.79,2.59,246.2,60.0,27.0
379,201709150948,123.12,905,31.26,6.72,251.1,60.0,30.0
380,201709151003,159.634,905,30.46,2.53,246.9,59.99,33.0
381,201709151018,85.775,921,31.46,4.64,248.3,59.98,35.0
382,201709151033,154.082,885,30.68,4.34,248.0,59.99,37.0
383,201709151048,137.291,904,30.53,4.6,248.0,60.0,38.0
384,201709151103,217.958,901,29.31,7.95,248.3,60.0,43.0
385,201709151118,208.723,904,29.25,7.32,248.5,60.0,46.0
386,201709151133,207.57,905,29.1,7.52,249.7,60.0,49.0
387,201709151148,217.053,900,28.8,8.53,247.9,60.01,51.0
388,201709151203,99.073,904,29.92,2.21,244.0,59.98,49.0
389,201709151219,99.624,937,30.47,3.03,244.7,60.02,47.0
390,201709151233,79.906,869,30.65,2.5,244.7,59.98,45.0
391,201709151248,71.653,905,30.9,2.53,245.0,59.99,43.0
392,201709151303,85.914,904,31.6,2.6,245.5,59.97,42.0
393,201709151318,84.043,901,31.91,3.1,246.3,60.01,40.0
394,201709151333,196.744,904,30.55,8.15,250.8,60.0,41.0
395,201709151348,216.616,904,29.59,7.62,249.7,59.97,44.0
396,201709151403,236.795,901,28.74,8.5,249.6,59.99,48.0
397,201709151419,235.81,947,28.45,9.0,247.8,60.01,52.0
398,201709151434,241.778,863,28.13,9.45,248.8,59.99,55.0
399,201709151448,250.581,855,31.4,7.54,247.5,60.0,55.0
400,201709151503,206.32,906,30.45,6.44,249.1,60.02,51.0
401,201709151518,186.391,902,29.14,1.58,243.3,59.99,50.0
402,201709151533,159.54,902,29.79,7.2,248.3,59.98,48.0
403,201709151548,176.927,903,29.42,2.35,244.4,60.0,48.0
404,201709151603,160.785,906,30.23,1.92,243.6,59.99,48.0
405,201709151618,45.06,911,31.5,1.16,243.0,59.98,43.0
406,201709151633,27.556,894,30.99,0.75,243.7,60.01,38.0
407,201709151648,22.34,903,31.24,0.83,242.9,60.01,35.0
408,201709151703,23.763,903,31.21,0.82,244.7,59.98,33.0
409,201709151718,26.481,903,31.16,0.89,244.3,59.99,32.0
410,201709151733,25.455,904,30.85,0.72,245.2,59.99,31.0
411,201709151749,19.813,903,30.67,0.6,244.1,59.99,30.0
412,201709151804,12.711,903,30.04,0.4,245.7,60.04,29.0
413,201709151819,7.114,925,29.36,0.21,241.5,60.02,29.0
414,201709151834,4.541,882,29.49,0.17,243.8,60.01,28.0
415,201709151849,2.666,903,29.59,0.12,243.2,59.99,27.0
416,201709160655,0.014,569,29.11,0.12,241.7,60.01,19.0
417,201709160656,0.181,83,25.96,0.12,242.0,59.99,19.0
418,201709160657,1.378,82,30.36,0.13,242.0,60.04,19.0
419,201709160658,2.22,50,30.41,0.13,242.0,60.02,19.0
420,201709160659,2.483,58,30.4,0.13,241.4,60.02,19.0
