,date_time,power,power_unknown,DCV,DCA,ACV,ACHZ,TMPI
160,201709121842,5.505,301,29.92,0.19,242.8,59.99,28.0
161,201709121847,4.158,304,30.19,0.16,242.9,59.99,28.0
162,201709121852,2.963,301,30.49,0.13,242.8,60.01,27.0
163,201709121857,1.841,302,30.38,0.11,243.3,60.0,26.0
164,201709121903,0.99,314,30.47,0.1,242.9,60.01,26.0
165,201709130642,0.006,349,12.32,0.1,241.1,59.99,12.0
166,201709130654,1.034,715,31.35,0.12,240.1,60.0,12.0
167,201709130655,2.855,62,31.28,0.13,240.8,60.0,12.0
168,201709130656,3.173,52,31.24,0.14,241.7,60.01,12.0
169,201709130657,3.37,54,31.13,0.14,240.9,60.01,12.0
170,201709130658,3.627,51,31.02,0.14,241.4,60.02,12.0
171,201709130659,3.963,54,30.98,0.15,240.2,60.0,12.0
172,201709130700,4.163,49,30.84,0.16,242.9,59.97,12.0
173,201709130700,5.0,3,30.98,0.16,242.8,59.97,12.0
174,201709130700,4.585,53,30.82,0.18,242.5,59.98,12.0
175,201709130706,5.704,301,30.88,0.21,243.0,60.01,12.0
176,201709130711,6.392,314,31.16,0.26,243.1,60.01,12.0
177,201709130716,8.023,304,31.29,0.29,243.4,60.03,13.0
178,201709130721,8.934,301,31.39,0.33,242.3,60.0,13.0
179,201709130726,10.156,302,31.59,0.38,240.8,59.99,13.0
180,201709130731,11.305,315,31.62,0.39,241.6,60.01,13.0
181,201709130736,11.77,291,31.65,0.41,241.8,60.01,13.0
182,201709130741,13.023,302,31.91,0.49,242.2,60.0,13.0
183,201709130746,14.809,303,32.03,0.53,242.2,60.0,13.0
184,201709130751,17.156,301,32.24,0.61,242.7,60.03,14.0
185,201709130756,19.709,302,32.33,0.66,243.7,60.0,14.0
186,201709130801,20.388,304,32.34,0.71,242.9,60.0,14.0
187,201709130806,21.295,302,32.47,0.74,243.2,59.99,14.0
188,201709130811,25.669,302,32.58,0.92,243.2,59.98,14.0
189,201709130816,33.553,304,33.1,1.33,243.9,60.01,15.0
190,201709130821,43.193,301,33.24,1.48,245.2,59.99,15.0
191,201709130826,43.855,303,33.1,1.49,245.3,60.02,16.0
192,201709130831,43.51,302,32.96,1.25,244.6,60.02,16.0
193,201709130836,39.261,303,32.98,1.25,244.4,60.02,16.0
194,201709130841,43.343,303,33.07,1.43,243.2,60.01,17.0
195,201709130846,45.588,301,33.02,1.49,244.5,59.99,17.0
196,201709130852,47.113,302,32.92,1.3,245.0,60.01,17.0
197,201709130857,46.013,306,33.31,1.65,245.5,59.99,17.0
198,201709130902,74.403,300,33.8,2.62,246.0,60.0,18.0
199,201709130907,74.449,303,33.81,2.59,245.6,59.98,19.0
200,201709130912,66.574,305,33.79,2.64,245.7,60.0,19.0
201,201709130917,66.809,299,33.29,2.06,245.9,59.99,19.0
202,201709130922,73.871,303,33.59,2.57,246.5,60.01,20.0
203,201709130927,89.528,303,33.81,3.53,247.7,59.99,21.0
204,201709130931,131.809,256,33.77,4.09,247.5,60.0,21.0
205,201709130936,152.964,302,33.44,4.91,248.0,59.99,22.0
206,201709130941,161.327,303,33.13,5.12,247.8,60.01,23.0
207,201709130946,165.588,301,32.99,5.26,248.2,60.01,24.0
208,201709130951,169.132,304,32.79,5.43,248.9,60.01,25.0
209,201709130956,173.119,302,32.43,5.58,248.3,59.99,26.0
210,201709131001,176.53,302,32.13,5.76,249.1,59.98,27.0
211,201709131006,180.272,302,31.83,5.91,248.6,60.0,29.0
212,201709131011,181.905,304,31.56,6.04,248.5,60.0,30.0
213,201709131016,185.326,301,31.37,6.17,248.4,59.97,31.0
214,201709131022,188.36,303,31.22,6.35,248.4,59.98,32.0
215,201709131027,192.752,302,31.02,6.59,248.7,59.97,33.0
216,201709131032,198.239,301,30.87,6.79,248.2,59.98,35.0
217,201709131037,202.523,304,30.7,6.9,248.0,59.98,36.0
218,201709131042,202.947,302,30.59,6.93,247.3,59.97,37.0
219,201709131047,203.654,301,30.5,7.01,247.5,59.97,38.0
220,201709131052,206.429,303,30.39,7.13,246.7,60.02,40.0
221,201709131057,210.135,303,30.41,7.25,246.9,60.01,41.0
222,201709131102,211.159,302,30.32,7.31,247.3,60.02,42.0
223,201709131107,214.469,303,30.19,7.44,248.0,60.01,43.0
224,201709131112,215.864,302,30.09,7.53,248.1,60.0,43.0
225,201709131117,213.941,303,29.98,7.61,248.2,60.01,44.0
226,201709131122,218.609,302,29.94,7.68,247.3,59.99,45.0
227,201709131128,221.503,336,29.75,7.83,247.3,60.01,46.0
228,201709131132,224.265,268,29.66,7.94,247.4,59.97,47.0
229,201709131137,225.398,304,29.51,7.98,247.3,60.01,48.0
230,201709131142,226.705,302,29.57,8.1,248.3,60.0,49.0
231,201709131147,230.397,302,29.54,8.24,248.0,60.02,50.0
232,201709131152,234.934,302,29.47,8.46,247.8,60.01,50.0
233,201709131157,220.152,303,29.49,8.71,248.6,60.02,51.0
234,201709131202,244.361,302,29.38,8.81,249.4,60.0,52.0
235,201709131207,248.194,258,29.35,8.86,248.9,59.99,52.0
236,201709131212,235.303,300,29.45,8.52,248.8,60.0,52.0
237,201709131217,234.191,304,29.39,7.31,248.1,59.99,53.0
238,201709131222,170.307,303,29.74,6.27,246.9,60.01,53.0
239,201709131227,166.289,301,30.16,6.64,247.6,59.99,52.0
240,201709131232,257.066,304,29.37,9.41,250.3,59.98,53.0
241,201709131237,154.191,303,29.33,2.54,241.3,60.0,53.0
242,201709131242,136.69,300,30.35,6.68,247.6,60.01,52.0
243,201709131247,166.313,304,30.45,5.88,244.4,59.99,51.0
244,201709131252,178.3,303,30.37,5.63,245.8,60.02,51.0
245,201709131257,151.133,301,30.49,5.75,243.5,60.02,50.0
246,201709131302,158.908,303,30.39,8.5,248.9,60.0,50.0
247,201709131307,181.178,304,30.29,4.27,245.7,60.0,50.0
248,201709131312,176.97,300,30.4,6.96,249.0,59.98,50.0
249,201709131317,226.007,303,29.74,10.16,251.9,60.0,50.0
250,201709131322,214.931,305,29.58,3.78,245.6,60.0,50.0
251,201709131336,172.578,827,30.05,3.34,245.5,60.0,51.0
252,201709131338,161.589,146,30.31,5.23,247.4,60.0,51.0
253,201709131339,145.0,49,30.38,5.46,247.4,59.99,51.0
254,201709131340,171.769,52,30.31,4.75,246.6,59.98,51.0
255,201709131341,137.34,50,30.31,3.95,245.8,59.99,50.0
256,201709131342,129.298,47,30.49,4.68,246.7,59.98,50.0
257,201709131343,196.038,52,30.42,6.08,248.0,59.99,50.0
258,201709131343,225.365,52,30.26,8.18,249.6,60.01,50.0
259,201709131344,209.609,46,30.14,9.11,250.4,60.0,50.0
260,201709131344,282.333,3,30.23,8.63,250.3,60.0,50.0
261,201709131349,240.27,304,29.49,9.74,250.7,60.0,51.0
262,201709131354,166.086,301,28.9,2.38,244.3,60.0,51.0
263,201709131359,54.264,303,29.85,2.02,244.4,60.0,50.0
264,201709131405,58.5,304,30.44,2.34,245.5,60.01,49.0
265,201709131410,75.87,300,31.04,2.92,245.0,59.98,48.0
266,201709131415,142.406,303,30.97,4.51,246.8,60.01,48.0
267,201709131420,145.007,304,30.68,3.88,247.2,59.99,48.0
268,201709131425,146.708,301,30.6,4.92,247.5,59.99,48.0
269,201709131430,123.079,302,30.55,3.42,245.1,60.0,47.0
270,201709131435,102.368,304,30.8,3.41,245.7,59.98,47.0
271,201709131440,111.325,302,30.95,3.88,246.6,59.99,46.0
272,201709131445,111.917,302,30.9,3.77,246.4,59.98,46.0
273,201709131450,120.02,302,31.02,4.21,247.0,59.99,46.0
274,201709131455,146.694,301,30.85,5.37,247.3,60.02,46.0
275,201709131500,168.227,304,30.56,8.53,248.7,60.0,46.0
276,201709131505,242.297,303,29.92,6.36,247.9,60.03,47.0
277,201709131510,236.92,301,29.5,8.55,248.9,60.0,48.0
278,201709131515,231.455,303,29.45,8.01,247.8,60.01,49.0
279,201709131520,210.806,304,29.56,7.81,247.1,60.0,50.0
280,201709131525,166.663,300,29.82,7.42,247.6,60.01,50.0
281,201709131531,180.404,337,29.8,5.29,245.0,59.99,51.0
282,201709131535,180.347,268,29.83,6.75,247.6,59.98,51.0
283,201709131540,198.382,304,29.63,6.97,247.2,59.99,52.0
284,201709131545,194.109,304,29.66,6.93,246.7,60.02,52.0
285,201709131550,196.517,300,29.61,6.81,247.8,59.99,52.0
286,201709131555,167.492,303,29.81,5.98,245.8,60.01,53.0
287,201709131600,174.776,303,29.95,5.77,245.2,60.01,52.0
288,201709131605,165.403,300,30.05,5.68,245.8,59.99,52.0
289,201709131611,161.751,305,30.16,5.47,245.1,59.98,52.0
290,201709131616,155.957,304,30.22,5.24,244.6,59.98,51.0
291,201709131634,137.839,1097,30.42,4.76,244.8,60.01,50.0
292,201709131649,132.364,904,30.52,3.91,243.7,60.0,50.0
293,201709131704,51.951,903,32.83,1.15,244.4,59.99,47.0
294,201709131719,30.233,904,31.75,0.9,243.2,60.0,44.0
295,201709131734,32.094,909,34.2,0.46,243.2,60.0,42.0
296,201709131749,11.851,897,29.47,0.36,243.4,60.0,39.0
297,201709131804,8.621,903,29.48,0.31,243.6,60.0,36.0
298,201709131819,6.593,904,29.25,0.2,242.7,59.98,33.0
299,201709131834,4.327,903,29.91,0.15,245.0,59.99,31.0
300,201709131849,2.135,904,30.07,0.11,243.0,60.0,29.0
301,201709140644,0.022,136,11.31,0.1,241.4,59.97,17.0
302,201709140702,1.267,243,30.39,0.14,246.0,59.99,18.0
303,201709140704,3.163,160,30.55,0.13,245.0,60.0,18.0
304,201709140706,2.075,107,30.51,0.11,244.3,60.01,18.0
305,201709140708,2.06,117,30.53,0.13,243.6,59.98,18.0
306,201709140709,2.855,69,30.5,0.14,243.5,59.96,18.0
307,201709140710,2.909,77,30.51,0.13,243.3,60.0,18.0
308,201709140711,2.68,50,30.45,0.13,243.1,60.02,19.0
309,201709140712,2.294,51,30.5,0.12,242.9,60.0,19.0
310,201709140713,2.077,52,30.51,0.12,241.5,59.99,19.0
311,201709140714,1.875,48,30.46,0.12,242.2,59.98,19.0
312,201709140715,1.957,47,30.52,0.12,241.6,59.98,19.0
313,201709140715,2.094,53,30.56,0.12,241.5,59.99,18.0
314,201709140716,2.5,48,30.49,0.13,241.7,59.98,18.0
315,201709140717,3.038,52,30.41,0.14,241.9,60.0,18.0
316,201709140733,3.302,933,29.99,0.2,241.9,60.02,19.0
317,201709140747,6.45,871,30.04,0.21,241.6,60.01,19.0
318,201709140802,5.266,905,30.28,0.28,243.0,60.01,19.0
319,201709140817,7.115,901,30.19,0.28,242.6,59.99,20.0
320,201709140832,9.955,904,30.22,0.31,242.8,60.02,20.0
321,201709140847,15.536,906,31.68,0.86,243.5,60.0,21.0
322,201709140902,19.958,900,31.89,1.16,243.3,59.98,21.0
323,201709140918,39.275,903,31.62,1.02,243.4,60.01,23.0
324,201709140933,33.254,952,32.23,1.58,244.2,59.99,24.0
325,201709140947,34.724,809,31.58,1.28,243.4,60.0,24.0
326,201709141002,43.235,904,31.71,1.44,244.1,59.99,26.0
327,201709141017,52.773,903,32.49,3.03,245.4,60.01,27.0
328,201709141032,86.153,902,31.91,2.73,244.3,60.02,29.0
329,201709141047,84.444,905,31.12,1.86,244.0,60.0,31.0
330,201709141102,54.213,903,31.44,1.91,244.0,59.97,32.0
331,201709141117,50.704,902,31.19,1.47,244.1,59.97,32.0
332,201709141132,61.576,915,31.84,2.46,244.5,60.0,32.0
333,201709141147,75.768,893,31.68,2.6,245.7,60.01,33.0
334,201709141202,86.567,901,31.68,3.11,245.8,59.99,34.0
335,201709141217,138.283,904,31.85,9.56,252.6,60.01,37.0
336,201709141232,160.387,904,30.66,2.95,244.2,59.96,39.0
337,201709141248,169.514,902,30.3,4.93,247.0,60.0,42.0
338,201709141303,131.331,905,30.7,2.81,244.9,60.01,43.0
339,201709141318,69.514,903,30.95,2.28,246.0,60.0,42.0
340,201709141348,71.953,1813,31.08,2.15,245.9,60.0,40.0
341,201709141403,72.468,897,31.55,2.91,247.8,59.99,39.0
342,201709141418,94.032,902,31.39,3.5,247.3,59.98,40.0
343,201709141433,176.688,904,30.38,6.02,251.0,60.0,42.0
344,201709141448,157.949,904,30.26,3.96,247.8,60.0,43.0
345,201709141503,155.251,901,30.78,2.77,244.8,60.0,45.0
346,201709141518,84.185,905,31.05,2.79,245.1,60.0,44.0
347,201709141534,197.091,938,29.99,5.29,248.0,60.0,46.0
348,201709141548,61.939,868,30.55,1.97,246.5,60.0,44.0
349,201709141603,44.767,905,30.54,1.3,245.7,59.99,42.0
350,201709141618,63.055,903,30.95,2.03,246.3,60.01,40.0
351,201709141633,83.442,902,29.96,0.98,245.2,60.0,40.0
352,201709141648,20.22,905,30.14,0.71,243.7,59.99,38.0
353,201709141703,23.209,903,30.55,0.9,242.3,60.0,36.0
354,201709141719,30.635,904,30.87,1.23,243.1,60.02,35.0
355,201709141733,27.811,858,30.38,0.71,241.8,59.99,34.0
356,201709141748,20.146,900,30.13,0.57,242.4,60.0,33.0
357,201709141803,12.951,905,29.73,0.4,241.9,60.02,32.0
358,201709141818,7.868,904,29.39,0.27,240.8,59.98,30.0
359,201709141833,5.771,902,29.27,0.19,241.1,60.01,29.0
360,201709150652,0.013,389,14.45,0.12,244.4,59.99,18.0
361,201709150710,5.193,1120,30.73,0.32,246.0,59.98,19.0
362,201709150711,9.2,50,30.83,0.33,245.5,60.01,19.0
363,201709150712,9.516,62,30.93,0.35,246.0,59.99,19.0
364,201709150713,10.0,48,31.04,0.35,245.4,59.99,19.0
365,201709150714,10.4,50,31.02,0.37,245.7,60.0,19.0
366,201709150715,10.684,57,31.06,0.37,245.8,60.0,19.0
367,201709150716,11.122,49,31.09,0.39,244.9,60.0,19.0
368,201709150716,11.392,51,31.14,0.4,245.1,60.01,19.0
369,201709150717,11.642,53,31.15,0.41,245.6,60.01,19.0
370,201709150732,13.724,902,31.51,0.51,245.5,59.99,19.0
371,201709150747,13.908,904,30.97,0.42,246.5,60.01,20.0
372,201709150802,14.808,903,31.37,0.58,246.2,60.03,21.0
373,201709150818,16.554,928,31.34,0.6,245.7,60.0,21.0
374,201709150833,20.536,879,31.66,0.81,246.0,60.01,22.0
375,201709150848,26.75,904,31.65,1.0,245.7,60.01,23.0
376,201709150903,39.814,901,31.94,1.47,243.8,60.0,24.0
377,201709150918,43.958,906,32.15,1.74,246.0,60.03,25.0
378,201709150933,76.846,901,32.14,2.57,245.5,60.0,27.0
379,201709150948,125.701,905,31.62,6.75,250.8,60.0,30.0
380,201709151003,158.074,906,30.88,2.49,246.7,59.99,34.0
381,201709151019,90.058,937,31.82,6.78,250.1,59.97,36.0
382,201709151033,154.333,868,31.13,4.34,247.9,59.99,38.0
383,201709151048,137.959,904,30.96,5.23,247.9,60.0,39.0
384,201709151103,222.429,900,29.79,7.94,247.9,60.0,43.0
385,201709151118,212.374,904,29.68,7.4,248.7,59.99,46.0
386,201709151133,211.107,906,29.54,7.63,249.7,60.01,49.0
387,201709151147,220.965,854,29.43,8.62,247.8,60.0,50.0
388,201709151203,105.802,905,30.33,2.14,244.7,59.98,48.0
389,201709151218,99.7,906,30.85,3.1,244.3,60.0,47.0
390,201709151233,80.697,899,31.0,2.49,245.1,59.98,44.0
391,201709151248,69.845,905,30.9,2.48,244.8,59.99,42.0
392,201709151303,85.517,903,31.87,2.69,245.2,59.96,41.0
393,201709151318,85.043,902,32.28,3.14,246.3,60.0,39.0
394,201709151333,195.006,904,31.03,8.31,250.9,59.99,41.0
395,201709151348,221.069,903,30.03,7.46,249.4,59.97,43.0
396,201709151403,239.967,903,29.29,8.53,249.3,60.02,48.0
397,201709151418,239.377,918,29.08,8.81,247.0,59.97,51.0
398,201709151433,245.918,890,28.71,9.46,248.5,59.97,55.0
399,201709151448,254.618,902,32.49,7.4,247.1,60.01,54.0
400,201709151503,207.424,908,31.63,6.53,249.4,60.02,51.0
401,201709151518,185.663,899,30.3,1.59,243.1,59.99,50.0
402,201709151533,164.196,902,31.0,7.02,247.9,59.97,48.0
403,201709151548,176.419,904,31.05,4.88,245.4,59.99,49.0
404,201709151603,161.922,905,30.79,2.0,243.5,59.98,47.0
405,201709151619,44.515,930,31.57,1.11,243.6,59.98,42.0
406,201709151634,27.24,875,31.25,0.73,243.5,60.01,37.0
407,201709151649,22.382,903,31.42,0.82,242.8,60.01,34.0
408,201709151704,23.93,903,31.46,0.83,244.3,59.98,32.0
409,201709151719,26.801,903,31.4,0.89,244.7,59.98,31.0
410,201709151734,25.654,905,31.06,0.7,245.0,59.98,31.0
411,201709151749,20.047,902,30.76,0.58,244.1,59.99,30.0
412,201709151804,12.802,904,30.16,0.39,244.9,60.03,29.0
413,201709151820,7.116,943,29.48,0.21,241.5,60.02,29.0
414,201709151834,4.546,864,29.54,0.17,245.2,60.03,28.0
415,201709151849,2.584,903,29.74,0.11,243.4,59.99,27.0
416,201709160655,0.024,633,13.65,0.12,241.7,60.0,19.0
417,201709160657,0.175,97,19.93,0.12,242.1,60.02,19.0
418,201709160658,1.644,59,30.41,0.12,241.8,60.03,19.0
419,201709160659,2.291,55,30.44,0.12,241.7,60.01,19.0
420,201709160659,2.519,52,30.46,0.13,243.9,60.02,19.0
