,date_time,power,power_unknown,DCV,DCA,ACV,ACHZ,TMPI
0,201709120640,0.015,205,12.32,0.05,242.1,59.98,10.0
1,201709120647,0.208,427,28.45,0.08,241.4,59.98,10.0
2,201709120649,2.255,106,29.87,0.09,241.2,59.98,10.0
3,201709120650,2.483,58,30.15,0.09,241.5,59.98,11.0
4,201709120651,2.75,56,30.18,0.1,241.4,59.99,11.0
5,201709120651,2.959,49,30.18,0.11,241.5,59.99,11.0
6,201709120652,3.128,47,30.23,0.11,241.3,59.99,11.0
7,201709120653,3.288,52,30.38,0.12,241.7,59.99,11.0
8,201709120654,3.608,51,30.5,0.12,241.3,59.98,11.0
9,201709120655,3.833,48,30.64,0.13,241.6,59.99,11.0
10,201709120656,4.057,53,30.68,0.14,241.1,60.0,11.0
11,201709120701,4.947,300,31.09,0.19,244.1,59.99,11.0
12,201709120706,6.228,302,31.24,0.22,244.7,59.99,11.0
13,201709120711,7.319,304,31.21,0.24,244.9,59.99,11.0
14,201709120716,8.764,301,31.55,0.31,242.7,59.97,11.0
15,201709120721,10.076,303,31.62,0.33,241.8,60.01,11.0
16,201709120726,11.26,304,31.7,0.37,241.5,60.01,11.0
17,201709120731,12.315,302,31.97,0.42,242.8,59.99,12.0
18,201709120736,14.44,302,32.1,0.48,242.2,59.98,12.0
19,201709120741,15.033,303,32.26,0.51,242.0,60.0,12.0
20,201709120746,18.563,300,32.42,0.61,243.1,60.0,12.0
21,201709120752,19.98,347,32.51,0.64,243.2,60.02,12.0
22,201709120756,20.929,255,32.56,0.67,242.7,60.03,12.0
23,201709120801,22.615,301,32.7,0.76,242.0,59.99,13.0
24,201709120806,26.129,303,32.73,0.82,242.3,60.0,13.0
25,201709120811,25.961,304,32.72,0.82,242.6,60.01,13.0
26,201709120825,31.038,813,32.74,1.08,243.6,59.98,14.0
27,201709120825,34.0,15,32.75,1.09,243.9,59.98,14.0
28,201709120826,34.362,58,32.74,1.11,243.5,59.99,14.0
29,201709120827,36.649,57,33.17,1.15,242.9,60.01,14.0
30,201709120828,37.647,51,33.18,1.16,243.1,60.01,14.0
31,201709120828,37.667,48,33.16,1.16,243.1,60.01,14.0
32,201709120829,37.22,50,33.15,1.16,242.6,60.0,14.0
33,201709120830,39.055,55,33.19,1.21,243.1,60.01,14.0
34,201709120831,40.021,47,33.18,1.25,243.3,60.01,14.0
35,201709120836,41.414,304,33.17,1.34,244.4,60.02,14.0
36,201709120841,44.208,303,33.24,1.46,244.9,60.0,15.0
37,201709120846,50.073,300,33.18,1.6,244.8,60.01,15.0
38,201709120851,54.571,303,33.52,1.86,244.2,60.01,15.0
39,201709120856,62.69,303,33.54,2.0,245.1,60.03,16.0
40,201709120901,63.701,301,33.43,1.93,244.6,59.98,16.0
41,201709120906,59.658,304,33.43,1.88,244.8,60.01,17.0
42,201709120911,60.02,302,33.4,1.86,244.1,60.01,17.0
43,201709120929,80.03,1060,33.95,3.89,246.9,60.01,19.0
44,201709120929,124.125,16,33.87,3.64,246.7,60.02,19.0
45,201709120930,106.642,53,33.65,2.8,245.7,59.98,19.0
46,201709120931,88.76,50,33.58,2.55,245.7,59.99,19.0
47,201709120932,85.208,53,33.92,2.49,244.8,60.0,19.0
48,201709120933,81.646,48,33.65,2.55,245.2,59.99,19.0
49,201709120933,92.26,50,33.72,2.82,245.2,59.99,19.0
50,201709120934,93.491,53,33.71,2.77,245.4,59.99,19.0
51,201709120935,99.404,47,33.81,3.34,245.8,59.99,19.0
52,201709120940,124.944,303,33.5,3.0,246.5,59.98,20.0
53,201709120945,135.109,304,33.6,5.18,247.5,60.01,21.0
54,201709120950,155.791,301,33.29,5.18,247.9,59.98,22.0
55,201709120955,171.053,303,32.84,5.3,248.3,59.98,22.0
56,201709121000,173.043,302,32.55,5.48,248.8,59.99,24.0
57,201709121005,176.265,302,32.32,5.61,249.5,60.02,24.0
58,201709121010,178.614,303,32.08,5.73,249.8,60.0,26.0
59,201709121016,183.026,304,31.95,5.89,249.7,60.0,27.0
60,201709121021,185.838,302,31.78,6.03,250.2,60.01,28.0
61,201709121026,189.762,302,31.68,6.19,249.9,60.01,29.0
62,201709121031,193.129,303,31.53,6.29,249.5,60.0,30.0
63,201709121036,196.585,299,31.38,6.43,248.7,60.0,31.0
64,201709121041,199.829,304,31.28,6.59,249.1,60.01,32.0
65,201709121046,202.957,303,31.12,6.74,250.0,60.0,33.0
66,201709121051,206.168,303,31.0,6.85,249.6,60.01,34.0
67,201709121056,209.485,301,30.94,6.98,247.9,60.0,36.0
68,201709121101,211.261,303,30.84,7.05,248.5,60.01,36.0
69,201709121106,212.774,301,30.76,7.11,249.0,59.99,37.0
70,201709121111,214.901,304,30.7,7.22,247.9,59.97,38.0
71,201709121116,218.043,302,30.64,7.35,248.1,60.01,39.0
72,201709121121,220.533,302,30.5,7.47,247.7,59.99,39.0
73,201709121127,223.989,350,30.39,7.58,247.5,60.0,41.0
74,201709121131,224.752,254,30.33,7.64,248.1,60.01,41.0
75,201709121135,226.77,257,30.25,7.72,249.3,60.0,42.0
76,201709121140,228.306,304,30.16,7.78,249.2,59.99,43.0
77,201709121145,229.704,301,30.09,7.9,248.9,59.98,43.0
78,201709121150,232.35,303,29.98,8.01,249.0,60.02,44.0
79,201709121156,232.155,303,29.94,8.08,248.8,60.0,45.0
80,201709121201,236.216,301,29.87,8.15,249.2,60.02,46.0
81,201709121206,236.983,303,29.76,8.18,249.4,60.01,46.0
82,201709121211,237.674,304,29.67,8.31,249.5,59.99,47.0
83,201709121216,240.03,301,29.64,8.37,248.7,60.02,48.0
84,201709121221,242.351,302,29.66,8.39,249.1,60.0,48.0
85,201709121226,242.997,303,29.62,8.43,249.2,60.0,49.0
86,201709121231,242.275,302,29.55,8.43,250.2,60.0,50.0
87,201709121236,240.672,302,29.49,8.46,249.7,60.0,50.0
88,201709121241,242.302,305,29.4,8.47,249.7,59.99,51.0
89,201709121246,244.12,301,29.37,8.59,249.5,59.98,51.0
90,201709121251,245.475,301,29.29,8.63,249.4,60.01,52.0
91,201709121256,245.76,304,29.35,8.57,249.6,59.98,53.0
92,201709121301,245.216,301,29.37,8.56,248.9,59.99,53.0
93,201709121306,244.155,303,29.38,8.56,249.4,59.99,53.0
94,201709121311,243.762,303,29.33,8.59,249.9,59.99,53.0
95,201709121316,244.374,302,29.34,8.56,249.9,60.0,54.0
96,201709121322,245.955,334,29.35,8.6,250.3,60.02,54.0
97,201709121326,243.518,272,29.3,8.56,249.7,60.02,55.0
98,201709121331,244.263,300,29.36,8.51,250.1,60.01,55.0
99,201709121336,242.321,305,29.44,8.52,250.2,60.0,55.0
100,201709121341,242.312,301,29.39,8.46,250.1,59.97,55.0
101,201709121346,243.156,302,29.38,8.5,249.8,59.99,55.0
102,201709121351,240.288,302,29.36,8.37,250.7,60.03,55.0
103,201709121357,238.426,305,29.37,8.39,250.4,60.01,55.0
104,201709121402,239.206,301,29.39,8.31,250.1,60.03,55.0
105,201709121407,237.348,302,29.38,8.3,249.7,59.99,55.0
106,201709121411,234.891,257,29.39,8.17,249.6,59.99,55.0
107,201709121416,234.076,302,29.42,8.08,249.8,59.99,55.0
108,201709121421,230.993,304,29.45,8.09,249.6,60.0,55.0
109,201709121426,229.598,301,29.5,7.85,248.7,59.99,55.0
110,201709121431,226.65,303,29.49,7.88,248.9,59.99,55.0
111,201709121436,225.389,303,29.53,7.81,248.9,60.0,55.0
112,201709121441,223.718,301,29.56,7.72,247.5,60.0,55.0
113,201709121446,222.309,304,29.56,7.71,248.0,60.01,55.0
114,201709121451,220.454,302,29.56,7.61,247.3,60.0,55.0
115,201709121456,217.023,302,29.65,7.49,248.6,60.01,54.0
116,201709121501,212.155,303,29.7,7.2,248.3,60.0,54.0
117,201709121506,206.495,303,29.72,7.16,247.3,59.99,54.0
118,201709121511,203.794,301,29.79,6.95,248.0,60.0,53.0
119,201709121516,192.66,303,29.94,6.49,247.5,59.99,53.0
120,201709121522,187.68,325,30.04,6.39,247.2,60.02,53.0
121,201709121526,193.282,280,30.1,6.48,247.3,59.99,52.0
122,201709121532,184.053,302,30.17,6.51,248.6,60.0,52.0
123,201709121537,189.498,303,30.15,6.18,248.1,59.99,51.0
124,201709121542,183.841,302,30.26,6.35,248.1,60.0,51.0
125,201709121547,185.026,302,30.27,6.16,248.1,60.01,51.0
126,201709121552,177.574,303,30.32,5.83,248.2,60.01,50.0
127,201709121557,172.36,303,30.33,5.78,247.9,60.02,50.0
128,201709121602,166.192,302,30.4,5.39,247.3,60.03,50.0
129,201709121607,157.34,303,30.43,5.13,245.7,60.0,50.0
130,201709121612,149.647,303,30.5,4.91,245.9,60.0,49.0
131,201709121617,145.069,303,30.59,4.74,245.6,60.01,49.0
132,201709121622,141.917,302,30.61,4.58,245.5,60.01,49.0
133,201709121627,130.143,301,33.2,3.43,245.6,59.99,48.0
134,201709121632,98.251,303,34.15,2.54,244.7,59.99,48.0
135,201709121637,88.007,302,33.97,2.45,244.8,60.0,47.0
136,201709121642,71.413,303,33.88,1.31,244.0,60.01,46.0
137,201709121646,34.844,256,33.22,1.03,244.1,60.02,45.0
138,201709121652,30.878,311,32.12,0.95,243.7,59.99,44.0
139,201709121657,28.148,304,31.74,0.91,244.0,60.01,43.0
140,201709121702,26.753,304,31.73,0.87,243.2,59.99,42.0
141,201709121707,25.49,300,31.08,0.79,242.4,59.98,41.0
142,201709121712,22.648,304,30.65,0.77,242.9,59.98,39.0
143,201709121717,23.363,303,30.89,0.75,243.6,59.99,38.0
144,201709121722,22.407,312,30.93,0.75,243.5,59.99,37.0
145,201709121727,21.473,292,30.96,0.68,243.2,59.99,37.0
146,201709121732,19.692,302,30.9,0.62,243.3,59.99,36.0
147,201709121737,18.319,301,30.95,0.61,244.0,60.0,35.0
148,201709121742,17.016,306,30.83,0.53,244.0,60.0,34.0
149,201709121747,15.113,301,30.76,0.5,243.3,60.0,33.0
150,201709121752,15.289,301,30.8,0.48,243.0,60.0,33.0
151,201709121757,14.97,303,30.88,0.5,243.4,60.02,32.0
152,201709121802,14.129,303,30.73,0.45,242.5,60.0,31.0
153,201709121807,12.583,300,30.67,0.41,243.3,59.99,31.0
154,201709121812,11.5,304,30.58,0.37,243.7,60.01,30.0
155,201709121817,9.419,303,30.1,0.27,243.0,59.99,30.0
156,201709121822,7.724,301,30.28,0.26,242.8,60.0,29.0
157,201709121827,7.443,305,30.27,0.25,242.6,59.98,29.0
158,201709121832,6.907,301,30.13,0.23,243.0,59.97,28.0
159,201709121837,6.261,303,30.14,0.2,241.8,60.01,28.0
160,201709121842,5.123,301,29.78,0.16,242.4,59.99,27.0
161,201709121848,3.822,304,29.38,0.12,243.0,60.0,26.0
162,201709121853,2.703,300,28.86,0.09,242.9,60.01,26.0
163,201709121858,1.627,303,28.62,0.06,243.0,59.99,25.0
164,201709130652,0.395,918,29.73,0.08,241.6,60.01,12.0
165,201709130654,2.529,104,29.95,0.1,240.4,60.0,12.0
166,201709130655,2.721,61,30.08,0.1,240.5,60.0,12.0
167,201709130656,3.091,55,30.04,0.11,241.2,60.01,12.0
168,201709130656,3.264,53,30.32,0.11,240.8,60.0,12.0
169,201709130657,3.529,51,30.39,0.12,240.8,60.02,12.0
170,201709130658,3.827,52,30.43,0.13,241.1,60.01,12.0
171,201709130659,4.096,52,30.52,0.14,239.8,59.99,12.0
172,201709130700,4.46,50,30.68,0.16,243.1,59.97,12.0
173,201709130701,4.811,53,30.71,0.17,242.4,59.97,12.0
174,201709130706,5.95,300,30.93,0.19,243.6,60.01,12.0
175,201709130711,6.679,315,31.22,0.26,242.9,59.99,12.0
176,201709130716,8.288,302,31.17,0.28,242.9,60.03,12.0
177,201709130721,9.239,301,31.45,0.32,242.5,60.0,12.0
178,201709130726,10.487,304,31.61,0.37,240.6,59.99,13.0
179,201709130731,11.644,326,31.69,0.39,241.8,60.0,13.0
180,201709130736,12.108,278,31.73,0.4,242.1,60.02,13.0
181,201709130741,13.461,304,31.96,0.47,242.2,60.01,13.0
182,201709130746,15.252,302,32.14,0.51,242.1,59.99,13.0
183,201709130751,17.824,301,32.29,0.61,242.6,60.02,13.0
184,201709130756,20.329,304,32.41,0.66,243.4,59.99,13.0
185,201709130801,21.0,302,32.45,0.69,242.6,60.0,14.0
186,201709130806,21.927,301,32.49,0.75,243.5,59.98,14.0
187,201709130811,26.546,304,32.65,0.92,243.3,59.98,14.0
188,201709130816,34.937,303,33.17,1.38,245.1,60.0,15.0
189,201709130821,45.387,300,33.18,1.56,244.8,60.01,15.0
190,201709130827,46.675,305,33.15,1.53,244.8,60.02,15.0
191,201709130832,45.272,302,33.05,1.25,244.7,60.02,16.0
192,201709130837,41.279,301,33.05,1.29,243.9,60.02,16.0
193,201709130842,45.69,306,33.1,1.49,244.5,60.02,16.0
194,201709130847,47.9,299,33.08,1.54,245.5,59.98,17.0
195,201709130851,51.342,257,33.02,1.38,245.6,60.01,17.0
196,201709130856,46.888,303,33.11,1.72,246.1,59.99,17.0
197,201709130901,74.728,302,33.87,2.6,246.1,59.99,18.0
198,201709130906,79.512,303,33.94,2.92,246.0,59.97,18.0
199,201709130911,69.637,303,33.94,2.94,246.8,60.0,19.0
200,201709130916,73.738,301,33.36,2.17,246.1,60.0,19.0
201,201709130921,74.696,303,33.73,2.63,246.3,60.02,19.0
202,201709130926,91.046,303,33.9,3.38,247.9,59.99,20.0
203,201709130931,135.278,313,33.63,3.75,247.8,60.0,21.0
204,201709130936,155.704,291,33.51,4.84,248.2,59.99,21.0
205,201709130941,163.267,303,33.32,5.03,248.3,60.01,22.0
206,201709130946,166.721,301,33.19,5.17,248.9,60.01,23.0
207,201709130951,171.317,303,33.05,5.36,249.3,60.0,24.0
208,201709130957,176.135,303,32.74,5.52,248.8,60.0,25.0
209,201709131002,178.954,302,32.35,5.68,249.3,59.98,26.0
210,201709131007,181.94,302,32.06,5.84,248.8,60.0,27.0
211,201709131012,184.5,304,31.84,5.97,248.8,59.99,28.0
212,201709131017,187.538,301,31.65,6.09,249.1,59.97,29.0
213,201709131022,190.897,302,31.47,6.27,249.1,59.98,30.0
214,201709131027,195.398,304,31.38,6.51,249.2,59.97,31.0
215,201709131032,201.833,300,31.22,6.69,248.5,59.98,32.0
216,201709131037,206.314,303,31.11,6.81,248.3,59.99,34.0
217,201709131042,206.892,305,30.97,6.85,247.9,59.97,35.0
218,201709131047,207.304,299,30.89,6.93,248.1,59.98,36.0
219,201709131052,210.685,302,30.77,7.04,247.7,60.02,37.0
220,201709131057,212.725,305,30.72,7.15,247.5,60.01,38.0
221,201709131102,215.153,300,30.63,7.2,247.9,60.02,39.0
222,201709131107,217.3,303,30.5,7.34,248.5,60.0,40.0
223,201709131112,218.818,303,30.38,7.43,248.9,59.99,41.0
224,201709131117,216.904,303,30.31,7.49,248.5,60.0,42.0
225,201709131122,221.017,302,30.18,7.58,248.2,59.99,42.0
226,201709131126,224.603,257,30.15,7.69,248.2,60.0,43.0
227,201709131131,228.285,302,30.11,7.84,248.4,59.99,44.0
228,201709131137,230.083,302,30.05,7.89,248.7,59.99,45.0
229,201709131142,230.46,302,29.92,7.98,249.0,60.01,46.0
230,201709131147,233.993,303,29.85,8.08,248.8,60.0,46.0
231,201709131152,236.871,302,29.77,8.27,248.6,60.01,47.0
232,201709131157,220.904,302,29.8,8.48,248.8,60.02,48.0
233,201709131202,244.313,304,29.57,8.63,248.4,60.0,49.0
234,201709131207,249.593,302,29.43,8.65,249.7,59.99,49.0
235,201709131212,234.381,302,29.38,8.32,249.5,60.0,50.0
236,201709131217,233.649,302,29.43,7.31,248.7,60.0,50.0
237,201709131222,168.624,303,29.85,4.63,245.9,60.01,50.0
238,201709131227,168.805,302,30.21,7.58,249.2,60.0,50.0
239,201709131232,260.386,303,29.54,9.21,251.0,59.97,50.0
240,201709131237,146.118,304,29.34,2.35,241.3,60.01,50.0
241,201709131242,142.149,302,30.43,5.48,247.2,60.0,50.0
242,201709131247,164.666,302,30.47,5.51,246.8,59.99,49.0
243,201709131252,177.325,302,30.39,4.74,245.6,60.02,49.0
244,201709131257,150.891,302,30.57,5.26,243.4,60.02,48.0
245,201709131302,160.149,303,30.6,7.39,248.8,59.99,48.0
246,201709131307,178.637,303,30.53,6.6,248.4,60.0,48.0
247,201709131312,178.243,301,30.35,4.9,247.9,59.98,48.0
248,201709131317,230.64,303,29.76,9.82,248.9,60.0,48.0
249,201709131322,210.266,304,29.55,3.28,245.3,60.01,49.0
250,201709131338,170.873,905,30.51,7.03,249.5,59.99,49.0
251,201709131338,198.333,15,30.47,6.13,249.1,59.99,49.0
252,201709131339,161.911,56,30.34,4.57,246.9,60.0,49.0
253,201709131340,158.212,52,30.42,5.98,248.4,59.99,49.0
254,201709131340,157.451,51,30.38,4.58,246.9,59.98,49.0
255,201709131341,130.0,48,30.36,3.96,246.3,59.98,48.0
256,201709131342,150.66,50,30.58,6.43,249.0,59.99,48.0
257,201709131343,215.491,53,29.42,9.88,251.4,60.0,48.0
258,201709131344,212.255,47,30.35,5.65,248.4,60.01,48.0
259,201709131345,223.98,50,30.26,7.12,249.7,60.0,48.0
260,201709131350,241.789,303,29.72,8.66,250.6,59.98,49.0
261,201709131355,157.4,300,29.17,2.06,243.8,59.99,49.0
262,201709131400,52.211,304,30.04,1.85,244.3,60.0,48.0
263,201709131405,56.683,303,30.67,2.19,245.1,60.01,46.0
264,201709131410,73.263,300,31.2,2.76,245.3,59.98,46.0
265,201709131415,142.987,304,31.19,5.17,249.0,60.01,45.0
266,201709131420,143.931,303,30.8,3.7,247.4,59.99,45.0
267,201709131425,147.785,302,30.76,4.81,247.8,60.0,45.0
268,201709131430,120.825,302,30.64,3.28,245.8,60.0,45.0
269,201709131435,101.172,303,30.89,3.28,245.8,59.99,44.0
270,201709131440,109.784,301,31.01,3.6,246.6,59.99,44.0
271,201709131445,110.145,303,31.06,3.6,246.9,59.97,43.0
272,201709131450,118.746,303,31.11,4.14,247.1,59.99,43.0
273,201709131455,146.05,300,31.01,5.42,247.9,60.02,43.0
274,201709131500,171.698,305,30.7,8.13,249.2,60.0,43.0
275,201709131505,241.422,301,30.06,7.12,248.9,60.04,45.0
276,201709131510,240.651,301,29.62,8.57,249.9,60.01,46.0
277,201709131515,232.587,305,29.51,7.84,248.0,60.0,47.0
278,201709131520,210.805,302,29.62,7.37,247.8,60.0,47.0
279,201709131525,166.057,300,29.96,6.84,248.1,60.0,48.0
280,201709131531,177.248,351,29.86,4.3,245.5,60.01,48.0
281,201709131535,186.337,255,29.98,6.21,248.0,59.98,49.0
282,201709131540,200.767,257,29.86,6.91,247.8,60.01,49.0
283,201709131545,195.505,305,29.81,6.72,247.2,60.0,49.0
284,201709131550,199.51,300,29.73,6.76,247.3,59.98,50.0
285,201709131555,172.493,302,29.87,5.45,246.3,60.0,50.0
286,201709131600,174.806,304,29.96,5.92,245.6,60.02,50.0
287,201709131605,167.007,301,30.06,5.59,246.8,60.01,50.0
288,201709131610,163.096,303,30.18,5.43,245.7,59.97,50.0
289,201709131615,157.296,304,30.28,5.19,243.9,59.98,49.0
290,201709131634,105.611,1143,33.4,1.69,243.7,60.0,48.0
291,201709131649,31.428,905,32.1,0.63,244.9,59.99,45.0
292,201709131704,23.187,903,31.06,0.79,244.9,59.99,42.0
293,201709131719,18.963,904,29.96,0.49,242.8,59.99,39.0
294,201709131735,11.323,920,29.83,0.36,243.4,60.0,36.0
295,201709131749,9.368,887,29.92,0.3,243.1,59.99,33.0
296,201709131804,8.065,902,29.85,0.28,243.4,60.0,32.0
297,201709131819,6.121,903,29.42,0.16,243.2,59.98,30.0
298,201709131835,4.036,906,29.02,0.11,245.0,60.0,29.0
299,201709131850,1.947,901,27.52,0.05,243.2,59.99,27.0
300,201709140649,0.026,117,12.32,0.04,243.0,60.0,17.0
301,201709140702,1.675,277,29.41,0.13,245.9,60.02,18.0
302,201709140705,2.946,149,29.09,0.09,244.8,60.0,18.0
303,201709140707,1.869,99,28.48,0.08,243.7,59.99,18.0
304,201709140708,2.178,101,29.12,0.1,243.4,59.97,18.0
305,201709140710,2.938,81,29.34,0.12,243.4,59.98,18.0
306,201709140711,2.896,67,29.08,0.11,243.2,60.02,18.0
307,201709140711,2.64,50,29.12,0.1,242.7,60.02,18.0
308,201709140712,2.314,51,28.86,0.09,242.9,60.0,18.0
309,201709140713,2.038,52,28.69,0.08,242.0,59.99,18.0
310,201709140714,1.87,46,28.8,0.08,241.4,59.99,18.0
311,201709140715,1.959,49,28.86,0.08,241.7,59.98,18.0
312,201709140716,2.192,52,29.02,0.09,241.7,59.98,18.0
313,201709140716,2.66,47,29.25,0.11,241.6,59.99,18.0
314,201709140717,3.164,55,29.45,0.13,241.6,59.99,18.0
315,201709140733,3.338,943,30.02,0.2,241.6,60.02,19.0
316,201709140747,6.567,813,29.97,0.2,241.5,60.01,19.0
317,201709140802,5.244,905,30.26,0.25,242.7,60.01,19.0
318,201709140817,7.195,902,30.1,0.24,242.4,59.98,19.0
319,201709140832,9.975,903,30.25,0.28,242.5,60.0,20.0
320,201709140847,14.905,905,31.71,0.82,243.3,59.99,20.0
321,201709140902,19.618,901,31.8,1.06,243.3,59.99,21.0
322,201709140917,39.914,904,31.64,1.04,243.6,60.01,22.0
323,201709140932,32.854,916,32.04,1.5,244.1,59.99,23.0
324,201709140947,36.135,890,31.67,1.28,243.8,60.01,24.0
325,201709141002,42.462,903,31.5,1.41,244.8,59.99,25.0
326,201709141017,53.377,905,32.55,3.12,245.1,60.0,26.0
327,201709141032,88.36,902,32.04,2.71,244.2,60.01,28.0
328,201709141047,86.338,903,31.24,1.82,244.0,60.0,30.0
329,201709141102,55.761,904,31.59,1.89,244.4,59.97,30.0
330,201709141117,51.221,902,31.32,1.41,243.7,59.97,30.0
331,201709141133,62.817,927,31.91,2.41,244.8,60.01,31.0
332,201709141148,77.882,881,31.79,2.59,244.9,60.01,31.0
333,201709141203,87.982,901,31.82,3.0,246.1,59.99,33.0
334,201709141218,140.89,903,34.23,8.74,253.3,60.01,35.0
335,201709141233,158.444,906,30.98,2.77,244.8,59.96,38.0
336,201709141248,169.875,901,30.58,5.14,247.9,60.0,40.0
337,201709141303,131.096,904,31.0,2.75,245.2,60.0,41.0
338,201709141318,70.444,905,31.22,2.24,245.7,59.99,39.0
339,201709141348,72.897,1816,31.33,2.13,245.8,60.0,37.0
340,201709141403,74.123,894,31.68,2.87,248.1,59.98,37.0
341,201709141418,95.381,901,31.55,3.42,247.7,59.99,38.0
342,201709141433,177.868,904,30.6,5.75,251.4,60.01,40.0
343,201709141448,156.731,904,30.68,4.63,249.1,59.99,42.0
344,201709141503,153.902,902,30.33,2.74,245.7,60.0,43.0
345,201709141518,82.873,905,31.24,2.67,245.9,60.0,42.0
346,201709141533,204.23,857,30.17,5.99,249.0,60.01,44.0
347,201709141548,68.808,903,30.77,1.96,245.0,60.0,42.0
348,201709141603,45.448,904,30.55,1.19,245.9,59.98,40.0
349,201709141618,61.527,902,31.22,1.95,245.4,60.0,39.0
350,201709141633,67.948,904,30.07,0.97,244.8,60.0,38.0
351,201709141648,20.453,903,30.14,0.65,243.6,59.99,36.0
352,201709141703,22.939,903,30.67,0.83,242.0,60.0,34.0
353,201709141718,29.808,905,30.87,1.12,243.8,60.01,33.0
354,201709141733,27.544,915,30.52,0.68,242.2,60.0,32.0
355,201709141748,19.949,891,30.22,0.53,242.8,59.99,31.0
356,201709141803,12.951,904,29.76,0.37,242.2,60.01,30.0
357,201709141818,7.939,904,29.45,0.25,240.7,59.98,29.0
358,201709141833,5.785,902,29.16,0.18,240.4,60.0,28.0
359,201709150709,3.628,1410,30.5,0.3,245.9,60.03,19.0
360,201709150710,9.235,115,30.68,0.32,245.6,59.99,19.0
361,201709150711,9.846,52,30.78,0.34,245.7,60.0,18.0
362,201709150712,10.492,59,30.76,0.36,246.2,59.99,18.0
363,201709150713,10.75,48,30.88,0.37,245.6,59.99,18.0
364,201709150714,11.13,54,30.94,0.37,244.8,60.01,18.0
365,201709150715,11.685,54,30.92,0.39,244.5,60.0,18.0
366,201709150716,11.918,49,30.98,0.4,245.0,60.01,19.0
367,201709150717,12.077,52,31.01,0.41,244.8,60.0,19.0
368,201709150717,12.673,52,31.04,0.43,245.4,60.01,19.0
369,201709150733,14.757,901,31.33,0.52,245.6,59.98,19.0
370,201709150748,14.21,906,30.79,0.41,246.0,60.01,19.0
371,201709150803,14.983,901,31.25,0.57,246.6,60.04,20.0
372,201709150818,16.956,940,31.18,0.59,245.8,60.01,21.0
373,201709150833,21.12,869,31.55,0.8,245.6,60.0,21.0
374,201709150848,27.497,903,31.52,1.02,244.9,60.01,22.0
375,201709150903,41.243,901,31.85,1.47,243.5,59.99,23.0
376,201709150918,45.419,906,32.12,1.82,244.9,60.02,24.0
377,201709150933,79.683,901,32.2,2.67,246.0,60.0,26.0
378,201709150947,125.681,858,31.7,6.7,251.9,60.0,29.0
379,201709151002,165.692,904,30.87,2.48,247.4,59.99,33.0
380,201709151017,84.689,906,31.75,3.66,248.1,59.99,34.0
381,201709151032,155.444,900,31.18,4.56,248.1,59.98,36.0
382,201709151048,138.546,905,31.17,5.21,248.0,60.0,37.0
383,201709151103,223.004,901,29.93,8.01,248.4,60.0,41.0
384,201709151118,214.654,904,29.87,7.25,248.3,60.01,44.0
385,201709151133,213.68,905,29.8,7.48,250.3,60.0,46.0
386,201709151148,223.735,901,29.53,8.52,248.6,60.01,49.0
387,201709151203,104.863,904,30.37,2.14,244.9,59.99,47.0
388,201709151218,101.265,921,30.99,3.06,244.6,60.01,45.0
389,201709151233,82.753,885,31.14,2.49,246.0,59.97,42.0
390,201709151248,70.846,904,31.09,2.44,244.8,59.98,40.0
391,201709151303,85.645,904,32.0,2.58,245.7,59.97,39.0
392,201709151318,83.667,902,32.32,3.05,246.6,60.01,37.0
393,201709151333,197.164,904,31.08,8.51,251.3,59.99,39.0
394,201709151348,222.021,903,30.07,6.92,249.9,59.97,42.0
395,201709151403,241.213,903,29.4,8.44,250.3,60.01,46.0
396,201709151419,243.781,930,29.18,8.87,248.3,59.99,49.0
397,201709151433,250.85,878,28.96,9.43,249.2,59.97,52.0
398,201709151448,258.178,902,31.58,7.63,247.6,60.0,52.0
399,201709151503,211.15,907,30.75,7.16,250.4,60.03,49.0
400,201709151518,186.437,900,29.51,1.55,243.9,60.0,47.0
401,201709151534,169.401,902,30.23,7.22,248.1,59.97,46.0
402,201709151549,178.821,904,30.47,7.06,247.6,59.99,46.0
403,201709151604,164.064,906,31.0,2.18,243.3,59.98,46.0
404,201709151619,45.143,941,31.72,1.09,243.6,59.98,41.0
405,201709151634,27.488,863,31.37,0.72,244.0,60.0,36.0
406,201709151649,22.813,904,31.61,0.81,242.8,60.01,33.0
407,201709151704,24.225,903,31.53,0.79,244.6,59.98,31.0
408,201709151719,27.127,901,31.44,0.87,244.3,59.98,30.0
409,201709151733,25.978,859,31.13,0.68,244.8,60.0,29.0
410,201709151748,20.25,904,30.86,0.58,244.0,60.01,29.0
411,201709151803,12.94,903,30.26,0.37,245.3,60.03,28.0
412,201709151818,7.297,908,29.46,0.18,242.7,60.01,27.0
413,201709151833,4.613,899,29.29,0.15,243.1,60.0,26.0
414,201709151848,2.742,903,27.78,0.06,243.4,59.99,26.0
415,201709160654,0.005,548,14.49,0.06,241.9,60.0,18.0
416,201709160655,0.144,90,18.43,0.07,241.6,59.99,19.0
417,201709160657,0.459,98,28.01,0.08,241.9,60.03,19.0
418,201709160658,2.118,51,29.22,0.08,241.7,60.02,19.0
419,201709160659,2.456,57,29.35,0.09,241.4,60.02,19.0
420,201709160700,2.635,52,29.49,0.09,243.8,59.99,19.0
421,201709160701,2.804,56,29.57,0.1,243.7,59.98,19.0
422,201709160701,2.824,51,29.61,0.11,244.1,60.0,19.0
